Channel	X	Y
9/18/2019  16:36:55.	-9.625750E-2	-4.033296E+0
9/18/2019  16:36:55.	-9.931744E-2	-4.070016E+0
9/18/2019  16:36:55.	-1.012500E-1	-4.105286E+0
9/18/2019  16:36:55.	-9.883429E-2	-4.142489E+0
9/18/2019  16:36:55.	-1.039879E-1	-4.178404E+0
9/18/2019  16:36:55.	-1.060815E-1	-4.214963E+0
9/18/2019  16:36:55.	-1.065647E-1	-4.241698E+0
9/18/2019  16:36:55.	-1.072089E-1	-4.276163E+0
9/18/2019  16:36:55.	-1.101077E-1	-4.304186E+0
9/18/2019  16:36:55.	-1.120403E-1	-4.332209E+0
9/18/2019  16:36:55.	-1.109130E-1	-4.359105E+0
9/18/2019  16:36:55.	-1.115572E-1	-4.386484E+0
9/18/2019  16:36:55.	-1.142950E-1	-4.413541E+0
9/18/2019  16:36:55.	-1.144561E-1	-4.440276E+0
9/18/2019  16:36:55.	-1.175160E-1	-4.458475E+0
9/18/2019  16:36:55.	-1.130066E-1	-4.486659E+0
9/18/2019  16:36:55.	-1.134898E-1	-4.506469E+0
9/18/2019  16:36:55.	-1.160666E-1	-4.523863E+0
9/18/2019  16:36:55.	-1.154224E-1	-4.542545E+0
9/18/2019  16:36:55.	-1.170329E-1	-4.560099E+0
9/18/2019  16:36:55.	-1.131677E-1	-4.578621E+0
9/18/2019  16:36:55.	-1.167108E-1	-4.597142E+0
9/18/2019  16:36:55.	-1.155834E-1	-4.616146E+0
9/18/2019  16:36:55.	-1.178381E-1	-4.625004E+0
9/18/2019  16:36:55.	-1.176771E-1	-4.634184E+0
9/18/2019  16:36:55.	-1.191265E-1	-4.654155E+0
9/18/2019  16:36:55.	-1.175160E-1	-4.662368E+0
9/18/2019  16:36:55.	-1.179992E-1	-4.671226E+0
9/18/2019  16:36:55.	-1.207370E-1	-4.680890E+0
9/18/2019  16:36:55.	-1.204149E-1	-4.689425E+0
9/18/2019  16:36:55.	-1.186434E-1	-4.687332E+0
9/18/2019  16:36:55.	-1.171939E-1	-4.699411E+0
9/18/2019  16:36:55.	-1.179992E-1	-4.701021E+0
9/18/2019  16:36:55.	-1.184823E-1	-4.708430E+0
9/18/2019  16:36:55.	-1.175160E-1	-4.707624E+0
9/18/2019  16:36:55.	-1.196097E-1	-4.708108E+0
9/18/2019  16:36:55.	-1.200928E-1	-4.709557E+0
9/18/2019  16:36:55.	-1.170329E-1	-4.707947E+0
9/18/2019  16:36:55.	-1.210591E-1	-4.709074E+0
9/18/2019  16:36:55.	-1.202539E-1	-4.700055E+0
9/18/2019  16:36:55.	-1.207370E-1	-4.689425E+0
9/18/2019  16:36:55.	-1.208981E-1	-4.690553E+0
9/18/2019  16:36:55.	-1.213812E-1	-4.681051E+0
9/18/2019  16:36:55.	-1.217033E-1	-4.672193E+0
9/18/2019  16:36:55.	-1.213812E-1	-4.663335E+0
9/18/2019  16:36:55.	-1.207370E-1	-4.656732E+0
9/18/2019  16:36:55.	-1.228307E-1	-4.644653E+0
9/18/2019  16:36:55.	-1.215423E-1	-4.636117E+0
9/18/2019  16:36:55.	-1.183213E-1	-4.618079E+0
9/18/2019  16:36:55.	-1.181602E-1	-4.609543E+0
9/18/2019  16:36:55.	-1.220254E-1	-4.590539E+0
9/18/2019  16:36:55.	-1.197707E-1	-4.572823E+0
9/18/2019  16:36:55.	-1.183213E-1	-4.556073E+0
9/18/2019  16:36:55.	-1.212202E-1	-4.537874E+0
9/18/2019  16:36:55.	-1.194486E-1	-4.519514E+0
9/18/2019  16:36:55.	-1.188044E-1	-4.501315E+0
9/18/2019  16:36:55.	-1.205760E-1	-4.472648E+0
9/18/2019  16:36:55.	-1.192876E-1	-4.456220E+0
9/18/2019  16:36:55.	-1.173550E-1	-4.427875E+0
9/18/2019  16:36:55.	-1.184823E-1	-4.402428E+0
9/18/2019  16:36:55.	-1.194486E-1	-4.373922E+0
9/18/2019  16:36:55.	-1.167108E-1	-4.348637E+0
9/18/2019  16:36:55.	-1.151003E-1	-4.322063E+0
9/18/2019  16:36:55.	-1.151003E-1	-4.293718E+0
9/18/2019  16:36:55.	-1.134898E-1	-4.267949E+0
9/18/2019  16:36:55.	-1.142950E-1	-4.231068E+0
9/18/2019  16:36:55.	-1.105909E-1	-4.201273E+0
9/18/2019  16:36:55.	-1.075310E-1	-4.169546E+0
9/18/2019  16:36:55.	-1.093025E-1	-4.132021E+0
9/18/2019  16:36:55.	-1.057594E-1	-4.098683E+0
9/18/2019  16:36:55.	-1.047931E-1	-4.062285E+0
9/18/2019  16:36:55.	-1.010890E-1	-4.026209E+0
9/18/2019  16:36:55.	-1.018942E-1	-3.990295E+0
9/18/2019  16:36:55.	-9.770694E-2	-3.946649E+0
9/18/2019  16:36:55.	-9.674064E-2	-3.911379E+0
9/18/2019  16:36:55.	-9.786799E-2	-3.868700E+0
9/18/2019  16:36:55.	-9.722379E-2	-3.822800E+0
9/18/2019  16:36:55.	-9.690169E-2	-3.783020E+0
9/18/2019  16:36:55.	-9.561330E-2	-3.741147E+0
9/18/2019  16:36:55.	-9.464700E-2	-3.691221E+0
9/18/2019  16:36:55.	-9.577435E-2	-3.649669E+0
9/18/2019  16:36:55.	-9.464700E-2	-3.606991E+0
9/18/2019  16:36:55.	-9.190916E-2	-3.560930E+0
9/18/2019  16:36:55.	-9.496910E-2	-3.507783E+0
9/18/2019  16:36:55.	-9.432490E-2	-3.456246E+0
9/18/2019  16:36:55.	-9.045972E-2	-3.414212E+0
9/18/2019  16:36:55.	-8.981552E-2	-3.362675E+0
9/18/2019  16:36:55.	-9.287546E-2	-3.311622E+0
9/18/2019  16:36:55.	-8.965447E-2	-3.261213E+0
9/18/2019  16:36:55.	-8.401774E-2	-3.203879E+0
9/18/2019  16:36:55.	-7.693156E-2	-3.151698E+0
9/18/2019  16:36:55.	-7.983045E-2	-3.100323E+0
9/18/2019  16:36:55.	-8.047465E-2	-3.041539E+0
9/18/2019  16:36:55.	-7.628737E-2	-2.990325E+0
9/18/2019  16:36:55.	-7.934731E-2	-2.932186E+0
9/18/2019  16:36:55.	-7.838101E-2	-2.873241E+0
9/18/2019  16:36:55.	-7.419372E-2	-2.817034E+0
9/18/2019  16:36:55.	-7.516002E-2	-2.760505E+0
9/18/2019  16:36:55.	-7.387163E-2	-2.699789E+0
9/18/2019  16:36:55.	-7.564317E-2	-2.642455E+0
9/18/2019  16:36:55.	-7.242218E-2	-2.577713E+0
9/18/2019  16:36:55.	-7.129483E-2	-2.521184E+0
9/18/2019  16:36:55.	-6.920119E-2	-2.456764E+0
9/18/2019  16:36:55.	-7.242218E-2	-2.397980E+0
9/18/2019  16:36:55.	-7.306638E-2	-2.333882E+0
9/18/2019  16:36:55.	-6.904014E-2	-2.269301E+0
9/18/2019  16:36:55.	-6.163187E-2	-2.207297E+0
9/18/2019  16:36:55.	-6.098767E-2	-2.143682E+0
9/18/2019  16:36:55.	-6.050452E-2	-2.080550E+0
9/18/2019  16:36:55.	-5.921613E-2	-2.010816E+0
9/18/2019  16:36:55.	-5.824983E-2	-1.946557E+0
9/18/2019  16:36:55.	-5.728353E-2	-1.877788E+0
9/18/2019  16:36:55.	-5.390150E-2	-1.816428E+0
9/18/2019  16:36:55.	-5.229100E-2	-1.746855E+0
9/18/2019  16:36:55.	-5.390150E-2	-1.678086E+0
9/18/2019  16:36:55.	-5.180785E-2	-1.616887E+0
9/18/2019  16:36:55.	-5.068051E-2	-1.540872E+0
9/18/2019  16:36:55.	-4.762057E-2	-1.471621E+0
9/18/2019  16:36:55.	-4.778162E-2	-1.406879E+0
9/18/2019  16:36:55.	-5.196890E-2	-1.338754E+0
9/18/2019  16:36:55.	-4.874791E-2	-1.264350E+0
9/18/2019  16:36:55.	-4.713742E-2	-1.198319E+0
9/18/2019  16:36:55.	-4.391643E-2	-1.126330E+0
9/18/2019  16:36:55.	-3.586396E-2	-1.052569E+0
9/18/2019  16:36:55.	-3.409241E-2	-9.886326E-1
9/18/2019  16:36:55.	-3.683026E-2	-9.161603E-1
9/18/2019  16:36:55.	-3.473661E-2	-8.446543E-1
9/18/2019  16:36:55.	-3.232087E-2	-7.745978E-1
9/18/2019  16:36:55.	-3.006618E-2	-7.037360E-1
9/18/2019  16:36:55.	-2.893883E-2	-6.327132E-1
9/18/2019  16:36:55.	-2.684519E-2	-5.560536E-1
9/18/2019  16:36:55.	-2.636204E-2	-4.856750E-1
9/18/2019  16:36:55.	-2.620099E-2	-4.106260E-1
9/18/2019  16:36:55.	-2.587889E-2	-3.425021E-1
9/18/2019  16:36:55.	-2.523470E-2	-2.685804E-1
9/18/2019  16:36:55.	-2.104741E-2	-1.957860E-1
9/18/2019  16:36:55.	-2.024216E-2	-1.225086E-1
9/18/2019  16:36:55.	-1.975902E-2	-5.229100E-2
9/18/2019  16:36:55.	-1.492753E-2	1.615501E-2
9/18/2019  16:36:55.	-8.807654E-3	8.846621E-2
9/18/2019  16:36:55.	-7.036110E-3	1.593280E-1
9/18/2019  16:36:55.	-9.129752E-3	2.358265E-1
9/18/2019  16:36:55.	-8.163456E-3	3.079766E-1
9/18/2019  16:36:55.	-6.875060E-3	3.831867E-1
9/18/2019  16:36:55.	-6.230863E-3	4.524380E-1
9/18/2019  16:36:55.	-4.459319E-3	5.263598E-1
9/18/2019  16:36:55.	-2.687775E-3	6.002815E-1
9/18/2019  16:36:55.	3.721644E-4	6.677613E-1
9/18/2019  16:36:55.	-1.721478E-3	7.384620E-1
9/18/2019  16:36:55.	-1.560429E-3	8.109344E-1
9/18/2019  16:36:55.	4.881549E-3	8.821183E-1
9/18/2019  16:36:55.	7.619389E-3	9.529802E-1
9/18/2019  16:36:55.	5.686796E-3	1.022393E+0
9/18/2019  16:36:55.	9.874081E-3	1.092449E+0
9/18/2019  16:36:55.	1.293402E-2	1.162184E+0
9/18/2019  16:36:55.	1.696026E-2	1.237072E+0
9/18/2019  16:36:55.	1.454451E-2	1.303586E+0
9/18/2019  16:36:55.	1.857075E-2	1.375253E+0
9/18/2019  16:36:55.	2.291909E-2	1.440961E+0
9/18/2019  16:36:55.	2.146964E-2	1.512145E+0
9/18/2019  16:36:55.	1.792655E-2	1.581880E+0
9/18/2019  16:36:55.	2.259699E-2	1.646622E+0
9/18/2019  16:36:55.	2.614007E-2	1.714102E+0
9/18/2019  16:36:55.	2.710637E-2	1.782226E+0
9/18/2019  16:36:55.	2.549588E-2	1.849706E+0
9/18/2019  16:36:55.	2.952211E-2	1.915093E+0
9/18/2019  16:36:55.	3.467569E-2	1.979674E+0
9/18/2019  16:36:55.	3.354835E-2	2.044255E+0
9/18/2019  16:36:55.	3.193785E-2	2.114634E+0
9/18/2019  16:36:55.	3.999033E-2	2.177444E+0
9/18/2019  16:36:55.	4.031243E-2	2.244602E+0
9/18/2019  16:36:55.	3.950718E-2	2.306606E+0
9/18/2019  16:36:55.	3.934613E-2	2.370060E+0
9/18/2019  16:36:55.	4.321132E-2	2.433514E+0
9/18/2019  16:36:55.	4.611021E-2	2.492459E+0
9/18/2019  16:36:55.	4.514391E-2	2.553980E+0
9/18/2019  16:36:55.	4.530496E-2	2.615180E+0
9/18/2019  16:36:55.	5.013644E-2	2.677346E+0
9/18/2019  16:36:55.	5.061959E-2	2.739028E+0
9/18/2019  16:36:55.	5.029749E-2	2.793302E+0
9/18/2019  16:36:55.	5.770576E-2	2.852730E+0
9/18/2019  16:36:55.	5.738367E-2	2.913447E+0
9/18/2019  16:36:55.	5.770576E-2	2.971264E+0
9/18/2019  16:36:55.	5.947731E-2	3.027471E+0
9/18/2019  16:36:55.	5.899416E-2	3.078685E+0
9/18/2019  16:36:55.	6.446984E-2	3.134731E+0
9/18/2019  16:36:55.	6.398669E-2	3.186751E+0
9/18/2019  16:36:55.	6.414774E-2	3.239737E+0
9/18/2019  16:36:55.	6.930132E-2	3.296105E+0
9/18/2019  16:36:55.	6.785188E-2	3.344904E+0
9/18/2019  16:36:55.	6.785188E-2	3.398051E+0
9/18/2019  16:36:55.	6.801293E-2	3.447655E+0
9/18/2019  16:36:55.	7.284441E-2	3.497903E+0
9/18/2019  16:36:55.	7.413281E-2	3.545253E+0
9/18/2019  16:36:55.	7.171707E-2	3.595018E+0
9/18/2019  16:36:55.	7.606540E-2	3.642689E+0
9/18/2019  16:36:55.	7.848114E-2	3.687140E+0
9/18/2019  16:36:55.	7.558225E-2	3.731107E+0
9/18/2019  16:36:55.	7.799799E-2	3.776041E+0
9/18/2019  16:36:55.	6.237620E-2	3.816626E+0
9/18/2019  16:36:55.	8.009164E-2	3.861077E+0
9/18/2019  16:36:55.	7.767590E-2	3.902145E+0
9/18/2019  16:36:55.	7.574330E-2	3.943375E+0
9/18/2019  16:36:55.	7.638750E-2	3.982994E+0
9/18/2019  16:36:55.	7.896429E-2	4.021324E+0
9/18/2019  16:36:55.	7.590435E-2	4.061427E+0
9/18/2019  16:36:55.	8.041374E-2	4.099435E+0
9/18/2019  16:36:55.	8.379577E-2	4.134867E+0
9/18/2019  16:36:55.	8.315158E-2	4.169332E+0
9/18/2019  16:36:55.	8.540627E-2	4.202348E+0
9/18/2019  16:36:55.	8.347368E-2	4.237780E+0
9/18/2019  16:36:55.	8.556732E-2	4.269668E+0
9/18/2019  16:36:55.	8.959355E-2	4.300752E+0
9/18/2019  16:36:55.	8.782201E-2	4.331835E+0
9/18/2019  16:36:55.	8.846621E-2	4.361791E+0
9/18/2019  16:36:55.	8.991565E-2	4.387398E+0
9/18/2019  16:36:55.	9.055985E-2	4.416710E+0
9/18/2019  16:36:55.	9.136510E-2	4.441674E+0
9/18/2019  16:36:55.	9.345874E-2	4.468247E+0
9/18/2019  16:36:55.	9.361979E-2	4.491117E+0
9/18/2019  16:36:55.	9.394189E-2	4.514148E+0
9/18/2019  16:36:55.	9.555238E-2	4.536695E+0
9/18/2019  16:36:55.	9.442504E-2	4.557954E+0
9/18/2019  16:36:55.	9.619658E-2	4.576154E+0
9/18/2019  16:36:55.	9.909547E-2	4.594353E+0
9/18/2019  16:36:55.	9.925652E-2	4.615290E+0
9/18/2019  16:36:55.	1.008670E-1	4.631878E+0
9/18/2019  16:36:55.	9.893442E-2	4.648306E+0
9/18/2019  16:36:55.	1.026386E-1	4.661512E+0
9/18/2019  16:36:55.	1.023165E-1	4.675524E+0
9/18/2019  16:36:55.	1.045712E-1	4.688891E+0
9/18/2019  16:36:55.	9.990072E-2	4.698555E+0
9/18/2019  16:36:55.	1.029607E-1	4.709184E+0
9/18/2019  16:36:55.	1.037659E-1	4.719492E+0
9/18/2019  16:36:55.	1.021554E-1	4.726578E+0
9/18/2019  16:36:55.	1.031217E-1	4.733987E+0
9/18/2019  16:36:55.	1.029607E-1	4.739785E+0
9/18/2019  16:36:55.	1.042491E-1	4.746227E+0
9/18/2019  16:36:55.	1.019944E-1	4.749448E+0
9/18/2019  16:36:55.	1.040880E-1	4.752025E+0
9/18/2019  16:36:55.	1.055374E-1	4.753635E+0
9/18/2019  16:36:55.	1.034438E-1	4.753152E+0
9/18/2019  16:36:55.	1.073090E-1	4.752347E+0
9/18/2019  16:36:55.	1.097247E-1	4.751703E+0
9/18/2019  16:36:55.	1.045712E-1	4.749770E+0
9/18/2019  16:36:55.	1.034438E-1	4.745583E+0
9/18/2019  16:36:55.	1.056985E-1	4.740912E+0
9/18/2019  16:36:55.	1.068258E-1	4.734953E+0
9/18/2019  16:36:55.	1.052154E-1	4.728350E+0
9/18/2019  16:36:55.	1.056985E-1	4.718525E+0
9/18/2019  16:36:55.	1.019944E-1	4.709828E+0
9/18/2019  16:36:55.	1.036049E-1	4.700004E+0
9/18/2019  16:36:55.	1.055374E-1	4.686637E+0
9/18/2019  16:36:55.	1.060206E-1	4.674397E+0
9/18/2019  16:36:55.	1.032828E-1	4.662962E+0
9/18/2019  16:36:55.	1.055374E-1	4.646534E+0
9/18/2019  16:36:55.	9.539133E-2	4.632039E+0
9/18/2019  16:36:55.	1.015112E-1	4.614807E+0
9/18/2019  16:36:55.	1.027996E-1	4.596285E+0
9/18/2019  16:36:55.	1.007060E-1	4.578730E+0
9/18/2019  16:36:55.	1.047322E-1	4.558599E+0
9/18/2019  16:36:55.	1.008670E-1	4.538145E+0
9/18/2019  16:36:55.	9.845127E-2	4.514470E+0
9/18/2019  16:36:55.	9.796813E-2	4.491761E+0
9/18/2019  16:36:55.	1.003839E-1	4.467603E+0
9/18/2019  16:36:55.	9.700183E-2	4.441513E+0
9/18/2019  16:36:55.	9.732393E-2	4.413489E+0
9/18/2019  16:36:55.	9.410294E-2	4.388687E+0
9/18/2019  16:36:55.	9.281454E-2	4.359536E+0
9/18/2019  16:36:55.	9.136510E-2	4.331191E+0
9/18/2019  16:36:55.	8.991565E-2	4.300430E+0
9/18/2019  16:36:55.	9.394189E-2	4.269990E+0
9/18/2019  16:36:55.	8.927146E-2	4.235847E+0
9/18/2019  16:36:55.	8.894936E-2	4.199771E+0
9/18/2019  16:36:55.	8.782201E-2	4.169171E+0
9/18/2019  16:36:55.	8.717781E-2	4.130518E+0
9/18/2019  16:36:55.	8.653362E-2	4.096053E+0
9/18/2019  16:36:55.	8.637257E-2	4.057883E+0
9/18/2019  16:36:55.	8.202423E-2	4.019714E+0
9/18/2019  16:36:55.	8.138003E-2	3.982027E+0
9/18/2019  16:36:55.	8.138003E-2	3.943214E+0
9/18/2019  16:36:55.	7.944744E-2	3.903917E+0
9/18/2019  16:36:55.	7.638750E-2	3.859949E+0
9/18/2019  16:36:55.	7.654855E-2	3.816787E+0
9/18/2019  16:36:55.	7.574330E-2	3.772015E+0
9/18/2019  16:36:55.	7.203917E-2	3.725954E+0
9/18/2019  16:36:55.	7.348861E-2	3.680376E+0
9/18/2019  16:36:55.	7.026762E-2	3.636731E+0
9/18/2019  16:36:55.	6.881818E-2	3.587932E+0
9/18/2019  16:36:55.	6.865713E-2	3.538811E+0
9/18/2019  16:36:55.	6.817398E-2	3.492428E+0
9/18/2019  16:36:55.	6.801293E-2	3.443629E+0
9/18/2019  16:36:55.	6.221515E-2	3.392253E+0
9/18/2019  16:36:55.	6.173200E-2	3.342810E+0
9/18/2019  16:36:55.	6.269830E-2	3.287570E+0
9/18/2019  16:36:55.	5.802786E-2	3.237321E+0
9/18/2019  16:36:55.	5.899416E-2	3.179826E+0
9/18/2019  16:36:55.	5.690052E-2	3.127484E+0
9/18/2019  16:36:55.	5.609527E-2	3.072566E+0
9/18/2019  16:36:55.	5.416268E-2	3.018291E+0
9/18/2019  16:36:55.	5.351848E-2	2.962084E+0
9/18/2019  16:36:55.	5.448478E-2	2.900079E+0
9/18/2019  16:36:55.	6.608034E-2	2.845161E+0
9/18/2019  16:36:55.	4.804280E-2	2.788471E+0
9/18/2019  16:36:55.	4.594916E-2	2.729526E+0
9/18/2019  16:36:55.	4.530496E-2	2.669454E+0
9/18/2019  16:36:55.	4.659335E-2	2.608416E+0
9/18/2019  16:36:55.	4.272817E-2	2.549471E+0
9/18/2019  16:36:55.	4.288922E-2	2.486983E+0
9/18/2019  16:36:55.	4.079557E-2	2.423207E+0
9/18/2019  16:36:55.	3.789668E-2	2.362974E+0
9/18/2019  16:36:55.	3.467569E-2	2.297104E+0
9/18/2019  16:36:55.	3.741354E-2	2.235744E+0
9/18/2019  16:36:55.	3.370940E-2	2.168908E+0
9/18/2019  16:36:55.	3.322625E-2	2.107065E+0
9/18/2019  16:36:55.	3.081051E-2	2.041356E+0
9/18/2019  16:36:55.	2.936106E-2	1.976614E+0
9/18/2019  16:36:55.	2.887791E-2	1.911066E+0
9/18/2019  16:36:55.	2.775057E-2	1.845358E+0
9/18/2019  16:36:55.	2.726742E-2	1.777556E+0
9/18/2019  16:36:55.	2.227489E-2	1.710559E+0
9/18/2019  16:36:55.	1.824865E-2	1.641952E+0
9/18/2019  16:36:55.	1.921495E-2	1.572378E+0
9/18/2019  16:36:55.	1.905390E-2	1.507153E+0
9/18/2019  16:36:55.	1.792655E-2	1.435324E+0
9/18/2019  16:36:55.	1.567186E-2	1.364140E+0
9/18/2019  16:36:55.	1.196772E-2	1.297949E+0
9/18/2019  16:36:55.	1.357822E-2	1.229664E+0
9/18/2019  16:36:55.	9.713032E-3	1.155742E+0
9/18/2019  16:36:55.	9.551982E-3	1.087296E+0
9/18/2019  16:36:55.	7.136241E-3	1.017400E+0
9/18/2019  16:36:55.	3.271054E-3	9.478266E-1
9/18/2019  16:36:55.	5.042598E-3	8.764816E-1
9/18/2019  16:36:55.	1.177412E-3	8.048145E-1
9/18/2019  16:36:55.	-2.297675E-1	7.329863E-1
9/18/2019  16:36:55.	-9.612901E-3	6.616414E-1
9/18/2019  16:36:55.	-5.586665E-3	5.870754E-1
9/18/2019  16:36:55.	-6.552961E-3	5.141200E-1
9/18/2019  16:36:55.	-8.807654E-3	4.461571E-1
9/18/2019  16:36:55.	-7.519258E-3	3.752953E-1
9/18/2019  16:36:55.	-5.908764E-3	3.018567E-1
9/18/2019  16:36:55.	-1.380019E-2	2.289013E-1
9/18/2019  16:36:55.	-1.186759E-2	1.591669E-1
9/18/2019  16:36:55.	-1.396124E-2	8.073584E-2
9/18/2019  16:36:55.	-1.814852E-2	9.874081E-3
9/18/2019  16:36:55.	-1.992006E-2	-6.179292E-2
9/18/2019  16:36:55.	-2.024216E-2	-1.371641E-1
9/18/2019  16:36:55.	-2.233581E-2	-2.096363E-1
9/18/2019  16:36:55.	-2.716729E-2	-2.766329E-1
9/18/2019  16:36:55.	-2.829464E-2	-3.499104E-1
9/18/2019  16:36:55.	-2.507365E-2	-4.223826E-1
9/18/2019  16:36:55.	-2.684519E-2	-4.877687E-1
9/18/2019  16:36:55.	-3.232087E-2	-5.637840E-1
9/18/2019  16:36:55.	-3.151562E-2	-6.351289E-1
9/18/2019  16:36:55.	-3.215982E-2	-7.121106E-1
9/18/2019  16:36:55.	-3.151562E-2	-7.836166E-1
9/18/2019  16:36:55.	-3.393137E-2	-8.538341E-1
9/18/2019  16:36:55.	-3.699130E-2	-9.264675E-1
9/18/2019  16:36:55.	-3.666921E-2	-9.910483E-1
9/18/2019  16:36:55.	-3.586396E-2	-1.063843E+0
9/18/2019  16:36:55.	-4.488273E-2	-1.135832E+0
9/18/2019  16:36:55.	-4.617112E-2	-1.207660E+0
9/18/2019  16:36:55.	-4.874791E-2	-1.275784E+0
9/18/2019  16:36:55.	-5.277415E-2	-1.342459E+0
9/18/2019  16:36:55.	-5.164680E-2	-1.410744E+0
9/18/2019  16:36:55.	-5.293520E-2	-1.477740E+0
9/18/2019  16:36:55.	-5.293520E-2	-1.553917E+0
9/18/2019  16:36:55.	-5.406254E-2	-1.621719E+0
9/18/2019  16:36:55.	-5.502884E-2	-1.683723E+0
9/18/2019  16:36:55.	-5.583409E-2	-1.752169E+0
9/18/2019  16:36:55.	-5.663934E-2	-1.820777E+0
9/18/2019  16:36:55.	-5.615619E-2	-1.890994E+0
9/18/2019  16:36:55.	-5.744458E-2	-1.954770E+0
9/18/2019  16:36:55.	-5.647829E-2	-2.021284E+0
9/18/2019  16:36:55.	-5.969927E-2	-2.080228E+0
9/18/2019  16:36:55.	-6.372551E-2	-2.149158E+0
9/18/2019  16:36:55.	-6.565810E-2	-2.213739E+0
9/18/2019  16:36:55.	-6.710755E-2	-2.278642E+0
9/18/2019  16:36:55.	-6.887909E-2	-2.340163E+0
9/18/2019  16:36:55.	-7.290533E-2	-2.406999E+0
9/18/2019  16:36:55.	-7.274428E-2	-2.462240E+0
9/18/2019  16:36:55.	-7.516002E-2	-2.529076E+0
9/18/2019  16:36:55.	-7.870311E-2	-2.585282E+0
9/18/2019  16:36:55.	-7.596527E-2	-2.652923E+0
9/18/2019  16:36:55.	-7.902521E-2	-2.708969E+0
9/18/2019  16:36:55.	-7.757576E-2	-2.767592E+0
9/18/2019  16:36:55.	-8.176305E-2	-2.825087E+0
9/18/2019  16:36:55.	-7.999150E-2	-2.884192E+0
9/18/2019  16:36:55.	-7.934731E-2	-2.942171E+0
9/18/2019  16:36:55.	-8.160200E-2	-2.991613E+0
9/18/2019  16:36:55.	-8.176305E-2	-3.050236E+0
9/18/2019  16:36:55.	-8.369564E-2	-3.101289E+0
9/18/2019  16:36:55.	-8.498404E-2	-3.162005E+0
9/18/2019  16:36:55.	-8.868817E-2	-3.211448E+0
9/18/2019  16:36:55.	-8.949342E-2	-3.263307E+0
9/18/2019  16:36:55.	-9.351966E-2	-3.314360E+0
9/18/2019  16:36:55.	-9.368071E-2	-3.366702E+0
9/18/2019  16:36:55.	-9.351966E-2	-3.419205E+0
9/18/2019  16:36:55.	-9.851219E-2	-3.469775E+0
9/18/2019  16:36:55.	-9.738484E-2	-3.513259E+0
9/18/2019  16:36:55.	-9.722379E-2	-3.565761E+0
9/18/2019  16:36:55.	-9.980058E-2	-3.609890E+0
9/18/2019  16:36:55.	-9.980058E-2	-3.662554E+0
9/18/2019  16:36:55.	-9.980058E-2	-3.707648E+0
9/18/2019  16:36:55.	-9.931744E-2	-3.750488E+0
9/18/2019  16:36:55.	-9.931744E-2	-3.794938E+0
9/18/2019  16:36:55.	-9.980058E-2	-3.830209E+0
9/18/2019  16:36:55.	-1.035047E-1	-3.874498E+0
9/18/2019  16:36:55.	-9.625750E-2	-3.919915E+0
9/18/2019  16:36:55.	-9.303651E-2	-3.954058E+0
9/18/2019  16:36:55.	-9.867324E-2	-3.998991E+0
9/18/2019  16:36:55.	-9.947848E-2	-4.034423E+0
9/18/2019  16:36:55.	-9.867324E-2	-4.069049E+0
