Channel	X	Y
9/18/2019  16:37:19.	-1.911482E-2	-1.206211E+0
9/18/2019  16:37:19.	-3.892390E-2	-1.134221E+0
9/18/2019  16:37:19.	-3.602501E-2	-1.061427E+0
9/18/2019  16:37:19.	-3.570291E-2	-9.970072E-1
9/18/2019  16:37:19.	-3.296507E-2	-9.234075E-1
9/18/2019  16:37:19.	-3.183772E-2	-8.522236E-1
9/18/2019  16:37:19.	-3.006618E-2	-7.807177E-1
9/18/2019  16:37:19.	-2.974408E-2	-7.116274E-1
9/18/2019  16:37:19.	-2.861673E-2	-6.336795E-1
9/18/2019  16:37:19.	-2.813359E-2	-5.621735E-1
9/18/2019  16:37:19.	-2.797254E-2	-4.926002E-1
9/18/2019  16:37:19.	-2.990513E-2	-4.239931E-1
9/18/2019  16:37:19.	-2.571784E-2	-3.489441E-1
9/18/2019  16:37:19.	-2.298000E-2	-2.750224E-1
9/18/2019  16:37:19.	-2.362420E-2	-2.027112E-1
9/18/2019  16:37:19.	-2.169161E-2	-1.357146E-1
9/18/2019  16:37:19.	-2.185266E-2	-6.243712E-2
9/18/2019  16:37:19.	-1.605488E-2	1.116248E-2
9/18/2019  16:37:19.	-1.557173E-2	8.862726E-2
9/18/2019  16:37:19.	-1.541068E-2	1.601332E-1
9/18/2019  16:37:19.	-1.057920E-2	2.284182E-1
9/18/2019  16:37:19.	-9.129752E-3	3.037893E-1
9/18/2019  16:37:19.	-1.074025E-2	3.712691E-1
9/18/2019  16:37:19.	-9.935000E-3	4.455129E-1
9/18/2019  16:37:19.	-9.773950E-3	5.186294E-1
9/18/2019  16:37:19.	-7.519258E-3	5.872365E-1
9/18/2019  16:37:19.	-6.552961E-3	6.605140E-1
9/18/2019  16:37:19.	-8.646604E-3	7.329863E-1
9/18/2019  16:37:19.	-2.365676E-3	8.057808E-1
9/18/2019  16:37:19.	-4.330828E-4	8.758374E-1
9/18/2019  16:37:19.	6.942632E-4	9.483097E-1
9/18/2019  16:37:19.	2.304758E-3	1.017400E+0
9/18/2019  16:37:19.	5.042598E-3	1.089550E+0
9/18/2019  16:37:19.	7.458340E-3	1.160734E+0
9/18/2019  16:37:19.	1.067933E-2	1.229503E+0
9/18/2019  16:37:19.	1.067933E-2	1.297788E+0
9/18/2019  16:37:19.	1.341717E-2	1.369455E+0
9/18/2019  16:37:19.	1.470556E-2	1.436291E+0
9/18/2019  16:37:19.	1.438347E-2	1.506669E+0
9/18/2019  16:37:19.	1.599396E-2	1.575760E+0
9/18/2019  16:37:19.	1.647711E-2	1.640502E+0
9/18/2019  16:37:19.	2.066439E-2	1.708143E+0
9/18/2019  16:37:19.	2.275804E-2	1.777234E+0
9/18/2019  16:37:19.	2.452958E-2	1.844392E+0
9/18/2019  16:37:19.	2.565693E-2	1.910583E+0
9/18/2019  16:37:19.	2.791162E-2	1.978063E+0
9/18/2019  16:37:19.	2.823372E-2	2.041839E+0
9/18/2019  16:37:19.	3.225995E-2	2.109481E+0
9/18/2019  16:37:19.	3.387045E-2	2.172934E+0
9/18/2019  16:37:19.	3.612514E-2	2.235583E+0
9/18/2019  16:37:19.	3.789668E-2	2.300809E+0
9/18/2019  16:37:19.	3.918508E-2	2.360719E+0
9/18/2019  16:37:19.	3.821878E-2	2.428039E+0
9/18/2019  16:37:19.	4.079557E-2	2.492942E+0
9/18/2019  16:37:19.	4.079557E-2	2.551565E+0
9/18/2019  16:37:19.	4.288922E-2	2.612281E+0
9/18/2019  16:37:19.	4.353341E-2	2.672997E+0
9/18/2019  16:37:19.	5.512897E-2	2.731459E+0
9/18/2019  16:37:19.	5.351848E-2	2.789920E+0
9/18/2019  16:37:19.	4.949224E-2	2.847416E+0
9/18/2019  16:37:19.	5.287428E-2	2.905877E+0
9/18/2019  16:37:19.	5.738367E-2	2.962245E+0
9/18/2019  16:37:19.	5.931626E-2	3.017647E+0
9/18/2019  16:37:19.	5.641737E-2	3.077397E+0
9/18/2019  16:37:19.	5.577317E-2	3.129578E+0
9/18/2019  16:37:19.	6.124885E-2	3.183852E+0
9/18/2019  16:37:19.	6.366459E-2	3.238932E+0
9/18/2019  16:37:19.	6.591929E-2	3.290146E+0
9/18/2019  16:37:19.	6.350354E-2	3.342649E+0
9/18/2019  16:37:19.	6.785188E-2	3.392736E+0
9/18/2019  16:37:19.	6.656348E-2	3.444273E+0
9/18/2019  16:37:19.	6.769083E-2	3.491300E+0
9/18/2019  16:37:19.	6.881818E-2	3.540743E+0
9/18/2019  16:37:19.	7.364966E-2	3.590186E+0
9/18/2019  16:37:19.	7.300546E-2	3.636086E+0
9/18/2019  16:37:19.	7.783695E-2	3.600494E+0
9/18/2019  16:37:19.	4.997539E-2	3.728208E+0
9/18/2019  16:37:19.	7.654855E-2	3.772981E+0
9/18/2019  16:37:19.	7.799799E-2	3.818720E+0
9/18/2019  16:37:19.	7.445491E-2	3.861721E+0
9/18/2019  16:37:19.	8.089688E-2	3.902306E+0
9/18/2019  16:37:19.	8.411787E-2	3.942892E+0
9/18/2019  16:37:19.	5.690052E-2	3.982833E+0
9/18/2019  16:37:19.	8.266843E-2	4.019714E+0
9/18/2019  16:37:19.	8.524522E-2	4.058205E+0
9/18/2019  16:37:19.	8.556732E-2	4.096697E+0
9/18/2019  16:37:19.	8.282948E-2	4.130840E+0
9/18/2019  16:37:19.	8.717781E-2	4.166111E+0
9/18/2019  16:37:19.	8.878831E-2	4.203314E+0
9/18/2019  16:37:19.	8.814411E-2	4.236008E+0
9/18/2019  16:37:19.	8.701676E-2	4.268058E+0
9/18/2019  16:37:19.	9.055985E-2	4.298175E+0
9/18/2019  16:37:19.	9.345874E-2	4.328453E+0
9/18/2019  16:37:19.	9.249244E-2	4.357281E+0
9/18/2019  16:37:19.	9.088195E-2	4.387560E+0
9/18/2019  16:37:19.	9.184825E-2	4.413489E+0
9/18/2019  16:37:19.	9.410294E-2	4.441996E+0
9/18/2019  16:37:19.	9.442504E-2	4.466476E+0
9/18/2019  16:37:19.	9.523029E-2	4.490151E+0
9/18/2019  16:37:19.	9.909547E-2	4.512698E+0
9/18/2019  16:37:19.	9.796813E-2	4.537179E+0
9/18/2019  16:37:19.	9.748498E-2	4.556344E+0
9/18/2019  16:37:19.	9.587448E-2	4.577603E+0
9/18/2019  16:37:19.	9.635763E-2	4.596446E+0
9/18/2019  16:37:19.	9.732393E-2	4.614162E+0
9/18/2019  16:37:19.	9.829022E-2	4.631073E+0
9/18/2019  16:37:19.	9.474714E-2	4.646212E+0
9/18/2019  16:37:19.	9.990072E-2	4.661190E+0
9/18/2019  16:37:19.	9.957862E-2	4.674397E+0
9/18/2019  16:37:19.	9.957862E-2	4.687120E+0
9/18/2019  16:37:19.	9.941757E-2	4.697427E+0
9/18/2019  16:37:19.	9.877337E-2	4.709345E+0
9/18/2019  16:37:19.	9.780708E-2	4.719492E+0
9/18/2019  16:37:19.	9.941757E-2	4.725129E+0
9/18/2019  16:37:19.	1.044101E-1	4.733826E+0
9/18/2019  16:37:19.	9.909547E-2	4.738013E+0
9/18/2019  16:37:19.	1.019944E-1	4.744294E+0
9/18/2019  16:37:19.	1.013502E-1	4.748643E+0
9/18/2019  16:37:19.	1.011891E-1	4.751703E+0
9/18/2019  16:37:19.	1.032828E-1	4.752508E+0
9/18/2019  16:37:19.	9.925652E-2	4.754441E+0
9/18/2019  16:37:19.	1.032828E-1	4.753957E+0
9/18/2019  16:37:19.	9.941757E-2	4.751542E+0
9/18/2019  16:37:19.	9.973967E-2	4.749126E+0
9/18/2019  16:37:19.	1.024775E-1	4.744777E+0
9/18/2019  16:37:19.	9.684078E-2	4.739946E+0
9/18/2019  16:37:19.	1.005449E-1	4.733987E+0
9/18/2019  16:37:19.	9.893442E-2	4.727544E+0
9/18/2019  16:37:19.	9.941757E-2	4.718686E+0
9/18/2019  16:37:19.	9.619658E-2	4.710312E+0
9/18/2019  16:37:19.	9.925652E-2	4.699843E+0
9/18/2019  16:37:19.	9.619658E-2	4.688247E+0
9/18/2019  16:37:19.	9.877337E-2	4.676168E+0
9/18/2019  16:37:19.	9.571343E-2	4.660224E+0
9/18/2019  16:37:19.	9.667973E-2	4.648145E+0
9/18/2019  16:37:19.	9.990072E-2	4.631556E+0
9/18/2019  16:37:19.	9.523029E-2	4.614968E+0
9/18/2019  16:37:19.	9.217035E-2	4.596607E+0
9/18/2019  16:37:19.	9.442504E-2	4.578569E+0
9/18/2019  16:37:19.	9.667973E-2	4.558599E+0
9/18/2019  16:37:19.	9.313664E-2	4.538628E+0
9/18/2019  16:37:19.	9.233140E-2	4.516564E+0
9/18/2019  16:37:19.	9.635763E-2	4.492889E+0
9/18/2019  16:37:19.	9.233140E-2	4.469858E+0
9/18/2019  16:37:19.	9.200930E-2	4.442479E+0
9/18/2019  16:37:19.	9.088195E-2	4.417838E+0
9/18/2019  16:37:19.	8.991565E-2	4.388365E+0
9/18/2019  16:37:19.	9.055985E-2	4.361469E+0
9/18/2019  16:37:19.	9.281454E-2	4.333768E+0
9/18/2019  16:37:19.	9.007670E-2	4.300107E+0
9/18/2019  16:37:19.	9.039880E-2	4.269668E+0
9/18/2019  16:37:19.	9.490819E-2	4.238424E+0
9/18/2019  16:37:19.	9.378084E-2	4.206374E+0
9/18/2019  16:37:19.	9.458609E-2	4.170782E+0
9/18/2019  16:37:19.	9.281454E-2	4.135189E+0
9/18/2019  16:37:19.	8.814411E-2	4.100401E+0
9/18/2019  16:37:19.	9.104300E-2	4.062393E+0
9/18/2019  16:37:19.	8.669466E-2	4.023901E+0
9/18/2019  16:37:19.	8.991565E-2	3.983799E+0
9/18/2019  16:37:19.	8.637257E-2	3.944019E+0
9/18/2019  16:37:19.	8.347368E-2	3.901984E+0
9/18/2019  16:37:19.	8.202423E-2	3.860594E+0
9/18/2019  16:37:19.	8.218528E-2	3.820008E+0
9/18/2019  16:37:19.	8.105793E-2	3.775075E+0
9/18/2019  16:37:19.	8.073584E-2	3.733523E+0
9/18/2019  16:37:19.	7.928639E-2	3.687462E+0
9/18/2019  16:37:19.	7.509910E-2	3.639629E+0
9/18/2019  16:37:19.	7.509910E-2	3.592280E+0
9/18/2019  16:37:19.	7.413281E-2	3.546863E+0
9/18/2019  16:37:19.	7.236126E-2	3.496615E+0
9/18/2019  16:37:19.	7.187812E-2	3.444595E+0
9/18/2019  16:37:19.	7.316651E-2	3.396441E+0
9/18/2019  16:37:19.	6.769083E-2	3.341683E+0
9/18/2019  16:37:19.	6.640243E-2	3.292401E+0
9/18/2019  16:37:19.	6.382564E-2	3.240059E+0
9/18/2019  16:37:19.	6.012151E-2	3.186751E+0
9/18/2019  16:37:19.	6.173200E-2	3.133926E+0
9/18/2019  16:37:19.	5.867206E-2	3.077558E+0
9/18/2019  16:37:19.	5.577317E-2	3.021673E+0
9/18/2019  16:37:19.	5.545107E-2	2.967560E+0
9/18/2019  16:37:19.	5.657842E-2	2.909420E+0
9/18/2019  16:37:19.	5.190798E-2	2.851442E+0
9/18/2019  16:37:19.	4.820385E-2	2.792819E+0
9/18/2019  16:37:19.	4.788175E-2	2.734358E+0
9/18/2019  16:37:19.	4.739860E-2	2.672514E+0
9/18/2019  16:37:19.	4.546601E-2	2.611476E+0
9/18/2019  16:37:19.	4.482181E-2	2.551887E+0
9/18/2019  16:37:19.	4.079557E-2	2.491976E+0
9/18/2019  16:37:19.	3.918508E-2	2.431260E+0
9/18/2019  16:37:19.	3.548094E-2	2.367806E+0
9/18/2019  16:37:19.	3.515884E-2	2.306767E+0
9/18/2019  16:37:19.	3.193785E-2	2.240254E+0
9/18/2019  16:37:19.	3.338730E-2	2.177444E+0
9/18/2019  16:37:19.	3.064946E-2	2.108353E+0
9/18/2019  16:37:19.	3.032736E-2	2.046349E+0
9/18/2019  16:37:19.	2.630112E-2	1.980640E+0
9/18/2019  16:37:19.	2.340223E-2	1.915576E+0
9/18/2019  16:37:19.	2.420748E-2	1.843747E+0
9/18/2019  16:37:19.	2.163069E-2	1.782548E+0
9/18/2019  16:37:19.	1.712131E-2	1.713136E+0
9/18/2019  16:37:19.	1.889285E-2	1.645656E+0
9/18/2019  16:37:19.	1.679921E-2	1.582202E+0
9/18/2019  16:37:19.	1.502766E-2	1.510374E+0
9/18/2019  16:37:19.	1.293402E-2	1.440156E+0
9/18/2019  16:37:19.	1.180667E-2	1.368489E+0
9/18/2019  16:37:19.	1.277297E-2	1.303102E+0
9/18/2019  16:37:19.	1.100143E-2	1.229503E+0
9/18/2019  16:37:19.	8.585686E-3	1.161379E+0
9/18/2019  16:37:19.	5.042598E-3	1.092771E+0
9/18/2019  16:37:19.	1.982659E-3	1.023198E+0
9/18/2019  16:37:19.	5.006550E-5	9.491150E-1
9/18/2019  16:37:19.	2.111149E-4	8.819572E-1
9/18/2019  16:37:19.	5.847845E-3	8.102902E-1
9/18/2019  16:37:19.	-4.781418E-3	7.381399E-1
9/18/2019  16:37:19.	-4.620368E-3	6.658287E-1
9/18/2019  16:37:19.	-7.036110E-3	5.941616E-1
9/18/2019  16:37:19.	-1.009605E-2	5.261987E-1
9/18/2019  16:37:19.	-1.057920E-2	4.517938E-1
9/18/2019  16:37:19.	-1.218969E-2	3.769058E-1
9/18/2019  16:37:19.	-1.138444E-2	3.065272E-1
9/18/2019  16:37:19.	-1.170654E-2	2.340549E-1
9/18/2019  16:37:19.	-1.363914E-2	1.594890E-1
9/18/2019  16:37:19.	-1.444438E-2	8.894936E-2
9/18/2019  16:37:19.	-1.702117E-2	1.583291E-2
9/18/2019  16:37:19.	-2.072531E-2	-5.615619E-2
9/18/2019  16:37:19.	-2.362420E-2	-1.236359E-1
9/18/2019  16:37:19.	-2.346315E-2	-1.969134E-1
9/18/2019  16:37:19.	-2.571784E-2	-2.693856E-1
9/18/2019  16:37:19.	-2.652309E-2	-3.447568E-1
9/18/2019  16:37:19.	-2.829464E-2	-4.123975E-1
9/18/2019  16:37:19.	-2.877778E-2	-4.880908E-1
9/18/2019  16:37:19.	-2.990513E-2	-5.565368E-1
9/18/2019  16:37:19.	-2.990513E-2	-6.360952E-1
9/18/2019  16:37:19.	-3.054933E-2	-7.050244E-1
9/18/2019  16:37:19.	-2.942198E-2	-7.771746E-1
9/18/2019  16:37:19.	-3.087143E-2	-8.461038E-1
9/18/2019  16:37:19.	-3.618606E-2	-9.192203E-1
9/18/2019  16:37:19.	-3.779655E-2	-9.833180E-1
9/18/2019  16:37:19.	-3.956810E-2	-1.056918E+0
9/18/2019  16:37:19.	-4.053439E-2	-1.129068E+0
9/18/2019  16:37:19.	-4.359433E-2	-1.201862E+0
9/18/2019  16:37:19.	-4.423853E-2	-1.268537E+0
9/18/2019  16:37:19.	-4.729847E-2	-1.343747E+0
9/18/2019  16:37:19.	-5.035841E-2	-1.410261E+0
9/18/2019  16:37:19.	-5.309625E-2	-1.476613E+0
9/18/2019  16:37:19.	-5.019736E-2	-1.546509E+0
9/18/2019  16:37:19.	-5.035841E-2	-1.615116E+0
9/18/2019  16:37:19.	-5.084156E-2	-1.683401E+0
9/18/2019  16:37:19.	-5.454569E-2	-1.743795E+0
9/18/2019  16:37:19.	-5.535094E-2	-1.814335E+0
9/18/2019  16:37:19.	-5.325730E-2	-1.884230E+0
9/18/2019  16:37:19.	-5.647829E-2	-1.946557E+0
9/18/2019  16:37:19.	-5.535094E-2	-2.016936E+0
9/18/2019  16:37:19.	-6.662440E-2	-2.078779E+0
9/18/2019  16:37:19.	-6.195397E-2	-2.142233E+0
9/18/2019  16:37:19.	-6.855699E-2	-2.206331E+0
9/18/2019  16:37:19.	-6.614125E-2	-2.269784E+0
9/18/2019  16:37:19.	-6.855699E-2	-2.334527E+0
9/18/2019  16:37:19.	-7.048959E-2	-2.398464E+0
9/18/2019  16:37:19.	-7.338848E-2	-2.454670E+0
9/18/2019  16:37:19.	-7.242218E-2	-2.521667E+0
9/18/2019  16:37:19.	-7.483792E-2	-2.586410E+0
9/18/2019  16:37:19.	-7.483792E-2	-2.642777E+0
9/18/2019  16:37:19.	-7.644842E-2	-2.700111E+0
9/18/2019  16:37:19.	-7.725366E-2	-2.758573E+0
9/18/2019  16:37:19.	-7.387163E-2	-2.817195E+0
9/18/2019  16:37:19.	-7.983045E-2	-2.875496E+0
9/18/2019  16:37:19.	-7.725366E-2	-2.933635E+0
9/18/2019  16:37:19.	-7.403267E-2	-2.993063E+0
9/18/2019  16:37:19.	-8.063570E-2	-3.049592E+0
9/18/2019  16:37:19.	-7.902521E-2	-3.101450E+0
9/18/2019  16:37:19.	-8.546718E-2	-3.152181E+0
9/18/2019  16:37:19.	-8.466194E-2	-3.203879E+0
9/18/2019  16:37:19.	-8.433984E-2	-3.262824E+0
9/18/2019  16:37:19.	-8.595033E-2	-3.314521E+0
9/18/2019  16:37:19.	-8.836607E-2	-3.366380E+0
9/18/2019  16:37:19.	-8.498404E-2	-3.417272E+0
9/18/2019  16:37:19.	-9.078182E-2	-3.461400E+0
9/18/2019  16:37:19.	-9.432490E-2	-3.513259E+0
9/18/2019  16:37:19.	-9.480805E-2	-3.566406E+0
9/18/2019  16:37:19.	-9.625750E-2	-3.609890E+0
9/18/2019  16:37:19.	-9.593540E-2	-3.653857E+0
9/18/2019  16:37:19.	-9.996163E-2	-3.696858E+0
9/18/2019  16:37:19.	-9.384175E-2	-3.741791E+0
9/18/2019  16:37:19.	-9.770694E-2	-3.785436E+0
9/18/2019  16:37:19.	-9.738484E-2	-3.828598E+0
9/18/2019  16:37:19.	-9.657959E-2	-3.873210E+0
9/18/2019  16:37:19.	-9.722379E-2	-3.919110E+0
9/18/2019  16:37:19.	-1.007669E-1	-3.955024E+0
9/18/2019  16:37:19.	-1.025384E-1	-3.989650E+0
9/18/2019  16:37:19.	-1.057594E-1	-4.034906E+0
9/18/2019  16:37:19.	-1.030216E-1	-4.069049E+0
9/18/2019  16:37:19.	-1.025384E-1	-4.107219E+0
9/18/2019  16:37:19.	-1.068868E-1	-4.141362E+0
9/18/2019  16:37:19.	-1.086583E-1	-4.170512E+0
9/18/2019  16:37:19.	-1.068868E-1	-4.204656E+0
9/18/2019  16:37:19.	-1.102688E-1	-4.241215E+0
9/18/2019  16:37:19.	-1.123624E-1	-4.268432E+0
9/18/2019  16:37:19.	-1.125235E-1	-4.293074E+0
9/18/2019  16:37:19.	-8.852712E-2	-4.330760E+0
9/18/2019  16:37:19.	-1.134898E-1	-4.358944E+0
9/18/2019  16:37:19.	-1.147782E-1	-4.386484E+0
9/18/2019  16:37:19.	-1.128456E-1	-4.413863E+0
9/18/2019  16:37:19.	-1.122014E-1	-4.433190E+0
9/18/2019  16:37:19.	-1.157445E-1	-4.459119E+0
9/18/2019  16:37:19.	-1.147782E-1	-4.482633E+0
9/18/2019  16:37:19.	-1.142950E-1	-4.505341E+0
9/18/2019  16:37:19.	-1.136508E-1	-4.523057E+0
9/18/2019  16:37:19.	-1.144561E-1	-4.541900E+0
9/18/2019  16:37:19.	-1.120403E-1	-4.560583E+0
9/18/2019  16:37:19.	-1.196097E-1	-4.579426E+0
9/18/2019  16:37:19.	-1.155834E-1	-4.597786E+0
9/18/2019  16:37:19.	-1.165497E-1	-4.615502E+0
9/18/2019  16:37:19.	-1.144561E-1	-4.625809E+0
9/18/2019  16:37:19.	-1.139729E-1	-4.645619E+0
9/18/2019  16:37:19.	-1.144561E-1	-4.653027E+0
9/18/2019  16:37:19.	-1.181602E-1	-4.663335E+0
9/18/2019  16:37:19.	-1.149392E-1	-4.672193E+0
9/18/2019  16:37:19.	-1.165497E-1	-4.682500E+0
9/18/2019  16:37:19.	-1.131677E-1	-4.692324E+0
9/18/2019  16:37:19.	-1.155834E-1	-4.699572E+0
9/18/2019  16:37:19.	-1.146171E-1	-4.700699E+0
9/18/2019  16:37:19.	-1.149392E-1	-4.709396E+0
9/18/2019  16:37:19.	-1.167108E-1	-4.711168E+0
9/18/2019  16:37:19.	-1.151003E-1	-4.717127E+0
9/18/2019  16:37:19.	-1.138119E-1	-4.721636E+0
9/18/2019  16:37:19.	-1.142950E-1	-4.718898E+0
9/18/2019  16:37:19.	-1.147782E-1	-4.718737E+0
9/18/2019  16:37:19.	-1.171939E-1	-4.720348E+0
9/18/2019  16:37:19.	-1.168718E-1	-4.711651E+0
9/18/2019  16:37:19.	-1.171939E-1	-4.711973E+0
9/18/2019  16:37:19.	-1.165497E-1	-4.701988E+0
9/18/2019  16:37:19.	-1.138119E-1	-4.700860E+0
9/18/2019  16:37:19.	-1.176771E-1	-4.693130E+0
9/18/2019  16:37:19.	-1.128456E-1	-4.685077E+0
9/18/2019  16:37:19.	-1.133287E-1	-4.674608E+0
9/18/2019  16:37:19.	-1.144561E-1	-4.657054E+0
9/18/2019  16:37:19.	-1.173550E-1	-4.648518E+0
9/18/2019  16:37:19.	-1.149392E-1	-4.639177E+0
9/18/2019  16:37:19.	-1.160666E-1	-4.621139E+0
9/18/2019  16:37:19.	-1.175160E-1	-4.604711E+0
9/18/2019  16:37:19.	-1.155834E-1	-4.593599E+0
9/18/2019  16:37:19.	-1.141340E-1	-4.575561E+0
9/18/2019  16:37:19.	-1.136508E-1	-4.557201E+0
9/18/2019  16:37:19.	-1.139729E-1	-4.540451E+0
9/18/2019  16:37:19.	-1.157445E-1	-4.521608E+0
9/18/2019  16:37:19.	-1.159055E-1	-4.493585E+0
9/18/2019  16:37:19.	-1.171939E-1	-4.477801E+0
9/18/2019  16:37:19.	-1.146171E-1	-4.449134E+0
9/18/2019  16:37:19.	-1.130066E-1	-4.421755E+0
9/18/2019  16:37:19.	-1.144561E-1	-4.394376E+0
9/18/2019  16:37:19.	-1.162276E-1	-4.366353E+0
9/18/2019  16:37:19.	-1.146171E-1	-4.344288E+0
9/18/2019  16:37:19.	-1.134898E-1	-4.312239E+0
9/18/2019  16:37:19.	-1.130066E-1	-4.286470E+0
9/18/2019  16:37:19.	-1.115572E-1	-4.258447E+0
9/18/2019  16:37:19.	-1.033437E-1	-4.222855E+0
9/18/2019  16:37:19.	-1.126845E-1	-4.187262E+0
9/18/2019  16:37:19.	-1.178381E-1	-4.158917E+0
9/18/2019  16:37:19.	-1.128456E-1	-4.121713E+0
9/18/2019  16:37:19.	-1.112351E-1	-4.089181E+0
9/18/2019  16:37:19.	-1.131677E-1	-4.053266E+0
9/18/2019  16:37:19.	-1.093025E-1	-4.008333E+0
9/18/2019  16:37:19.	-1.104298E-1	-3.973223E+0
9/18/2019  16:37:19.	-1.057594E-1	-3.933282E+0
9/18/2019  16:37:19.	-1.025384E-1	-3.893019E+0
9/18/2019  16:37:19.	-1.075310E-1	-3.849857E+0
9/18/2019  16:37:19.	-1.075310E-1	-3.813620E+0
9/18/2019  16:37:19.	-1.015721E-1	-3.770297E+0
9/18/2019  16:37:19.	-9.996163E-2	-3.719405E+0
9/18/2019  16:37:19.	-1.009279E-1	-3.674633E+0
9/18/2019  16:37:19.	-9.819009E-2	-3.630665E+0
9/18/2019  16:37:19.	-9.835114E-2	-3.586537E+0
9/18/2019  16:37:19.	-9.625750E-2	-3.535001E+0
9/18/2019  16:37:19.	-9.513015E-2	-3.490389E+0
9/18/2019  16:37:19.	-9.480805E-2	-3.439175E+0
9/18/2019  16:37:19.	-9.062077E-2	-3.387477E+0
9/18/2019  16:37:19.	-9.029867E-2	-3.336585E+0
9/18/2019  16:37:19.	-8.820502E-2	-3.284565E+0
9/18/2019  16:37:19.	-8.788293E-2	-3.234156E+0
9/18/2019  16:37:19.	-8.192410E-2	-3.183586E+0
9/18/2019  16:37:19.	-8.224620E-2	-3.123836E+0
9/18/2019  16:37:19.	-8.208515E-2	-3.071817E+0
9/18/2019  16:37:19.	-7.677051E-2	-3.014322E+0
9/18/2019  16:37:19.	-7.934731E-2	-2.964396E+0
9/18/2019  16:37:19.	-7.628737E-2	-2.905451E+0
9/18/2019  16:37:19.	-7.564317E-2	-2.847473E+0
