Channel	X	Y
9/18/2019  16:24:41.	-2.120846E-2	-4.119144E-1
9/18/2019  16:24:41.	-2.008111E-2	-3.914611E-1
9/18/2019  16:24:41.	-1.766537E-2	-3.710078E-1
9/18/2019  16:24:41.	-2.024216E-2	-3.507156E-1
9/18/2019  16:24:41.	-1.927587E-2	-3.294571E-1
9/18/2019  16:24:41.	-1.830957E-2	-3.038502E-1
9/18/2019  16:24:41.	-1.927587E-2	-2.832359E-1
9/18/2019  16:24:41.	-1.669908E-2	-2.622995E-1
9/18/2019  16:24:41.	-1.653803E-2	-2.420072E-1
9/18/2019  16:24:41.	-1.460543E-2	-2.223592E-1
9/18/2019  16:24:41.	-1.686013E-2	-1.959471E-1
9/18/2019  16:24:41.	-1.235074E-2	-1.748496E-1
9/18/2019  16:24:41.	-1.363914E-2	-1.545574E-1
9/18/2019  16:24:41.	-1.444438E-2	-1.284674E-1
9/18/2019  16:24:41.	-1.170654E-2	-1.080141E-1
9/18/2019  16:24:41.	-1.331704E-2	-8.917132E-2
9/18/2019  16:24:41.	-1.380019E-2	-6.936224E-2
9/18/2019  16:24:41.	-1.251179E-2	-4.343328E-2
9/18/2019  16:24:41.	-1.138444E-2	-2.346315E-2
9/18/2019  16:24:41.	-1.057920E-2	-2.687775E-3
9/18/2019  16:24:41.	-1.138444E-2	2.259699E-2
9/18/2019  16:24:41.	-9.935000E-3	4.256712E-2
9/18/2019  16:24:41.	-1.106235E-2	6.398669E-2
9/18/2019  16:24:41.	-6.069813E-3	8.814411E-2
9/18/2019  16:24:41.	-8.163456E-3	1.108521E-1
9/18/2019  16:24:41.	-8.646604E-3	1.314664E-1
9/18/2019  16:24:41.	-8.163456E-3	1.535302E-1
9/18/2019  16:24:41.	-8.163456E-3	1.789760E-1
9/18/2019  16:24:41.	-7.197159E-3	1.979798E-1
9/18/2019  16:24:41.	-9.129752E-3	2.237477E-1
9/18/2019  16:24:41.	-7.841357E-3	2.437179E-1
9/18/2019  16:24:41.	-8.163456E-3	2.617554E-1
9/18/2019  16:24:41.	-6.875060E-3	2.889728E-1
9/18/2019  16:24:41.	-6.391912E-3	3.078156E-1
9/18/2019  16:24:41.	-8.324505E-3	3.316509E-1
9/18/2019  16:24:41.	-7.519258E-3	3.521042E-1
9/18/2019  16:24:41.	-6.875060E-3	3.769058E-1
9/18/2019  16:24:41.	-6.391912E-3	3.962317E-1
9/18/2019  16:24:41.	-7.197159E-3	4.137861E-1
9/18/2019  16:24:41.	-4.620368E-3	4.410035E-1
9/18/2019  16:24:41.	-5.425615E-3	4.582358E-1
9/18/2019  16:24:41.	-5.586665E-3	4.822322E-1
9/18/2019  16:24:41.	-2.848824E-3	5.015581E-1
9/18/2019  16:24:41.	-3.170923E-3	5.260377E-1
9/18/2019  16:24:41.	-4.459319E-3	5.440752E-1
9/18/2019  16:24:41.	-3.331973E-3	5.709705E-1
9/18/2019  16:24:41.	-9.162311E-4	5.882028E-1
9/18/2019  16:24:41.	-2.043577E-3	6.133265E-1
9/18/2019  16:24:41.	-3.654072E-3	6.312030E-1
9/18/2019  16:24:41.	-1.560429E-3	6.550383E-1
9/18/2019  16:24:41.	5.006550E-5	6.783905E-1
9/18/2019  16:24:41.	-1.560429E-3	6.983607E-1
9/18/2019  16:24:41.	2.143708E-3	7.223571E-1
9/18/2019  16:24:41.	3.721644E-4	7.403946E-1
9/18/2019  16:24:41.	2.465807E-3	7.650352E-1
9/18/2019  16:24:41.	5.203647E-3	7.842001E-1
9/18/2019  16:24:41.	3.271054E-3	8.090018E-1
9/18/2019  16:24:41.	2.304758E-3	8.296161E-1
9/18/2019  16:24:41.	2.787906E-3	8.523241E-1
9/18/2019  16:24:41.	4.720499E-3	8.711669E-1
9/18/2019  16:24:41.	3.915252E-3	8.948412E-1
9/18/2019  16:24:41.	6.492043E-3	9.201260E-1
9/18/2019  16:24:41.	7.780438E-3	9.362310E-1
9/18/2019  16:24:41.	7.136241E-3	9.605495E-1
9/18/2019  16:24:41.	7.941488E-3	9.829354E-1
9/18/2019  16:24:41.	8.263587E-3	1.000651E+0
9/18/2019  16:24:41.	8.424636E-3	1.024647E+0
9/18/2019  16:24:41.	1.035723E-2	1.046872E+0
9/18/2019  16:24:41.	1.084038E-2	1.065393E+0
9/18/2019  16:24:41.	9.068834E-3	1.087296E+0
9/18/2019  16:24:41.	1.035723E-2	1.112097E+0
9/18/2019  16:24:41.	1.116248E-2	1.128685E+0
9/18/2019  16:24:41.	1.116248E-2	1.151877E+0
9/18/2019  16:24:41.	1.067933E-2	1.174746E+0
9/18/2019  16:24:41.	9.874081E-3	1.191173E+0
9/18/2019  16:24:41.	1.051828E-2	1.214042E+0
9/18/2019  16:24:41.	1.019618E-2	1.236750E+0
9/18/2019  16:24:41.	1.341717E-2	1.259458E+0
9/18/2019  16:24:41.	1.116248E-2	1.275241E+0
9/18/2019  16:24:41.	1.116248E-2	1.297627E+0
9/18/2019  16:24:41.	1.293402E-2	1.321140E+0
9/18/2019  16:24:41.	1.261192E-2	1.342076E+0
9/18/2019  16:24:41.	1.277297E-2	1.357859E+0
9/18/2019  16:24:41.	1.406137E-2	1.380245E+0
9/18/2019  16:24:41.	1.599396E-2	1.402953E+0
9/18/2019  16:24:41.	1.261192E-2	1.426145E+0
9/18/2019  16:24:41.	1.454451E-2	1.448369E+0
9/18/2019  16:24:41.	1.583291E-2	1.466407E+0
9/18/2019  16:24:41.	1.840970E-2	1.488149E+0
9/18/2019  16:24:41.	1.615501E-2	1.510696E+0
9/18/2019  16:24:41.	1.534976E-2	1.529539E+0
9/18/2019  16:24:41.	1.615501E-2	1.550475E+0
9/18/2019  16:24:41.	1.679921E-2	1.571573E+0
9/18/2019  16:24:41.	1.873180E-2	1.593798E+0
9/18/2019  16:24:41.	1.712131E-2	1.614895E+0
9/18/2019  16:24:41.	2.082544E-2	1.636154E+0
9/18/2019  16:24:41.	2.356328E-2	1.652581E+0
9/18/2019  16:24:41.	2.404643E-2	1.672873E+0
9/18/2019  16:24:41.	2.404643E-2	1.693004E+0
9/18/2019  16:24:41.	2.034229E-2	1.716196E+0
9/18/2019  16:24:41.	2.227489E-2	1.736005E+0
