Channel	X	Y
9/18/2019  16:36:27.	-1.060815E-1	-4.205783E+0
9/18/2019  16:36:27.	-1.088194E-1	-4.241537E+0
9/18/2019  16:36:27.	-1.075310E-1	-4.269399E+0
9/18/2019  16:36:27.	-1.094635E-1	-4.305314E+0
9/18/2019  16:36:27.	-1.126845E-1	-4.332048E+0
9/18/2019  16:36:27.	-1.102688E-1	-4.360877E+0
9/18/2019  16:36:27.	-1.130066E-1	-4.386645E+0
9/18/2019  16:36:27.	-1.128456E-1	-4.412253E+0
9/18/2019  16:36:27.	-1.107519E-1	-4.439149E+0
9/18/2019  16:36:27.	-1.133287E-1	-4.459763E+0
9/18/2019  16:36:27.	-1.133287E-1	-4.487787E+0
9/18/2019  16:36:27.	-1.167108E-1	-4.505180E+0
9/18/2019  16:36:27.	-1.157445E-1	-4.525312E+0
9/18/2019  16:36:27.	-1.149392E-1	-4.543672E+0
9/18/2019  16:36:27.	-1.144561E-1	-4.562515E+0
9/18/2019  16:36:27.	-1.149392E-1	-4.579265E+0
9/18/2019  16:36:27.	-1.144561E-1	-4.599880E+0
9/18/2019  16:36:27.	-1.160666E-1	-4.618723E+0
9/18/2019  16:36:27.	-1.149392E-1	-4.626937E+0
9/18/2019  16:36:27.	-1.152613E-1	-4.645458E+0
9/18/2019  16:36:27.	-1.167108E-1	-4.655604E+0
9/18/2019  16:36:27.	-1.163887E-1	-4.663496E+0
9/18/2019  16:36:27.	-1.184823E-1	-4.673320E+0
9/18/2019  16:36:27.	-1.171939E-1	-4.681695E+0
9/18/2019  16:36:27.	-1.184823E-1	-4.693291E+0
9/18/2019  16:36:27.	-1.175160E-1	-4.702632E+0
9/18/2019  16:36:27.	-1.163887E-1	-4.710362E+0
9/18/2019  16:36:27.	-1.168718E-1	-4.711651E+0
9/18/2019  16:36:27.	-1.178381E-1	-4.711973E+0
9/18/2019  16:36:27.	-1.175160E-1	-4.719542E+0
9/18/2019  16:36:27.	-1.192876E-1	-4.720670E+0
9/18/2019  16:36:27.	-1.175160E-1	-4.721153E+0
9/18/2019  16:36:27.	-1.181602E-1	-4.719865E+0
9/18/2019  16:36:27.	-1.205760E-1	-4.721153E+0
9/18/2019  16:36:27.	-1.197707E-1	-4.714872E+0
9/18/2019  16:36:27.	-1.204149E-1	-4.712134E+0
9/18/2019  16:36:27.	-1.175160E-1	-4.701343E+0
9/18/2019  16:36:27.	-1.212202E-1	-4.693130E+0
9/18/2019  16:36:27.	-1.197707E-1	-4.694418E+0
9/18/2019  16:36:27.	-1.205760E-1	-4.684433E+0
9/18/2019  16:36:27.	-1.183213E-1	-4.676541E+0
9/18/2019  16:36:27.	-1.217033E-1	-4.656893E+0
9/18/2019  16:36:27.	-1.205760E-1	-4.649645E+0
9/18/2019  16:36:27.	-1.212202E-1	-4.639177E+0
9/18/2019  16:36:27.	-1.200928E-1	-4.620978E+0
9/18/2019  16:36:27.	-1.220254E-1	-4.602940E+0
9/18/2019  16:36:27.	-1.208981E-1	-4.594082E+0
9/18/2019  16:36:27.	-1.191265E-1	-4.572501E+0
9/18/2019  16:36:27.	-1.181602E-1	-4.558167E+0
9/18/2019  16:36:27.	-1.200928E-1	-4.540129E+0
9/18/2019  16:36:27.	-1.168718E-1	-4.513233E+0
9/18/2019  16:36:27.	-1.197707E-1	-4.495034E+0
9/18/2019  16:36:27.	-1.196097E-1	-4.467333E+0
9/18/2019  16:36:27.	-1.189655E-1	-4.449939E+0
9/18/2019  16:36:27.	-1.167108E-1	-4.421594E+0
9/18/2019  16:36:27.	-1.194486E-1	-4.394376E+0
9/18/2019  16:36:27.	-1.168718E-1	-4.366514E+0
9/18/2019  16:36:27.	-1.138119E-1	-4.341550E+0
9/18/2019  16:36:27.	-1.170329E-1	-4.312400E+0
9/18/2019  16:36:27.	-1.110740E-1	-4.287115E+0
9/18/2019  16:36:27.	-1.118793E-1	-4.252327E+0
9/18/2019  16:36:27.	-1.104298E-1	-4.224304E+0
9/18/2019  16:36:27.	-1.096246E-1	-4.186779E+0
9/18/2019  16:36:27.	-1.073699E-1	-4.151830E+0
9/18/2019  16:36:27.	-1.036658E-1	-4.115916E+0
9/18/2019  16:36:27.	-1.157445E-1	-4.079035E+0
9/18/2019  16:36:27.	-1.057594E-1	-4.045214E+0
9/18/2019  16:36:27.	-1.028605E-1	-4.009460E+0
9/18/2019  16:36:27.	-1.015721E-1	-3.975156E+0
9/18/2019  16:36:27.	-9.980058E-2	-3.930061E+0
9/18/2019  16:36:27.	-9.529120E-2	-3.894469E+0
9/18/2019  16:36:27.	-9.738484E-2	-3.849052E+0
9/18/2019  16:36:27.	-9.513015E-2	-3.805890E+0
9/18/2019  16:36:27.	-9.545225E-2	-3.762728E+0
9/18/2019  16:36:27.	-9.513015E-2	-3.718600E+0
9/18/2019  16:36:27.	-9.480805E-2	-3.674149E+0
9/18/2019  16:36:27.	-9.529120E-2	-3.630343E+0
9/18/2019  16:36:27.	-9.496910E-2	-3.576552E+0
9/18/2019  16:36:27.	-9.045972E-2	-3.535162E+0
9/18/2019  16:36:27.	-8.949342E-2	-3.486524E+0
9/18/2019  16:36:27.	-8.788293E-2	-3.438531E+0
9/18/2019  16:36:27.	-9.029867E-2	-3.388122E+0
9/18/2019  16:36:27.	-8.820502E-2	-3.336907E+0
9/18/2019  16:36:27.	-8.643348E-2	-3.284727E+0
9/18/2019  16:36:27.	-8.546718E-2	-3.234317E+0
9/18/2019  16:36:27.	-8.240724E-2	-3.182459E+0
9/18/2019  16:36:27.	-7.757576E-2	-3.124319E+0
9/18/2019  16:36:27.	-7.644842E-2	-3.072300E+0
9/18/2019  16:36:27.	-7.499897E-2	-3.013999E+0
9/18/2019  16:36:27.	-7.451582E-2	-2.955216E+0
9/18/2019  16:36:27.	-1.983628E-1	-2.898687E+0
9/18/2019  16:36:27.	-7.821996E-2	-2.845540E+0
9/18/2019  16:36:27.	-7.677051E-2	-2.788045E+0
9/18/2019  16:36:27.	-7.387163E-2	-2.730711E+0
9/18/2019  16:36:27.	-7.242218E-2	-2.666291E+0
9/18/2019  16:36:27.	-7.242218E-2	-2.607990E+0
9/18/2019  16:36:27.	-3.698805E-1	-2.551139E+0
9/18/2019  16:36:27.	-7.306638E-2	-2.483981E+0
9/18/2019  16:36:27.	-6.839594E-2	-2.420044E+0
9/18/2019  16:36:27.	-6.775175E-2	-2.363677E+0
9/18/2019  16:36:27.	-6.871804E-2	-2.299901E+0
9/18/2019  16:36:27.	-6.469181E-2	-2.235803E+0
9/18/2019  16:36:27.	-5.969927E-2	-2.172027E+0
9/18/2019  16:36:27.	-5.776668E-2	-2.106640E+0
9/18/2019  16:36:27.	-5.583409E-2	-2.037228E+0
9/18/2019  16:36:27.	-5.406254E-2	-1.975546E+0
9/18/2019  16:36:27.	-5.261310E-2	-1.913219E+0
9/18/2019  16:36:27.	-5.325730E-2	-1.843002E+0
9/18/2019  16:36:27.	-5.470674E-2	-1.773911E+0
9/18/2019  16:36:27.	-5.245205E-2	-1.705304E+0
9/18/2019  16:36:27.	-5.454569E-2	-1.643783E+0
9/18/2019  16:36:27.	-5.180785E-2	-1.576625E+0
9/18/2019  16:36:27.	-5.164680E-2	-1.498677E+0
9/18/2019  16:36:27.	-5.293520E-2	-1.432324E+0
9/18/2019  16:36:27.	-4.955316E-2	-1.366294E+0
9/18/2019  16:36:27.	-4.874791E-2	-1.295754E+0
9/18/2019  16:36:27.	-4.955316E-2	-1.231173E+0
9/18/2019  16:36:27.	-4.568797E-2	-1.156124E+0
9/18/2019  16:36:27.	-4.278908E-2	-1.085746E+0
9/18/2019  16:36:27.	-3.908495E-2	-1.018427E+0
9/18/2019  16:36:27.	-4.005124E-2	-9.459545E-1
9/18/2019  16:36:27.	-3.425346E-2	-8.757369E-1
9/18/2019  16:36:27.	-3.956810E-2	-8.040698E-1
9/18/2019  16:36:27.	-3.425346E-2	-7.322418E-1
9/18/2019  16:36:27.	-3.312612E-2	-6.550991E-1
9/18/2019  16:36:27.	-3.103248E-2	-5.856867E-1
9/18/2019  16:36:27.	-2.861673E-2	-5.151471E-1
9/18/2019  16:36:27.	-3.054933E-2	-4.465400E-1
9/18/2019  16:36:27.	-2.990513E-2	-3.710078E-1
9/18/2019  16:36:27.	-2.587889E-2	-2.967640E-1
9/18/2019  16:36:27.	-2.555679E-2	-2.289622E-1
9/18/2019  16:36:27.	-2.491260E-2	-1.532690E-1
9/18/2019  16:36:27.	-2.426840E-2	-8.192410E-2
9/18/2019  16:36:27.	-1.992006E-2	-1.041815E-2
9/18/2019  16:36:27.	-1.718222E-2	6.269830E-2
9/18/2019  16:36:27.	-1.524963E-2	1.416125E-1
9/18/2019  16:36:27.	-1.235074E-2	2.118301E-1
9/18/2019  16:36:27.	-1.267284E-2	2.814035E-1
9/18/2019  16:36:27.	-1.218969E-2	3.561304E-1
9/18/2019  16:36:27.	-1.025710E-2	4.269922E-1
9/18/2019  16:36:27.	-8.968703E-3	4.957603E-1
9/18/2019  16:36:27.	-8.485555E-3	5.714536E-1
9/18/2019  16:36:27.	-8.968703E-3	6.436038E-1
9/18/2019  16:36:27.	-9.935000E-3	7.097952E-1
9/18/2019  16:36:27.	-5.908764E-3	7.833949E-1
9/18/2019  16:36:27.	-2.848824E-3	8.531294E-1
9/18/2019  16:36:27.	-1.077281E-3	9.244744E-1
9/18/2019  16:36:27.	1.338461E-3	1.002422E+0
9/18/2019  16:36:27.	8.553127E-4	1.071191E+0
9/18/2019  16:36:27.	5.042598E-3	1.142214E+0
9/18/2019  16:36:27.	8.907785E-3	1.212270E+0
9/18/2019  16:36:27.	8.907785E-3	1.276851E+0
9/18/2019  16:36:27.	1.196772E-2	1.349163E+0
9/18/2019  16:36:27.	1.390032E-2	1.415998E+0
9/18/2019  16:36:27.	1.293402E-2	1.487182E+0
9/18/2019  16:36:27.	1.438347E-2	1.557239E+0
9/18/2019  16:36:27.	1.905390E-2	1.625685E+0
9/18/2019  16:36:27.	1.728236E-2	1.695098E+0
9/18/2019  16:36:27.	2.082544E-2	1.764672E+0
9/18/2019  16:36:27.	2.018125E-2	1.825710E+0
9/18/2019  16:36:27.	2.549588E-2	1.898827E+0
9/18/2019  16:36:27.	2.291909E-2	1.965018E+0
9/18/2019  16:36:27.	2.871687E-2	2.024768E+0
9/18/2019  16:36:27.	3.290415E-2	2.093053E+0
9/18/2019  16:36:27.	3.950718E-2	2.156668E+0
9/18/2019  16:36:27.	3.886298E-2	2.218995E+0
9/18/2019  16:36:27.	4.095662E-2	2.285509E+0
9/18/2019  16:36:27.	4.288922E-2	2.345581E+0
9/18/2019  16:36:27.	5.190798E-2	2.411934E+0
9/18/2019  16:36:27.	4.691545E-2	2.476676E+0
9/18/2019  16:36:27.	4.707650E-2	2.534493E+0
9/18/2019  16:36:27.	4.884805E-2	2.597947E+0
9/18/2019  16:36:27.	5.142484E-2	2.658986E+0
9/18/2019  16:36:27.	5.061959E-2	2.718414E+0
9/18/2019  16:36:27.	5.142484E-2	2.776070E+0
9/18/2019  16:36:27.	5.770576E-2	2.833726E+0
9/18/2019  16:36:27.	5.657842E-2	2.889289E+0
9/18/2019  16:36:27.	5.706157E-2	2.948717E+0
9/18/2019  16:36:27.	5.802786E-2	3.005890E+0
9/18/2019  16:36:27.	5.561212E-2	3.060165E+0
9/18/2019  16:36:27.	6.173200E-2	3.118948E+0
9/18/2019  16:36:27.	6.334250E-2	3.171129E+0
9/18/2019  16:36:27.	6.463089E-2	3.223149E+0
9/18/2019  16:36:27.	6.446984E-2	3.279517E+0
9/18/2019  16:36:27.	6.785188E-2	3.329765E+0
9/18/2019  16:36:27.	6.704663E-2	3.383395E+0
9/18/2019  16:36:27.	6.801293E-2	3.429778E+0
9/18/2019  16:36:27.	7.139497E-2	3.479866E+0
9/18/2019  16:36:27.	7.123392E-2	3.529792E+0
9/18/2019  16:36:27.	7.348861E-2	3.576497E+0
9/18/2019  16:36:27.	7.622645E-2	3.625135E+0
9/18/2019  16:36:27.	7.815904E-2	3.671518E+0
9/18/2019  16:36:27.	7.912534E-2	3.716774E+0
9/18/2019  16:36:27.	7.783695E-2	3.759614E+0
9/18/2019  16:36:27.	7.799799E-2	3.804869E+0
9/18/2019  16:36:27.	8.009164E-2	3.849803E+0
9/18/2019  16:36:27.	8.202423E-2	3.890549E+0
9/18/2019  16:36:27.	8.266843E-2	3.931779E+0
9/18/2019  16:36:27.	8.154108E-2	3.970109E+0
9/18/2019  16:36:27.	8.540627E-2	4.009567E+0
9/18/2019  16:36:27.	8.411787E-2	4.047254E+0
9/18/2019  16:36:27.	8.605047E-2	4.086712E+0
9/18/2019  16:36:27.	8.315158E-2	4.122466E+0
9/18/2019  16:36:27.	8.685571E-2	4.158058E+0
9/18/2019  16:36:27.	8.782201E-2	4.191880E+0
9/18/2019  16:36:27.	8.991565E-2	4.226345E+0
9/18/2019  16:36:27.	8.959355E-2	4.261133E+0
9/18/2019  16:36:27.	9.007670E-2	4.290283E+0
9/18/2019  16:36:27.	9.023775E-2	4.321689E+0
9/18/2019  16:36:27.	9.088195E-2	4.350678E+0
9/18/2019  16:36:27.	9.265349E-2	4.377574E+0
9/18/2019  16:36:27.	9.200930E-2	4.407047E+0
9/18/2019  16:36:27.	9.104300E-2	4.433138E+0
9/18/2019  16:36:27.	9.152615E-2	4.456974E+0
9/18/2019  16:36:27.	9.361979E-2	4.484675E+0
9/18/2019  16:36:27.	9.635763E-2	4.504968E+0
9/18/2019  16:36:27.	9.523029E-2	4.528159E+0
9/18/2019  16:36:27.	9.523029E-2	4.550385E+0
9/18/2019  16:36:27.	9.780708E-2	4.572127E+0
9/18/2019  16:36:27.	9.667973E-2	4.590004E+0
9/18/2019  16:36:27.	9.716288E-2	4.608203E+0
9/18/2019  16:36:27.	9.925652E-2	4.625758E+0
9/18/2019  16:36:27.	9.667973E-2	4.642025E+0
9/18/2019  16:36:27.	9.861232E-2	4.654748E+0
9/18/2019  16:36:27.	9.667973E-2	4.669565E+0
9/18/2019  16:36:27.	1.053764E-1	4.680356E+0
9/18/2019  16:36:27.	9.990072E-2	4.693562E+0
9/18/2019  16:36:27.	9.941757E-2	4.704836E+0
9/18/2019  16:36:27.	9.973967E-2	4.713533E+0
9/18/2019  16:36:27.	9.973967E-2	4.723518E+0
9/18/2019  16:36:27.	1.002228E-1	4.729799E+0
9/18/2019  16:36:27.	1.026386E-1	4.736080E+0
9/18/2019  16:36:27.	1.023165E-1	4.742361E+0
9/18/2019  16:36:27.	1.042491E-1	4.744938E+0
9/18/2019  16:36:27.	1.003839E-1	4.748643E+0
9/18/2019  16:36:27.	1.013502E-1	4.751058E+0
9/18/2019  16:36:27.	1.018333E-1	4.751542E+0
9/18/2019  16:36:27.	1.053764E-1	4.751219E+0
9/18/2019  16:36:27.	1.031217E-1	4.750575E+0
9/18/2019  16:36:27.	1.024775E-1	4.747354E+0
9/18/2019  16:36:27.	1.040880E-1	4.745421E+0
9/18/2019  16:36:27.	1.023165E-1	4.741234E+0
9/18/2019  16:36:27.	1.031217E-1	4.734953E+0
9/18/2019  16:36:27.	1.048933E-1	4.727867E+0
9/18/2019  16:36:27.	1.026386E-1	4.719009E+0
9/18/2019  16:36:27.	1.047322E-1	4.711439E+0
9/18/2019  16:36:27.	1.008670E-1	4.703064E+0
9/18/2019  16:36:27.	1.013502E-1	4.690180E+0
9/18/2019  16:36:27.	1.063427E-1	4.677296E+0
9/18/2019  16:36:27.	1.026386E-1	4.664089E+0
9/18/2019  16:36:27.	1.002228E-1	4.651044E+0
9/18/2019  16:36:27.	1.000618E-1	4.635099E+0
9/18/2019  16:36:27.	1.011891E-1	4.618028E+0
9/18/2019  16:36:27.	9.829022E-2	4.599829E+0
9/18/2019  16:36:27.	9.812918E-2	4.581629E+0
9/18/2019  16:36:27.	1.026386E-1	4.561176E+0
9/18/2019  16:36:27.	9.909547E-2	4.542010E+0
9/18/2019  16:36:27.	9.555238E-2	4.521073E+0
9/18/2019  16:36:27.	9.474714E-2	4.498848E+0
9/18/2019  16:36:27.	9.635763E-2	4.473562E+0
9/18/2019  16:36:27.	9.603553E-2	4.448599E+0
9/18/2019  16:36:27.	9.313664E-2	4.421220E+0
9/18/2019  16:36:27.	9.007670E-2	4.395934E+0
9/18/2019  16:36:27.	9.072090E-2	4.367428E+0
9/18/2019  16:36:27.	9.104300E-2	4.336667E+0
9/18/2019  16:36:27.	9.007670E-2	4.307999E+0
9/18/2019  16:36:27.	9.136510E-2	4.278204E+0
9/18/2019  16:36:27.	8.878831E-2	4.242933E+0
9/18/2019  16:36:27.	8.443997E-2	4.212978E+0
9/18/2019  16:36:27.	8.395682E-2	4.180767E+0
9/18/2019  16:36:27.	8.347368E-2	4.143403E+0
9/18/2019  16:36:27.	8.685571E-2	4.106038E+0
9/18/2019  16:36:27.	8.524522E-2	4.070445E+0
9/18/2019  16:36:27.	8.282948E-2	4.031793E+0
9/18/2019  16:36:27.	8.025269E-2	3.993301E+0
9/18/2019  16:36:27.	8.105793E-2	3.953843E+0
9/18/2019  16:36:27.	7.880324E-2	3.912453E+0
9/18/2019  16:36:27.	7.864219E-2	3.871706E+0
9/18/2019  16:36:27.	7.783695E-2	3.828383E+0
9/18/2019  16:36:27.	7.622645E-2	3.784416E+0
9/18/2019  16:36:27.	7.493806E-2	3.740448E+0
9/18/2019  16:36:27.	7.445491E-2	3.696481E+0
9/18/2019  16:36:27.	8.009164E-2	3.650098E+0
9/18/2019  16:36:27.	6.994552E-2	3.605164E+0
9/18/2019  16:36:27.	6.930132E-2	3.557010E+0
9/18/2019  16:36:27.	6.914028E-2	3.507406E+0
9/18/2019  16:36:27.	7.107287E-2	3.460539E+0
9/18/2019  16:36:27.	6.801293E-2	3.406265E+0
9/18/2019  16:36:27.	6.591929E-2	3.356339E+0
9/18/2019  16:36:27.	6.221515E-2	3.302064E+0
9/18/2019  16:36:27.	6.350354E-2	3.251977E+0
9/18/2019  16:36:27.	5.883311E-2	3.197703E+0
9/18/2019  16:36:27.	5.883311E-2	3.147938E+0
9/18/2019  16:36:27.	5.931626E-2	3.094307E+0
9/18/2019  16:36:27.	5.706157E-2	3.036651E+0
9/18/2019  16:36:27.	5.625632E-2	2.980605E+0
9/18/2019  16:36:27.	5.512897E-2	2.924720E+0
9/18/2019  16:36:27.	5.512897E-2	2.866420E+0
9/18/2019  16:36:27.	5.480687E-2	2.807636E+0
9/18/2019  16:36:27.	4.772070E-2	2.750785E+0
9/18/2019  16:36:27.	4.498286E-2	2.688619E+0
9/18/2019  16:36:27.	4.433866E-2	2.627259E+0
9/18/2019  16:36:27.	4.401656E-2	2.566059E+0
9/18/2019  16:36:27.	4.192292E-2	2.508886E+0
9/18/2019  16:36:27.	4.047347E-2	2.448331E+0
9/18/2019  16:36:27.	4.015138E-2	2.384233E+0
9/18/2019  16:36:27.	4.031243E-2	2.322067E+0
9/18/2019  16:36:27.	3.499779E-2	2.256198E+0
9/18/2019  16:36:27.	3.483674E-2	2.194193E+0
9/18/2019  16:36:27.	3.193785E-2	2.127357E+0
9/18/2019  16:36:27.	3.129366E-2	2.064386E+0
9/18/2019  16:36:27.	3.113261E-2	1.999966E+0
9/18/2019  16:36:27.	3.081051E-2	1.933613E+0
9/18/2019  16:36:27.	3.129366E-2	1.863235E+0
9/18/2019  16:36:27.	2.807267E-2	1.796560E+0
9/18/2019  16:36:27.	2.452958E-2	1.730690E+0
9/18/2019  16:36:27.	2.436853E-2	1.662566E+0
9/18/2019  16:36:27.	1.824865E-2	1.596535E+0
9/18/2019  16:36:27.	1.502766E-2	1.532760E+0
9/18/2019  16:36:27.	1.808760E-2	1.463186E+0
9/18/2019  16:36:27.	1.808760E-2	1.389586E+0
9/18/2019  16:36:27.	1.760445E-2	1.323234E+0
9/18/2019  16:36:27.	1.760445E-2	1.251889E+0
9/18/2019  16:36:27.	1.583291E-2	1.181993E+0
9/18/2019  16:36:27.	1.406137E-2	1.109682E+0
9/18/2019  16:36:27.	1.051828E-2	1.038498E+0
9/18/2019  16:36:27.	5.525746E-3	9.703735E-1
9/18/2019  16:36:27.	4.720499E-3	8.990285E-1
9/18/2019  16:36:27.	9.390933E-3	8.278446E-1
9/18/2019  16:36:27.	6.008895E-3	7.558554E-1
9/18/2019  16:36:27.	5.332138E-4	6.903082E-1
9/18/2019  16:36:27.	-1.077281E-3	6.157422E-1
9/18/2019  16:36:27.	-3.331973E-3	5.435921E-1
9/18/2019  16:36:27.	-3.493022E-3	4.703145E-1
9/18/2019  16:36:27.	-5.586665E-3	4.010632E-1
9/18/2019  16:36:27.	-4.781418E-3	3.255310E-1
9/18/2019  16:36:27.	-4.459319E-3	2.546692E-1
9/18/2019  16:36:27.	-8.485555E-3	1.846127E-1
9/18/2019  16:36:27.	-1.138444E-2	1.074700E-1
9/18/2019  16:36:27.	-8.324505E-3	3.741354E-2
9/18/2019  16:36:27.	-1.122340E-2	-3.135457E-2
9/18/2019  16:36:27.	-2.104741E-2	-1.018942E-1
9/18/2019  16:36:27.	-2.153056E-2	-1.750107E-1
9/18/2019  16:36:27.	-1.814852E-2	-2.487713E-1
9/18/2019  16:36:27.	-1.911482E-2	-3.236593E-1
9/18/2019  16:36:27.	-2.475155E-2	-3.896896E-1
9/18/2019  16:36:27.	-2.459050E-2	-4.652218E-1
9/18/2019  16:36:27.	-2.475155E-2	-5.352783E-1
9/18/2019  16:36:27.	-2.620099E-2	-6.141925E-1
9/18/2019  16:36:27.	-2.829464E-2	-6.836048E-1
9/18/2019  16:36:27.	-2.942198E-2	-7.539834E-1
9/18/2019  16:36:27.	-2.716729E-2	-8.246842E-1
9/18/2019  16:36:27.	-3.199877E-2	-8.947407E-1
9/18/2019  16:36:27.	-3.489766E-2	-9.676962E-1
9/18/2019  16:36:27.	-3.393137E-2	-1.031633E+0
9/18/2019  16:36:27.	-3.650816E-2	-1.104910E+0
9/18/2019  16:36:27.	-3.586396E-2	-1.177383E+0
9/18/2019  16:36:27.	-4.311118E-2	-1.244218E+0
9/18/2019  16:36:27.	-4.681532E-2	-1.316852E+0
9/18/2019  16:36:27.	-4.697637E-2	-1.384654E+0
9/18/2019  16:36:27.	-4.713742E-2	-1.451328E+0
9/18/2019  16:36:27.	-4.778162E-2	-1.527988E+0
9/18/2019  16:36:27.	-4.842581E-2	-1.594663E+0
9/18/2019  16:36:27.	-4.874791E-2	-1.655700E+0
9/18/2019  16:36:27.	-6.227607E-2	-1.725274E+0
9/18/2019  16:36:27.	-5.357940E-2	-1.794203E+0
9/18/2019  16:36:27.	-5.341835E-2	-1.855563E+0
9/18/2019  16:36:27.	-5.567304E-2	-1.925298E+0
9/18/2019  16:36:27.	-5.583409E-2	-1.987786E+0
9/18/2019  16:36:27.	-6.388656E-2	-2.058648E+0
9/18/2019  16:36:27.	-6.678545E-2	-2.120169E+0
9/18/2019  16:36:27.	-6.775175E-2	-2.184106E+0
9/18/2019  16:36:27.	-7.000644E-2	-2.247398E+0
9/18/2019  16:36:27.	-6.904014E-2	-2.311819E+0
9/18/2019  16:36:27.	-7.193903E-2	-2.375111E+0
9/18/2019  16:36:27.	-7.789786E-2	-2.435505E+0
9/18/2019  16:36:27.	-7.741471E-2	-2.497993E+0
9/18/2019  16:36:27.	-7.693156E-2	-2.556454E+0
9/18/2019  16:36:27.	-7.660947E-2	-2.620713E+0
9/18/2019  16:36:27.	-7.677051E-2	-2.678692E+0
9/18/2019  16:36:27.	-7.403267E-2	-2.735865E+0
9/18/2019  16:36:27.	-7.677051E-2	-2.794165E+0
9/18/2019  16:36:27.	-8.015255E-2	-2.851821E+0
9/18/2019  16:36:27.	-7.693156E-2	-2.909799E+0
9/18/2019  16:36:27.	-7.902521E-2	-2.968422E+0
9/18/2019  16:36:27.	-7.983045E-2	-3.027367E+0
9/18/2019  16:36:27.	-8.321249E-2	-3.077776E+0
9/18/2019  16:36:27.	-8.272934E-2	-3.131567E+0
9/18/2019  16:36:27.	-8.369564E-2	-3.187452E+0
9/18/2019  16:36:27.	-8.530613E-2	-3.238827E+0
9/18/2019  16:36:27.	-8.788293E-2	-3.290846E+0
9/18/2019  16:36:27.	-8.901027E-2	-3.340450E+0
9/18/2019  16:36:27.	-8.884922E-2	-3.391987E+0
9/18/2019  16:36:27.	-9.239231E-2	-3.444006E+0
9/18/2019  16:36:27.	-9.400280E-2	-3.487329E+0
9/18/2019  16:36:27.	-9.368071E-2	-3.540637E+0
9/18/2019  16:36:27.	-9.609645E-2	-3.584444E+0
9/18/2019  16:36:27.	-9.674064E-2	-3.636141E+0
9/18/2019  16:36:27.	-9.464700E-2	-3.681236E+0
9/18/2019  16:36:27.	-9.722379E-2	-3.724237E+0
9/18/2019  16:36:27.	-9.738484E-2	-3.768526E+0
9/18/2019  16:36:27.	-9.674064E-2	-3.812493E+0
9/18/2019  16:36:27.	-9.802904E-2	-3.847924E+0
9/18/2019  16:36:27.	-9.931744E-2	-3.892536E+0
9/18/2019  16:36:27.	-9.947848E-2	-3.934410E+0
