Channel	X	Y
9/18/2019  16:36:05.	-5.937718E-2	-2.048179E+0
9/18/2019  16:36:05.	-5.647829E-2	-2.111311E+0
9/18/2019  16:36:05.	-6.469181E-2	-2.174121E+0
9/18/2019  16:36:05.	-6.565810E-2	-2.236447E+0
9/18/2019  16:36:05.	-7.032854E-2	-2.301511E+0
9/18/2019  16:36:05.	-6.984539E-2	-2.366898E+0
9/18/2019  16:36:05.	-6.839594E-2	-2.428580E+0
9/18/2019  16:36:05.	-7.290533E-2	-2.494772E+0
9/18/2019  16:36:05.	-7.354953E-2	-2.552428E+0
9/18/2019  16:36:05.	-7.065064E-2	-2.616848E+0
9/18/2019  16:36:05.	-7.564317E-2	-2.668867E+0
9/18/2019  16:36:05.	-7.660947E-2	-2.734254E+0
9/18/2019  16:36:05.	-7.693156E-2	-2.792554E+0
9/18/2019  16:36:05.	-7.693156E-2	-2.849244E+0
9/18/2019  16:36:05.	-7.741471E-2	-2.908994E+0
9/18/2019  16:36:05.	-8.079675E-2	-2.967134E+0
9/18/2019  16:36:05.	-8.047465E-2	-3.018026E+0
9/18/2019  16:36:05.	-7.854206E-2	-3.076970E+0
9/18/2019  16:36:05.	-8.256829E-2	-3.126896E+0
9/18/2019  16:36:05.	-8.353459E-2	-3.187452E+0
9/18/2019  16:36:05.	-8.675558E-2	-3.236572E+0
9/18/2019  16:36:05.	-9.078182E-2	-3.288753E+0
9/18/2019  16:36:05.	-9.223126E-2	-3.339645E+0
9/18/2019  16:36:05.	-8.965447E-2	-3.392792E+0
9/18/2019  16:36:05.	-9.029867E-2	-3.437081E+0
9/18/2019  16:36:05.	-9.223126E-2	-3.487812E+0
9/18/2019  16:36:05.	-9.545225E-2	-3.539027E+0
9/18/2019  16:36:05.	-9.883429E-2	-3.584766E+0
9/18/2019  16:36:05.	-9.722379E-2	-3.636141E+0
9/18/2019  16:36:05.	-9.819009E-2	-3.679947E+0
9/18/2019  16:36:05.	-9.947848E-2	-3.723270E+0
9/18/2019  16:36:05.	-1.062426E-1	-3.767398E+0
9/18/2019  16:36:05.	-9.883429E-2	-3.811366E+0
9/18/2019  16:36:05.	-1.009279E-1	-3.851951E+0
9/18/2019  16:36:05.	-1.015721E-1	-3.892214E+0
9/18/2019  16:36:05.	-1.035047E-1	-3.935376E+0
9/18/2019  16:36:05.	-1.031826E-1	-3.971935E+0
9/18/2019  16:36:05.	-1.064036E-1	-4.006561E+0
9/18/2019  16:36:05.	-1.118793E-1	-4.052300E+0
9/18/2019  16:36:05.	-1.068868E-1	-4.088698E+0
9/18/2019  16:36:05.	-1.097856E-1	-4.123807E+0
9/18/2019  16:36:05.	-1.133287E-1	-4.159722E+0
9/18/2019  16:36:05.	-1.138119E-1	-4.186135E+0
9/18/2019  16:36:05.	-1.089804E-1	-4.223338E+0
9/18/2019  16:36:05.	-1.141340E-1	-4.256837E+0
9/18/2019  16:36:05.	-1.133287E-1	-4.286954E+0
9/18/2019  16:36:05.	-1.186434E-1	-4.314010E+0
9/18/2019  16:36:05.	-1.152613E-1	-4.343483E+0
9/18/2019  16:36:05.	-1.173550E-1	-4.367319E+0
9/18/2019  16:36:05.	-1.178381E-1	-4.396308E+0
9/18/2019  16:36:05.	-1.188044E-1	-4.425298E+0
9/18/2019  16:36:05.	-1.175160E-1	-4.451389E+0
9/18/2019  16:36:05.	-1.215423E-1	-4.470393E+0
9/18/2019  16:36:05.	-1.197707E-1	-4.495517E+0
9/18/2019  16:36:05.	-1.192876E-1	-4.515327E+0
9/18/2019  16:36:05.	-1.168718E-1	-4.533848E+0
9/18/2019  16:36:05.	-1.197707E-1	-4.551564E+0
9/18/2019  16:36:05.	-1.204149E-1	-4.571534E+0
9/18/2019  16:36:05.	-1.199318E-1	-4.590378E+0
9/18/2019  16:36:05.	-1.183213E-1	-4.607932E+0
9/18/2019  16:36:05.	-1.126845E-1	-4.625809E+0
9/18/2019  16:36:05.	-1.128456E-1	-4.634828E+0
9/18/2019  16:36:05.	-1.138119E-1	-4.645297E+0
9/18/2019  16:36:05.	-1.126845E-1	-4.663818E+0
9/18/2019  16:36:05.	-1.136508E-1	-4.673964E+0
9/18/2019  16:36:05.	-1.120403E-1	-4.682339E+0
9/18/2019  16:36:05.	-1.131677E-1	-4.692163E+0
9/18/2019  16:36:05.	-1.160666E-1	-4.699572E+0
9/18/2019  16:36:05.	-1.138119E-1	-4.700055E+0
9/18/2019  16:36:05.	-1.151003E-1	-4.711007E+0
9/18/2019  16:36:05.	-1.141340E-1	-4.711490E+0
9/18/2019  16:36:05.	-1.139729E-1	-4.719542E+0
9/18/2019  16:36:05.	-1.159055E-1	-4.721475E+0
9/18/2019  16:36:05.	-1.138119E-1	-4.720187E+0
9/18/2019  16:36:05.	-1.155834E-1	-4.720509E+0
9/18/2019  16:36:05.	-1.163887E-1	-4.720348E+0
9/18/2019  16:36:05.	-1.165497E-1	-4.712939E+0
9/18/2019  16:36:05.	-1.171939E-1	-4.711651E+0
9/18/2019  16:36:05.	-1.163887E-1	-4.703598E+0
9/18/2019  16:36:05.	-1.155834E-1	-4.703276E+0
9/18/2019  16:36:05.	-1.168718E-1	-4.693935E+0
9/18/2019  16:36:05.	-1.159055E-1	-4.686043E+0
9/18/2019  16:36:05.	-1.163887E-1	-4.676702E+0
9/18/2019  16:36:05.	-1.165497E-1	-4.666234E+0
9/18/2019  16:36:05.	-1.184823E-1	-4.658825E+0
9/18/2019  16:36:05.	-1.171939E-1	-4.640304E+0
9/18/2019  16:36:05.	-1.160666E-1	-4.630158E+0
9/18/2019  16:36:05.	-1.160666E-1	-4.612442E+0
9/18/2019  16:36:05.	-1.252464E-1	-4.602940E+0
9/18/2019  16:36:05.	-1.175160E-1	-4.586029E+0
9/18/2019  16:36:05.	-1.159055E-1	-4.567025E+0
9/18/2019  16:36:05.	-1.147782E-1	-4.551725E+0
9/18/2019  16:36:05.	-1.133287E-1	-4.530788E+0
9/18/2019  16:36:05.	-1.165497E-1	-4.504053E+0
9/18/2019  16:36:05.	-1.163887E-1	-4.487142E+0
9/18/2019  16:36:05.	-1.141340E-1	-4.457670E+0
9/18/2019  16:36:05.	-1.152613E-1	-4.441081E+0
9/18/2019  16:36:05.	-1.171939E-1	-4.412092E+0
9/18/2019  16:36:05.	-1.151003E-1	-4.384068E+0
9/18/2019  16:36:05.	-1.160666E-1	-4.357173E+0
9/18/2019  16:36:05.	-1.159055E-1	-4.330277E+0
9/18/2019  16:36:05.	-1.155834E-1	-4.294845E+0
9/18/2019  16:36:05.	-1.126845E-1	-4.267305E+0
9/18/2019  16:36:05.	-1.093025E-1	-4.240087E+0
9/18/2019  16:36:05.	-1.101077E-1	-4.205461E+0
9/18/2019  16:36:05.	-1.107519E-1	-4.176310E+0
9/18/2019  16:36:05.	-1.065647E-1	-4.142811E+0
9/18/2019  16:36:05.	-1.073699E-1	-4.106252E+0
9/18/2019  16:36:05.	-1.062426E-1	-4.071143E+0
9/18/2019  16:36:05.	-1.046321E-1	-4.025243E+0
9/18/2019  16:36:05.	-1.067257E-1	-3.990778E+0
9/18/2019  16:36:05.	-1.012500E-1	-3.955024E+0
9/18/2019  16:36:05.	-9.947848E-2	-3.911701E+0
9/18/2019  16:36:05.	-1.001227E-1	-3.866929E+0
9/18/2019  16:36:05.	-9.819009E-2	-3.832786E+0
9/18/2019  16:36:05.	-9.980058E-2	-3.788013E+0
9/18/2019  16:36:05.	-9.915639E-2	-3.744368E+0
9/18/2019  16:36:05.	-9.513015E-2	-3.700723E+0
9/18/2019  16:36:05.	-9.802904E-2	-3.657239E+0
9/18/2019  16:36:05.	-9.851219E-2	-3.603770E+0
9/18/2019  16:36:05.	-9.513015E-2	-3.559964E+0
9/18/2019  16:36:05.	-9.448595E-2	-3.509554E+0
9/18/2019  16:36:05.	-9.722379E-2	-3.464460E+0
9/18/2019  16:36:05.	-9.239231E-2	-3.411957E+0
9/18/2019  16:36:05.	-9.013762E-2	-3.362675E+0
9/18/2019  16:36:05.	-8.595033E-2	-3.309690E+0
9/18/2019  16:36:05.	-8.723873E-2	-3.258958E+0
9/18/2019  16:36:05.	-8.450089E-2	-3.206456E+0
9/18/2019  16:36:05.	-7.918626E-2	-3.154275E+0
9/18/2019  16:36:05.	-8.289039E-2	-3.097424E+0
9/18/2019  16:36:05.	-8.031360E-2	-3.046210E+0
9/18/2019  16:36:05.	-8.015255E-2	-2.987909E+0
9/18/2019  16:36:05.	-7.628737E-2	-2.930253E+0
9/18/2019  16:36:05.	-7.693156E-2	-2.873080E+0
9/18/2019  16:36:05.	-4.327223E-2	-2.813491E+0
9/18/2019  16:36:05.	-7.274428E-2	-2.757445E+0
9/18/2019  16:36:05.	-7.306638E-2	-2.698823E+0
9/18/2019  16:36:05.	-7.193903E-2	-2.641328E+0
9/18/2019  16:36:05.	-7.419372E-2	-2.575136E+0
9/18/2019  16:36:05.	-6.887909E-2	-2.519574E+0
9/18/2019  16:36:05.	-6.791280E-2	-2.458213E+0
9/18/2019  16:36:05.	-6.742965E-2	-2.396370E+0
9/18/2019  16:36:05.	-6.759070E-2	-2.331789E+0
9/18/2019  16:36:05.	-6.420866E-2	-2.267047E+0
9/18/2019  16:36:05.	-6.227607E-2	-2.202949E+0
9/18/2019  16:36:05.	-6.952329E-2	-2.139334E+0
9/18/2019  16:36:05.	-5.631724E-2	-2.077974E+0
9/18/2019  16:36:05.	-5.712248E-2	-2.007595E+0
9/18/2019  16:36:05.	-5.518989E-2	-1.944785E+0
9/18/2019  16:36:05.	-5.551199E-2	-1.873279E+0
9/18/2019  16:36:05.	-5.309625E-2	-1.812724E+0
9/18/2019  16:36:05.	-5.035841E-2	-1.742828E+0
9/18/2019  16:36:05.	-5.132470E-2	-1.674382E+0
9/18/2019  16:36:05.	-5.100261E-2	-1.613827E+0
9/18/2019  16:36:05.	-4.971421E-2	-1.545542E+0
9/18/2019  16:36:05.	-5.068051E-2	-1.468722E+0
9/18/2019  16:36:05.	-4.971421E-2	-1.400759E+0
9/18/2019  16:36:05.	-4.939211E-2	-1.334728E+0
9/18/2019  16:36:05.	-4.633217E-2	-1.261934E+0
9/18/2019  16:36:05.	-4.311118E-2	-1.194615E+0
9/18/2019  16:36:05.	-4.697637E-2	-1.118922E+0
9/18/2019  16:36:05.	-4.504378E-2	-1.046772E+0
9/18/2019  16:36:05.	-3.602501E-2	-9.831569E-1
9/18/2019  16:36:05.	-3.441451E-2	-9.124562E-1
9/18/2019  16:36:05.	-3.811865E-2	-8.401449E-1
9/18/2019  16:36:05.	-3.521976E-2	-7.691221E-1
9/18/2019  16:36:05.	-3.215982E-2	-6.980993E-1
9/18/2019  16:36:05.	-2.861673E-2	-6.285259E-1
9/18/2019  16:36:05.	-3.119353E-2	-5.499338E-1
9/18/2019  16:36:05.	-2.684519E-2	-4.810046E-1
9/18/2019  16:36:05.	-2.668414E-2	-4.053114E-1
9/18/2019  16:36:05.	-2.748939E-2	-3.357380E-1
9/18/2019  16:36:05.	-2.829464E-2	-2.606890E-1
9/18/2019  16:36:05.	-2.442945E-2	-1.883778E-1
9/18/2019  16:36:05.	-2.008111E-2	-1.159055E-1
9/18/2019  16:36:05.	-1.895377E-2	-4.504378E-2
9/18/2019  16:36:05.	-2.120846E-2	2.597903E-2
9/18/2019  16:36:05.	-1.686013E-2	9.523029E-2
9/18/2019  16:36:05.	-9.451851E-3	1.725340E-1
9/18/2019  16:36:05.	-1.186759E-2	2.437179E-1
9/18/2019  16:36:05.	-7.036110E-3	3.128081E-1
9/18/2019  16:36:05.	-9.129752E-3	3.901119E-1
9/18/2019  16:36:05.	-9.773950E-3	4.579137E-1
9/18/2019  16:36:05.	-6.714011E-3	5.324796E-1
9/18/2019  16:36:05.	-2.204627E-3	6.076898E-1
9/18/2019  16:36:05.	1.338461E-3	6.817726E-1
9/18/2019  16:36:05.	-1.560429E-3	7.453872E-1
9/18/2019  16:36:05.	-3.976170E-3	8.178595E-1
9/18/2019  16:36:05.	5.006550E-5	8.903318E-1
9/18/2019  16:36:05.	4.881549E-3	9.599053E-1
9/18/2019  16:36:05.	8.746735E-3	1.030284E+0
9/18/2019  16:36:05.	1.712131E-2	1.099696E+0
9/18/2019  16:36:05.	1.196772E-2	1.174101E+0
9/18/2019  16:36:05.	1.373927E-2	1.241903E+0
9/18/2019  16:36:05.	1.212877E-2	1.315342E+0
9/18/2019  16:36:05.	1.438347E-2	1.382822E+0
9/18/2019  16:36:05.	1.551081E-2	1.453362E+0
9/18/2019  16:36:05.	1.937600E-2	1.523902E+0
9/18/2019  16:36:05.	1.357822E-2	1.589127E+0
9/18/2019  16:36:05.	1.760445E-2	1.655158E+0
9/18/2019  16:36:05.	2.436853E-2	1.719739E+0
9/18/2019  16:36:05.	2.823372E-2	1.789473E+0
9/18/2019  16:36:05.	2.308014E-2	1.857276E+0
9/18/2019  16:36:05.	2.452958E-2	1.927655E+0
9/18/2019  16:36:05.	2.839477E-2	1.993202E+0
9/18/2019  16:36:05.	3.451465E-2	2.057461E+0
9/18/2019  16:36:05.	3.193785E-2	2.122526E+0
9/18/2019  16:36:05.	3.628619E-2	2.188878E+0
9/18/2019  16:36:05.	3.934613E-2	2.252010E+0
9/18/2019  16:36:05.	3.982928E-2	2.318524E+0
9/18/2019  16:36:05.	3.821878E-2	2.376825E+0
9/18/2019  16:36:05.	3.918508E-2	2.440279E+0
9/18/2019  16:36:05.	4.578811E-2	2.501478E+0
9/18/2019  16:36:05.	4.739860E-2	2.559778E+0
9/18/2019  16:36:05.	4.659335E-2	2.623555E+0
9/18/2019  16:36:05.	4.755965E-2	2.684593E+0
9/18/2019  16:36:05.	5.239113E-2	2.744665E+0
9/18/2019  16:36:05.	5.335743E-2	2.803771E+0
9/18/2019  16:36:05.	5.577317E-2	2.861266E+0
9/18/2019  16:36:05.	5.851101E-2	2.918761E+0
9/18/2019  16:36:05.	5.818891E-2	2.975451E+0
9/18/2019  16:36:05.	5.609527E-2	3.033913E+0
9/18/2019  16:36:05.	6.173200E-2	3.088832E+0
9/18/2019  16:36:05.	6.720768E-2	3.140851E+0
9/18/2019  16:36:05.	6.527509E-2	3.192388E+0
9/18/2019  16:36:05.	6.736873E-2	3.248273E+0
9/18/2019  16:36:05.	6.672453E-2	3.300454E+0
9/18/2019  16:36:05.	6.978447E-2	3.353923E+0
9/18/2019  16:36:05.	6.849608E-2	3.403688E+0
9/18/2019  16:36:05.	7.107287E-2	3.456191E+0
9/18/2019  16:36:05.	7.236126E-2	3.503540E+0
9/18/2019  16:36:05.	7.606540E-2	3.552661E+0
9/18/2019  16:36:05.	7.622645E-2	3.601138E+0
9/18/2019  16:36:05.	7.590435E-2	3.647199E+0
9/18/2019  16:36:05.	8.121898E-2	3.691649E+0
9/18/2019  16:36:05.	8.218528E-2	3.736100E+0
9/18/2019  16:36:05.	8.105793E-2	3.781517E+0
9/18/2019  16:36:05.	8.009164E-2	3.826128E+0
9/18/2019  16:36:05.	8.266843E-2	3.868968E+0
9/18/2019  16:36:05.	8.621152E-2	3.911003E+0
9/18/2019  16:36:05.	8.363473E-2	3.951105E+0
9/18/2019  16:36:05.	8.524522E-2	3.990563E+0
9/18/2019  16:36:05.	9.055985E-2	4.029860E+0
9/18/2019  16:36:05.	8.878831E-2	4.068191E+0
9/18/2019  16:36:05.	8.911041E-2	4.105072E+0
9/18/2019  16:36:05.	8.878831E-2	4.140504E+0
9/18/2019  16:36:05.	9.217035E-2	4.175130E+0
9/18/2019  16:36:05.	9.345874E-2	4.208951E+0
9/18/2019  16:36:05.	9.812918E-2	4.242289E+0
9/18/2019  16:36:05.	9.152615E-2	4.275466E+0
9/18/2019  16:36:05.	9.603553E-2	4.305422E+0
9/18/2019  16:36:05.	9.684078E-2	4.334734E+0
9/18/2019  16:36:05.	9.667973E-2	4.364851E+0
9/18/2019  16:36:05.	9.571343E-2	4.392552E+0
9/18/2019  16:36:05.	9.667973E-2	4.419448E+0
9/18/2019  16:36:05.	9.748498E-2	4.447149E+0
9/18/2019  16:36:05.	9.700183E-2	4.471469E+0
9/18/2019  16:36:05.	9.764603E-2	4.495143E+0
9/18/2019  16:36:05.	1.023165E-1	4.517369E+0
9/18/2019  16:36:05.	9.796813E-2	4.539272E+0
9/18/2019  16:36:05.	9.877337E-2	4.559726E+0
9/18/2019  16:36:05.	9.877337E-2	4.579375E+0
9/18/2019  16:36:05.	9.909547E-2	4.599829E+0
9/18/2019  16:36:05.	9.957862E-2	4.616578E+0
9/18/2019  16:36:05.	9.200930E-2	4.632684E+0
9/18/2019  16:36:05.	9.217035E-2	4.648628E+0
9/18/2019  16:36:05.	9.345874E-2	4.663284E+0
9/18/2019  16:36:05.	9.313664E-2	4.678101E+0
9/18/2019  16:36:05.	9.700183E-2	4.687764E+0
9/18/2019  16:36:05.	9.764603E-2	4.698716E+0
9/18/2019  16:36:05.	9.619658E-2	4.709345E+0
9/18/2019  16:36:05.	9.684078E-2	4.717398E+0
9/18/2019  16:36:05.	9.812918E-2	4.727383E+0
9/18/2019  16:36:05.	9.990072E-2	4.734148E+0
9/18/2019  16:36:05.	1.005449E-1	4.739624E+0
9/18/2019  16:36:05.	9.555238E-2	4.743972E+0
9/18/2019  16:36:05.	1.011891E-1	4.748643E+0
9/18/2019  16:36:05.	9.909547E-2	4.749770E+0
9/18/2019  16:36:05.	1.003839E-1	4.753796E+0
9/18/2019  16:36:05.	1.011891E-1	4.752991E+0
9/18/2019  16:36:05.	1.019944E-1	4.750897E+0
9/18/2019  16:36:05.	1.002228E-1	4.749770E+0
9/18/2019  16:36:05.	1.003839E-1	4.746388E+0
9/18/2019  16:36:05.	9.619658E-2	4.744294E+0
9/18/2019  16:36:05.	1.013502E-1	4.737530E+0
9/18/2019  16:36:05.	9.957862E-2	4.731410E+0
9/18/2019  16:36:05.	1.024775E-1	4.723840E+0
9/18/2019  16:36:05.	1.040880E-1	4.715465E+0
9/18/2019  16:36:05.	1.015112E-1	4.707896E+0
9/18/2019  16:36:05.	1.034438E-1	4.695656E+0
9/18/2019  16:36:05.	1.013502E-1	4.684865E+0
9/18/2019  16:36:05.	1.021554E-1	4.671014E+0
9/18/2019  16:36:05.	1.032828E-1	4.657325E+0
9/18/2019  16:36:05.	1.005449E-1	4.643152E+0
9/18/2019  16:36:05.	1.023165E-1	4.628818E+0
9/18/2019  16:36:05.	1.018333E-1	4.611908E+0
9/18/2019  16:36:05.	1.000618E-1	4.592742E+0
9/18/2019  16:36:05.	9.909547E-2	4.571644E+0
9/18/2019  16:36:05.	1.029607E-1	4.552479E+0
9/18/2019  16:36:05.	9.764603E-2	4.530897E+0
9/18/2019  16:36:05.	9.571343E-2	4.507222E+0
9/18/2019  16:36:05.	9.635763E-2	4.486930E+0
9/18/2019  16:36:05.	9.442504E-2	4.461000E+0
9/18/2019  16:36:05.	9.957862E-2	4.435715E+0
9/18/2019  16:36:05.	9.684078E-2	4.410590E+0
9/18/2019  16:36:05.	9.700183E-2	4.382245E+0
9/18/2019  16:36:05.	9.458609E-2	4.354866E+0
9/18/2019  16:36:05.	9.378084E-2	4.325232E+0
9/18/2019  16:36:05.	9.539133E-2	4.294954E+0
9/18/2019  16:36:05.	9.394189E-2	4.264354E+0
9/18/2019  16:36:05.	9.281454E-2	4.228600E+0
9/18/2019  16:36:05.	8.959355E-2	4.197678E+0
9/18/2019  16:36:05.	9.055985E-2	4.161763E+0
9/18/2019  16:36:05.	9.152615E-2	4.126653E+0
9/18/2019  16:36:05.	9.136510E-2	4.091866E+0
9/18/2019  16:36:05.	8.749991E-2	4.053213E+0
9/18/2019  16:36:05.	8.572837E-2	4.014077E+0
9/18/2019  16:36:05.	8.749991E-2	3.975102E+0
9/18/2019  16:36:05.	8.347368E-2	3.936772E+0
9/18/2019  16:36:05.	8.170213E-2	3.896025E+0
9/18/2019  16:36:05.	8.395682E-2	3.853507E+0
9/18/2019  16:36:05.	8.170213E-2	3.808412E+0
9/18/2019  16:36:05.	8.009164E-2	3.765572E+0
9/18/2019  16:36:05.	8.025269E-2	3.723538E+0
9/18/2019  16:36:05.	7.654855E-2	3.676994E+0
9/18/2019  16:36:05.	7.606540E-2	3.629966E+0
9/18/2019  16:36:05.	7.332756E-2	3.581167E+0
9/18/2019  16:36:05.	7.397176E-2	3.534623E+0
9/18/2019  16:36:05.	7.171707E-2	3.484053E+0
9/18/2019  16:36:05.	7.010657E-2	3.436382E+0
9/18/2019  16:36:05.	6.704663E-2	3.386778E+0
9/18/2019  16:36:05.	6.656348E-2	3.334114E+0
9/18/2019  16:36:05.	6.527509E-2	3.284510E+0
9/18/2019  16:36:05.	6.463089E-2	3.227658E+0
9/18/2019  16:36:05.	6.221515E-2	3.175800E+0
9/18/2019  16:36:05.	6.092675E-2	3.122653E+0
9/18/2019  16:36:05.	5.963836E-2	3.062741E+0
9/18/2019  16:36:05.	5.673947E-2	3.009594E+0
9/18/2019  16:36:05.	5.400163E-2	2.952743E+0
9/18/2019  16:36:05.	5.561212E-2	2.895248E+0
9/18/2019  16:36:05.	5.223008E-2	2.838397E+0
9/18/2019  16:36:05.	5.045854E-2	2.781868E+0
9/18/2019  16:36:05.	4.707650E-2	2.724211E+0
9/18/2019  16:36:05.	4.401656E-2	2.664784E+0
9/18/2019  16:36:05.	4.369446E-2	2.602296E+0
9/18/2019  16:36:05.	4.079557E-2	2.539325E+0
9/18/2019  16:36:05.	4.449971E-2	2.478126E+0
9/18/2019  16:36:05.	3.789668E-2	2.418859E+0
9/18/2019  16:36:05.	3.564199E-2	2.350251E+0
9/18/2019  16:36:05.	3.306520E-2	2.289857E+0
9/18/2019  16:36:05.	3.161576E-2	2.223987E+0
9/18/2019  16:36:05.	3.145471E-2	2.161500E+0
9/18/2019  16:36:05.	2.920001E-2	2.098851E+0
9/18/2019  16:36:05.	3.081051E-2	2.032982E+0
9/18/2019  16:36:05.	2.710637E-2	1.969528E+0
9/18/2019  16:36:05.	2.807267E-2	1.902370E+0
9/18/2019  16:36:05.	2.356328E-2	1.832796E+0
9/18/2019  16:36:05.	2.146964E-2	1.770631E+0
9/18/2019  16:36:05.	1.728236E-2	1.702345E+0
9/18/2019  16:36:05.	1.969810E-2	1.632933E+0
9/18/2019  16:36:05.	1.551081E-2	1.564809E+0
9/18/2019  16:36:05.	1.373927E-2	1.492658E+0
9/18/2019  16:36:05.	1.679921E-2	1.424051E+0
9/18/2019  16:36:05.	1.212877E-2	1.356410E+0
9/18/2019  16:36:05.	7.458340E-3	1.286836E+0
9/18/2019  16:36:05.	9.713032E-3	1.217746E+0
9/18/2019  16:36:05.	6.169944E-3	1.151232E+0
9/18/2019  16:36:05.	6.975191E-3	1.081015E+0
9/18/2019  16:36:05.	5.525746E-3	1.009670E+0
9/18/2019  16:36:05.	4.720499E-3	9.339763E-1
9/18/2019  16:36:05.	3.110005E-3	8.634365E-1
9/18/2019  16:36:05.	-1.399379E-3	7.919305E-1
9/18/2019  16:36:05.	-5.425615E-3	7.201024E-1
9/18/2019  16:36:05.	-4.298269E-3	6.539110E-1
9/18/2019  16:36:05.	-6.552961E-3	5.793450E-1
9/18/2019  16:36:05.	-4.298269E-3	5.063896E-1
9/18/2019  16:36:05.	-7.519258E-3	4.384267E-1
9/18/2019  16:36:05.	-6.069813E-3	3.680481E-1
9/18/2019  16:36:05.	-6.875060E-3	2.920327E-1
9/18/2019  16:36:05.	-8.163456E-3	2.218152E-1
9/18/2019  16:36:05.	-1.251179E-2	1.506313E-1
9/18/2019  16:36:05.	-1.476648E-2	7.493806E-2
9/18/2019  16:36:05.	-1.492753E-2	3.110005E-3
9/18/2019  16:36:05.	-1.750432E-2	-6.920119E-2
9/18/2019  16:36:05.	-1.959797E-2	-1.411903E-1
9/18/2019  16:36:05.	-1.959797E-2	-2.168835E-1
9/18/2019  16:36:05.	-2.442945E-2	-2.832359E-1
9/18/2019  16:36:05.	-2.603994E-2	-3.558692E-1
9/18/2019  16:36:05.	-2.829464E-2	-4.293077E-1
9/18/2019  16:36:05.	-2.877778E-2	-4.996863E-1
9/18/2019  16:36:05.	-2.765044E-2	-5.716754E-1
9/18/2019  16:36:05.	-2.748939E-2	-6.410878E-1
9/18/2019  16:36:05.	-2.861673E-2	-7.182305E-1
9/18/2019  16:36:05.	-2.909988E-2	-7.889312E-1
