Channel	X	Y
9/18/2019  16:23:59.	1.373927E-2	1.225798E+0
9/18/2019  16:23:59.	1.051828E-2	1.201158E+0
9/18/2019  16:23:59.	1.148458E-2	1.185214E+0
9/18/2019  16:23:59.	1.100143E-2	1.162667E+0
9/18/2019  16:23:59.	1.164563E-2	1.138348E+0
9/18/2019  16:23:59.	1.212877E-2	1.123049E+0
9/18/2019  16:23:59.	1.084038E-2	1.099052E+0
9/18/2019  16:23:59.	1.003513E-2	1.077149E+0
9/18/2019  16:23:59.	1.663816E-2	1.057824E+0
9/18/2019  16:23:59.	1.261192E-2	1.035277E+0
9/18/2019  16:23:59.	1.293402E-2	1.012246E+0
9/18/2019  16:23:59.	1.035723E-2	9.938868E-1
9/18/2019  16:23:59.	6.814142E-3	9.718230E-1
9/18/2019  16:23:59.	6.814142E-3	9.462161E-1
9/18/2019  16:23:59.	7.780438E-3	9.288227E-1
9/18/2019  16:23:59.	8.907785E-3	9.074031E-1
9/18/2019  16:23:59.	7.941488E-3	8.830846E-1
9/18/2019  16:23:59.	5.364697E-3	8.648860E-1
9/18/2019  16:23:59.	3.110005E-3	8.402454E-1
9/18/2019  16:23:59.	3.754203E-3	8.223689E-1
9/18/2019  16:23:59.	3.754203E-3	7.993388E-1
9/18/2019  16:23:59.	5.042598E-3	7.769529E-1
9/18/2019  16:23:59.	6.330994E-3	7.573048E-1
9/18/2019  16:23:59.	3.721644E-4	7.342747E-1
9/18/2019  16:23:59.	-7.551817E-4	7.144656E-1
9/18/2019  16:23:59.	-2.365676E-3	6.901472E-1
9/18/2019  16:23:59.	-9.162311E-4	6.685665E-1
9/18/2019  16:23:59.	3.754203E-3	6.489185E-1
9/18/2019  16:23:59.	1.982659E-3	6.239558E-1
9/18/2019  16:23:59.	-2.720334E-4	6.002815E-1
9/18/2019  16:23:59.	-6.069813E-3	5.811166E-1
9/18/2019  16:23:59.	-3.654072E-3	5.571202E-1
9/18/2019  16:23:59.	-4.298269E-3	5.385995E-1
9/18/2019  16:23:59.	3.721644E-4	5.128316E-1
9/18/2019  16:23:59.	-1.109839E-4	4.957603E-1
9/18/2019  16:23:59.	5.006550E-5	4.717640E-1
9/18/2019  16:23:59.	-4.942467E-3	4.525991E-1
9/18/2019  16:23:59.	-9.612901E-3	4.318237E-1
9/18/2019  16:23:59.	-7.841357E-3	4.075052E-1
9/18/2019  16:23:59.	-3.976170E-3	3.889845E-1
9/18/2019  16:23:59.	-5.425615E-3	3.651492E-1
9/18/2019  16:23:59.	-5.908764E-3	3.446959E-1
9/18/2019  16:23:59.	-5.103516E-3	3.176396E-1
9/18/2019  16:23:59.	-7.519258E-3	3.000852E-1
9/18/2019  16:23:59.	-1.943692E-2	2.743173E-1
9/18/2019  16:23:59.	-7.197159E-3	2.546692E-1
9/18/2019  16:23:59.	-8.807654E-3	2.358265E-1
9/18/2019  16:23:59.	-9.290802E-3	2.107027E-1
9/18/2019  16:23:59.	-1.025710E-2	1.910547E-1
9/18/2019  16:23:59.	-7.680307E-3	1.646426E-1
9/18/2019  16:23:59.	-6.391912E-3	1.467661E-1
9/18/2019  16:23:59.	-7.680307E-3	1.280844E-1
9/18/2019  16:23:59.	-8.163456E-3	1.011891E-1
9/18/2019  16:23:59.	-1.186759E-2	8.089688E-2
9/18/2019  16:23:59.	-1.025710E-2	6.044361E-2
9/18/2019  16:23:59.	-3.170923E-3	3.580304E-2
9/18/2019  16:23:59.	-6.552961E-3	1.454451E-2
9/18/2019  16:23:59.	-9.129752E-3	-7.680307E-3
9/18/2019  16:23:59.	-9.935000E-3	-2.990513E-2
9/18/2019  16:23:59.	-1.541068E-2	-5.776668E-2
9/18/2019  16:23:59.	-1.621593E-2	-7.660947E-2
9/18/2019  16:23:59.	-1.235074E-2	-9.593540E-2
9/18/2019  16:23:59.	-1.170654E-2	-1.144561E-1
9/18/2019  16:23:59.	-1.299494E-2	-1.424787E-1
9/18/2019  16:23:59.	-1.557173E-2	-1.624488E-1
9/18/2019  16:23:59.	-1.605488E-2	-1.835463E-1
9/18/2019  16:23:59.	-1.460543E-2	-2.104415E-1
9/18/2019  16:23:59.	-1.605488E-2	-2.294454E-1
9/18/2019  16:23:59.	-1.202864E-2	-2.494155E-1
9/18/2019  16:23:59.	-1.331704E-2	-2.692246E-1
9/18/2019  16:23:59.	-1.750432E-2	-2.895168E-1
9/18/2019  16:23:59.	-1.911482E-2	-3.167342E-1
9/18/2019  16:23:59.	-2.249686E-2	-3.368653E-1
9/18/2019  16:23:59.	-2.088636E-2	-3.579628E-1
9/18/2019  16:23:59.	-1.879272E-2	-3.772888E-1
9/18/2019  16:23:59.	-1.911482E-2	-3.991915E-1
9/18/2019  16:23:59.	-2.104741E-2	-4.265699E-1
9/18/2019  16:23:59.	-2.668414E-2	-4.463790E-1
9/18/2019  16:23:59.	-2.748939E-2	-4.671543E-1
9/18/2019  16:23:59.	-2.410735E-2	-4.877687E-1
9/18/2019  16:23:59.	-2.265791E-2	-5.090272E-1
9/18/2019  16:23:59.	-2.233581E-2	-5.293194E-1
9/18/2019  16:23:59.	-2.523470E-2	-5.496117E-1
9/18/2019  16:23:59.	-2.684519E-2	-5.731249E-1
9/18/2019  16:23:59.	-3.006618E-2	-6.013085E-1
9/18/2019  16:23:59.	-2.620099E-2	-6.235334E-1
9/18/2019  16:23:59.	-2.990513E-2	-6.430204E-1
9/18/2019  16:23:59.	-2.539575E-2	-6.637957E-1
9/18/2019  16:23:59.	-2.829464E-2	-6.853764E-1
9/18/2019  16:23:59.	-2.829464E-2	-7.100169E-1
9/18/2019  16:23:59.	-2.909988E-2	-7.322418E-1
9/18/2019  16:23:59.	-3.554186E-2	-7.551108E-1
9/18/2019  16:23:59.	-3.167667E-2	-7.765304E-1
9/18/2019  16:23:59.	-3.071038E-2	-7.973058E-1
9/18/2019  16:23:59.	-3.087143E-2	-8.208190E-1
9/18/2019  16:23:59.	-3.054933E-2	-8.395007E-1
9/18/2019  16:23:59.	-2.748939E-2	-8.617256E-1
9/18/2019  16:23:59.	-3.054933E-2	-8.860440E-1
9/18/2019  16:23:59.	-2.732834E-2	-9.048868E-1
9/18/2019  16:23:59.	-3.006618E-2	-9.266285E-1
9/18/2019  16:23:59.	-3.328717E-2	-9.482092E-1
9/18/2019  16:23:59.	-3.377032E-2	-9.691456E-1
9/18/2019  16:23:59.	-2.958303E-2	-9.826738E-1
9/18/2019  16:23:59.	-2.877778E-2	-1.005543E+0
9/18/2019  16:23:59.	-2.765044E-2	-1.028734E+0
9/18/2019  16:23:59.	-2.990513E-2	-1.049831E+0
9/18/2019  16:23:59.	-3.248192E-2	-1.070929E+0
9/18/2019  16:23:59.	-3.666921E-2	-1.093315E+0
9/18/2019  16:23:59.	-3.409241E-2	-1.114251E+0
9/18/2019  16:23:59.	-3.087143E-2	-1.136637E+0
9/18/2019  16:23:59.	-2.958303E-2	-1.159345E+0
9/18/2019  16:23:59.	-3.135457E-2	-1.179960E+0
9/18/2019  16:23:59.	-3.360927E-2	-1.202829E+0
9/18/2019  16:23:59.	-3.602501E-2	-1.217162E+0
9/18/2019  16:23:59.	-3.650816E-2	-1.238904E+0
9/18/2019  16:23:59.	-3.183772E-2	-1.260162E+0
9/18/2019  16:23:59.	-3.280402E-2	-1.282387E+0
9/18/2019  16:23:59.	-3.505871E-2	-1.304612E+0
9/18/2019  16:23:59.	-3.489766E-2	-1.326354E+0
9/18/2019  16:23:59.	-4.069544E-2	-1.349384E+0
9/18/2019  16:23:59.	-3.811865E-2	-1.368710E+0
9/18/2019  16:23:59.	-3.940705E-2	-1.392384E+0
9/18/2019  16:23:59.	-3.844075E-2	-1.409455E+0
9/18/2019  16:23:59.	-3.924600E-2	-1.431841E+0
9/18/2019  16:23:59.	-4.069544E-2	-1.454871E+0
9/18/2019  16:23:59.	-4.150069E-2	-1.477579E+0
9/18/2019  16:23:59.	-4.391643E-2	-1.492718E+0
9/18/2019  16:23:59.	-4.133964E-2	-1.516553E+0
9/18/2019  16:23:59.	-4.133964E-2	-1.539261E+0
9/18/2019  16:23:59.	-4.311118E-2	-1.560681E+0
9/18/2019  16:23:59.	-4.101754E-2	-1.575820E+0
9/18/2019  16:23:59.	-4.617112E-2	-1.599977E+0
9/18/2019  16:23:59.	-4.391643E-2	-1.622363E+0
9/18/2019  16:23:59.	-4.601007E-2	-1.638146E+0
9/18/2019  16:23:59.	-4.601007E-2	-1.659566E+0
9/18/2019  16:23:59.	-4.826477E-2	-1.682918E+0
9/18/2019  16:23:59.	-4.601007E-2	-1.698701E+0
9/18/2019  16:23:59.	-4.649322E-2	-1.721248E+0
9/18/2019  16:23:59.	-4.858686E-2	-1.743473E+0
9/18/2019  16:23:59.	-4.987526E-2	-1.759578E+0
9/18/2019  16:23:59.	-4.745952E-2	-1.782125E+0
9/18/2019  16:23:59.	-4.923106E-2	-1.805638E+0
9/18/2019  16:23:59.	-5.277415E-2	-1.821904E+0
9/18/2019  16:23:59.	-5.035841E-2	-1.845417E+0
9/18/2019  16:23:59.	-5.051946E-2	-1.860234E+0
9/18/2019  16:23:59.	-4.842581E-2	-1.884069E+0
9/18/2019  16:23:59.	-5.116365E-2	-1.899691E+0
9/18/2019  16:23:59.	-5.341835E-2	-1.922560E+0
9/18/2019  16:23:59.	-5.341835E-2	-1.937860E+0
9/18/2019  16:23:59.	-5.196890E-2	-1.961051E+0
9/18/2019  16:23:59.	-5.148575E-2	-1.985692E+0
9/18/2019  16:23:59.	-4.874791E-2	-2.002280E+0
9/18/2019  16:23:59.	-5.196890E-2	-2.022894E+0
9/18/2019  16:23:59.	-5.325730E-2	-2.039644E+0
9/18/2019  16:23:59.	-5.422359E-2	-2.064445E+0
9/18/2019  16:23:59.	-5.567304E-2	-2.079584E+0
9/18/2019  16:23:59.	-5.261310E-2	-2.102775E+0
9/18/2019  16:23:59.	-5.261310E-2	-2.117753E+0
9/18/2019  16:23:59.	-5.438464E-2	-2.141749E+0
9/18/2019  16:23:59.	-5.535094E-2	-2.157371E+0
9/18/2019  16:23:59.	-5.728353E-2	-2.182495E+0
9/18/2019  16:23:59.	-5.728353E-2	-2.197634E+0
9/18/2019  16:23:59.	-5.889403E-2	-2.220986E+0
9/18/2019  16:23:59.	-5.969927E-2	-2.237574E+0
9/18/2019  16:23:59.	-5.953823E-2	-2.254163E+0
9/18/2019  16:23:59.	-5.986032E-2	-2.277998E+0
9/18/2019  16:23:59.	-5.696143E-2	-2.293942E+0
9/18/2019  16:23:59.	-5.969927E-2	-2.317294E+0
9/18/2019  16:23:59.	-6.243712E-2	-2.333238E+0
9/18/2019  16:23:59.	-6.114872E-2	-2.349665E+0
9/18/2019  16:23:59.	-6.453076E-2	-2.374306E+0
9/18/2019  16:23:59.	-5.905508E-2	-2.389123E+0
9/18/2019  16:23:59.	-6.420866E-2	-2.405872E+0
9/18/2019  16:23:59.	-6.308131E-2	-2.430191E+0
9/18/2019  16:23:59.	-6.485286E-2	-2.446296E+0
9/18/2019  16:23:59.	-6.436971E-2	-2.463528E+0
9/18/2019  16:23:59.	-6.453076E-2	-2.478989E+0
9/18/2019  16:23:59.	-6.565810E-2	-2.506851E+0
9/18/2019  16:23:59.	-6.453076E-2	-2.520701E+0
9/18/2019  16:23:59.	-6.759070E-2	-2.537128E+0
9/18/2019  16:23:59.	-6.678545E-2	-2.561930E+0
9/18/2019  16:23:59.	-6.823489E-2	-2.579323E+0
9/18/2019  16:23:59.	-6.759070E-2	-2.593174E+0
9/18/2019  16:23:59.	-6.871804E-2	-2.612983E+0
9/18/2019  16:23:59.	-6.807385E-2	-2.632148E+0
9/18/2019  16:23:59.	-6.952329E-2	-2.652762E+0
9/18/2019  16:23:59.	-7.145588E-2	-2.668384E+0
9/18/2019  16:23:59.	-7.000644E-2	-2.684167E+0
9/18/2019  16:23:59.	-7.226113E-2	-2.701561E+0
9/18/2019  16:23:59.	-7.032854E-2	-2.725557E+0
9/18/2019  16:23:59.	-7.000644E-2	-2.742790E+0
9/18/2019  16:23:59.	-7.016749E-2	-2.760183E+0
9/18/2019  16:23:59.	-7.000644E-2	-2.774517E+0
9/18/2019  16:23:59.	-7.129483E-2	-2.792393E+0
9/18/2019  16:23:59.	-7.403267E-2	-2.809304E+0
9/18/2019  16:23:59.	-7.306638E-2	-2.825731E+0
9/18/2019  16:23:59.	-6.549705E-2	-2.851338E+0
9/18/2019  16:23:59.	-7.387163E-2	-2.866155E+0
9/18/2019  16:23:59.	-7.419372E-2	-2.883226E+0
9/18/2019  16:23:59.	-7.338848E-2	-2.899653E+0
9/18/2019  16:23:59.	-7.322743E-2	-2.916886E+0
9/18/2019  16:23:59.	-7.419372E-2	-2.932991E+0
9/18/2019  16:23:59.	-7.371058E-2	-2.949579E+0
9/18/2019  16:23:59.	-7.596527E-2	-2.968100E+0
9/18/2019  16:23:59.	-7.419372E-2	-2.984688E+0
9/18/2019  16:23:59.	-7.741471E-2	-3.001921E+0
9/18/2019  16:23:59.	-7.290533E-2	-3.018026E+0
9/18/2019  16:23:59.	-7.773681E-2	-3.034775E+0
9/18/2019  16:23:59.	-7.677051E-2	-3.051363E+0
9/18/2019  16:23:59.	-7.709261E-2	-3.067307E+0
9/18/2019  16:23:59.	-7.773681E-2	-3.085345E+0
9/18/2019  16:23:59.	-7.918626E-2	-3.103705E+0
9/18/2019  16:23:59.	-7.854206E-2	-3.119810E+0
9/18/2019  16:23:59.	-7.709261E-2	-3.134627E+0
9/18/2019  16:23:59.	-7.870311E-2	-3.152503E+0
9/18/2019  16:23:59.	-7.821996E-2	-3.168770E+0
9/18/2019  16:23:59.	-7.886416E-2	-3.181654E+0
9/18/2019  16:23:59.	-8.401774E-2	-3.199691E+0
9/18/2019  16:23:59.	-8.546718E-2	-3.212576E+0
9/18/2019  16:23:59.	-8.417879E-2	-3.229969E+0
9/18/2019  16:23:59.	-8.401774E-2	-3.246235E+0
9/18/2019  16:23:59.	-8.337354E-2	-3.263790E+0
9/18/2019  16:23:59.	-8.337354E-2	-3.281022E+0
9/18/2019  16:23:59.	-8.466194E-2	-3.297611E+0
9/18/2019  16:23:59.	-8.723873E-2	-3.316132E+0
9/18/2019  16:23:59.	-8.707768E-2	-3.323057E+0
9/18/2019  16:23:59.	-8.675558E-2	-3.340611E+0
9/18/2019  16:23:59.	-8.578928E-2	-3.357200E+0
9/18/2019  16:23:59.	-8.659453E-2	-3.374915E+0
9/18/2019  16:23:59.	-8.643348E-2	-3.382968E+0
9/18/2019  16:23:59.	-8.949342E-2	-3.401006E+0
9/18/2019  16:23:59.	-9.110391E-2	-3.417755E+0
9/18/2019  16:23:59.	-1.035047E-1	-3.434827E+0
9/18/2019  16:23:59.	-8.981552E-2	-3.443684E+0
9/18/2019  16:23:59.	-8.965447E-2	-3.460756E+0
9/18/2019  16:23:59.	-9.126496E-2	-3.477988E+0
9/18/2019  16:23:59.	-9.174811E-2	-3.496348E+0
9/18/2019  16:23:59.	-9.223126E-2	-3.503434E+0
9/18/2019  16:23:59.	-9.013762E-2	-3.520345E+0
9/18/2019  16:23:59.	-9.351966E-2	-3.530974E+0
9/18/2019  16:23:59.	-9.319756E-2	-3.549012E+0
9/18/2019  16:23:59.	-9.609645E-2	-3.565117E+0
9/18/2019  16:23:59.	-9.384175E-2	-3.573814E+0
9/18/2019  16:23:59.	-7.918626E-2	-3.592979E+0
9/18/2019  16:23:59.	-9.480805E-2	-3.609729E+0
9/18/2019  16:23:59.	-9.625750E-2	-3.618264E+0
9/18/2019  16:23:59.	-9.351966E-2	-3.636624E+0
9/18/2019  16:23:59.	-9.416385E-2	-3.653857E+0
9/18/2019  16:23:59.	-9.851219E-2	-3.662876E+0
9/18/2019  16:23:59.	-9.674064E-2	-3.680108E+0
9/18/2019  16:23:59.	-9.577435E-2	-3.688483E+0
9/18/2019  16:23:59.	-9.513015E-2	-3.706199E+0
9/18/2019  16:23:59.	-9.303651E-2	-3.715379E+0
9/18/2019  16:23:59.	-9.625750E-2	-3.729390E+0
9/18/2019  16:23:59.	-9.593540E-2	-3.739536E+0
9/18/2019  16:23:59.	-9.657959E-2	-3.761117E+0
9/18/2019  16:23:59.	-9.609645E-2	-3.778833E+0
9/18/2019  16:23:59.	-9.674064E-2	-3.786242E+0
9/18/2019  16:23:59.	-9.754589E-2	-3.793650E+0
9/18/2019  16:23:59.	-9.770694E-2	-3.811688E+0
9/18/2019  16:23:59.	-1.014111E-1	-3.821673E+0
9/18/2019  16:23:59.	-9.786799E-2	-3.836973E+0
9/18/2019  16:23:59.	-9.690169E-2	-3.846958E+0
9/18/2019  16:23:59.	-1.004448E-1	-3.865157E+0
9/18/2019  16:23:59.	-9.867324E-2	-3.874015E+0
9/18/2019  16:23:59.	-1.012500E-1	-3.882229E+0
9/18/2019  16:23:59.	-1.022163E-1	-3.899783E+0
9/18/2019  16:23:59.	-1.015721E-1	-3.909607E+0
9/18/2019  16:23:59.	-1.007669E-1	-3.926840E+0
9/18/2019  16:23:59.	-9.851219E-2	-3.934732E+0
9/18/2019  16:23:59.	-1.054373E-1	-3.945200E+0
9/18/2019  16:23:59.	-1.059205E-1	-3.962272E+0
9/18/2019  16:23:59.	-1.086583E-1	-3.971774E+0
9/18/2019  16:23:59.	-1.086583E-1	-3.980632E+0
9/18/2019  16:23:59.	-1.091415E-1	-3.998186E+0
9/18/2019  16:23:59.	-1.078531E-1	-4.007688E+0
9/18/2019  16:23:59.	-1.096246E-1	-4.016063E+0
9/18/2019  16:23:59.	-1.086583E-1	-4.026048E+0
9/18/2019  16:23:59.	-1.084973E-1	-4.041831E+0
9/18/2019  16:23:59.	-1.228307E-1	-4.051495E+0
9/18/2019  16:23:59.	-1.117182E-1	-4.060675E+0
9/18/2019  16:23:59.	-1.093025E-1	-4.074686E+0
9/18/2019  16:23:59.	-1.104298E-1	-4.088215E+0
9/18/2019  16:23:59.	-1.097856E-1	-4.097072E+0
9/18/2019  16:23:59.	-1.101077E-1	-4.105286E+0
9/18/2019  16:23:59.	-1.118793E-1	-4.114466E+0
9/18/2019  16:23:59.	-1.113961E-1	-4.133792E+0
9/18/2019  16:23:59.	-1.128456E-1	-4.140879E+0
9/18/2019  16:23:59.	-1.123624E-1	-4.150381E+0
9/18/2019  16:23:59.	-1.126845E-1	-4.161171E+0
9/18/2019  16:23:59.	-9.480805E-2	-4.169546E+0
9/18/2019  16:23:59.	-1.125235E-1	-4.176632E+0
9/18/2019  16:23:59.	-1.112351E-1	-4.186940E+0
9/18/2019  16:23:59.	-1.112351E-1	-4.194187E+0
9/18/2019  16:23:59.	-1.139729E-1	-4.212064E+0
9/18/2019  16:23:59.	-1.160666E-1	-4.222693E+0
9/18/2019  16:23:59.	-1.134898E-1	-4.232357E+0
9/18/2019  16:23:59.	-1.126845E-1	-4.239121E+0
9/18/2019  16:23:59.	-1.134898E-1	-4.249911E+0
9/18/2019  16:23:59.	-1.123624E-1	-4.257803E+0
9/18/2019  16:23:59.	-1.141340E-1	-4.268271E+0
9/18/2019  16:23:59.	-1.160666E-1	-4.277935E+0
9/18/2019  16:23:59.	-1.171939E-1	-4.286309E+0
9/18/2019  16:23:59.	-1.165497E-1	-4.295006E+0
9/18/2019  16:23:59.	-1.160666E-1	-4.303703E+0
9/18/2019  16:23:59.	-1.157445E-1	-4.313849E+0
9/18/2019  16:23:59.	-1.160666E-1	-4.322385E+0
9/18/2019  16:23:59.	-1.173550E-1	-4.331243E+0
9/18/2019  16:23:59.	-1.163887E-1	-4.339618E+0
9/18/2019  16:23:59.	-1.179992E-1	-4.348476E+0
9/18/2019  16:23:59.	-1.165497E-1	-4.359910E+0
9/18/2019  16:23:59.	-1.154224E-1	-4.368768E+0
9/18/2019  16:23:59.	-1.170329E-1	-4.369574E+0
9/18/2019  16:23:59.	-1.171939E-1	-4.379237E+0
9/18/2019  16:23:59.	-1.163887E-1	-4.386806E+0
9/18/2019  16:23:59.	-1.154224E-1	-4.394054E+0
9/18/2019  16:23:59.	-1.184823E-1	-4.404039E+0
9/18/2019  16:23:59.	-1.173550E-1	-4.413219E+0
9/18/2019  16:23:59.	-1.188044E-1	-4.422399E+0
9/18/2019  16:23:59.	-1.199318E-1	-4.433673E+0
9/18/2019  16:23:59.	-1.189655E-1	-4.433512E+0
