Channel	X	Y
9/18/2019  16:30:15.	6.108780E-2	3.454419E+0
9/18/2019  16:30:15.	6.237620E-2	3.404493E+0
9/18/2019  16:30:15.	6.237620E-2	3.359238E+0
9/18/2019  16:30:15.	5.657842E-2	3.310600E+0
9/18/2019  16:30:15.	5.738367E-2	3.258902E+0
9/18/2019  16:30:15.	5.448478E-2	3.211392E+0
9/18/2019  16:30:15.	5.818891E-2	3.157923E+0
9/18/2019  16:30:15.	5.223008E-2	3.105098E+0
9/18/2019  16:30:15.	5.303533E-2	3.058071E+0
9/18/2019  16:30:15.	5.287428E-2	3.001864E+0
9/18/2019  16:30:15.	5.094169E-2	2.949844E+0
9/18/2019  16:30:15.	5.078064E-2	2.892349E+0
9/18/2019  16:30:15.	4.981434E-2	2.838719E+0
9/18/2019  16:30:15.	4.755965E-2	2.786538E+0
9/18/2019  16:30:15.	4.530496E-2	2.730009E+0
9/18/2019  16:30:15.	4.449971E-2	2.674769E+0
9/18/2019  16:30:15.	4.240607E-2	2.616307E+0
9/18/2019  16:30:15.	4.111767E-2	2.558329E+0
9/18/2019  16:30:15.	3.757458E-2	2.502283E+0
9/18/2019  16:30:15.	3.821878E-2	2.442211E+0
9/18/2019  16:30:15.	3.773563E-2	2.387293E+0
9/18/2019  16:30:15.	3.902403E-2	2.325933E+0
9/18/2019  16:30:15.	4.047347E-2	2.265055E+0
9/18/2019  16:30:15.	3.902403E-2	2.203373E+0
9/18/2019  16:30:15.	3.854088E-2	2.140724E+0
9/18/2019  16:30:15.	3.515884E-2	2.081136E+0
9/18/2019  16:30:15.	3.676934E-2	2.022030E+0
9/18/2019  16:30:15.	3.338730E-2	1.957288E+0
9/18/2019  16:30:15.	3.419255E-2	1.895606E+0
9/18/2019  16:30:15.	3.242100E-2	1.830702E+0
9/18/2019  16:30:15.	2.936106E-2	1.766604E+0
9/18/2019  16:30:15.	2.710637E-2	1.704117E+0
9/18/2019  16:30:15.	2.517378E-2	1.640985E+0
9/18/2019  16:30:15.	2.243594E-2	1.578015E+0
9/18/2019  16:30:15.	1.792655E-2	1.512628E+0
9/18/2019  16:30:15.	1.889285E-2	1.447081E+0
9/18/2019  16:30:15.	1.502766E-2	1.380567E+0
9/18/2019  16:30:15.	1.744340E-2	1.314376E+0
9/18/2019  16:30:15.	1.679921E-2	1.253177E+0
9/18/2019  16:30:15.	1.518871E-2	1.185053E+0
9/18/2019  16:30:15.	1.486661E-2	1.116768E+0
9/18/2019  16:30:15.	1.100143E-2	1.046872E+0
9/18/2019  16:30:15.	1.180667E-2	9.826133E-1
9/18/2019  16:30:15.	7.780438E-3	9.133619E-1
9/18/2019  16:30:15.	7.136241E-3	8.486200E-1
9/18/2019  16:30:15.	6.169944E-3	7.814623E-1
9/18/2019  16:30:15.	5.332138E-4	7.159151E-1
9/18/2019  16:30:15.	2.465807E-3	6.490795E-1
9/18/2019  16:30:15.	-4.330828E-4	5.753188E-1
9/18/2019  16:30:15.	-1.170654E-2	5.078391E-1
9/18/2019  16:30:15.	-4.620368E-3	4.443855E-1
9/18/2019  16:30:15.	-8.324505E-3	3.770669E-1
9/18/2019  16:30:15.	-8.324505E-3	3.062051E-1
9/18/2019  16:30:15.	-9.773950E-3	2.369538E-1
9/18/2019  16:30:15.	-9.773950E-3	1.648036E-1
9/18/2019  16:30:15.	-9.290802E-3	1.005449E-1
9/18/2019  16:30:15.	-1.057920E-2	3.515884E-2
9/18/2019  16:30:15.	-1.444438E-2	-3.779655E-2
9/18/2019  16:30:15.	-1.380019E-2	-1.025384E-1
9/18/2019  16:30:15.	-1.637698E-2	-1.751717E-1
9/18/2019  16:30:15.	-2.120846E-2	-2.434567E-1
9/18/2019  16:30:15.	-1.911482E-2	-3.093259E-1
9/18/2019  16:30:15.	-2.249686E-2	-3.777719E-1
9/18/2019  16:30:15.	-2.636204E-2	-4.458958E-1
9/18/2019  16:30:15.	-3.747445E-2	-5.153081E-1
9/18/2019  16:30:15.	-2.909988E-2	-5.790837E-1
9/18/2019  16:30:15.	-3.151562E-2	-6.512339E-1
9/18/2019  16:30:15.	-3.328717E-2	-7.208073E-1
9/18/2019  16:30:15.	-3.618606E-2	-7.844218E-1
9/18/2019  16:30:15.	-3.167667E-2	-8.559278E-1
9/18/2019  16:30:15.	-3.634711E-2	-9.198644E-1
9/18/2019  16:30:15.	-3.521976E-2	-9.839622E-1
9/18/2019  16:30:15.	-3.634711E-2	-1.057240E+0
9/18/2019  16:30:15.	-3.699130E-2	-1.121982E+0
9/18/2019  16:30:15.	-3.908495E-2	-1.186885E+0
9/18/2019  16:30:15.	-4.198384E-2	-1.254526E+0
9/18/2019  16:30:15.	-4.053439E-2	-1.319912E+0
9/18/2019  16:30:15.	-4.649322E-2	-1.387230E+0
9/18/2019  16:30:15.	-4.520483E-2	-1.447946E+0
9/18/2019  16:30:15.	-4.987526E-2	-1.515265E+0
9/18/2019  16:30:15.	-5.132470E-2	-1.577430E+0
9/18/2019  16:30:15.	-5.325730E-2	-1.644266E+0
9/18/2019  16:30:15.	-5.486779E-2	-1.705304E+0
9/18/2019  16:30:15.	-5.583409E-2	-1.776327E+0
9/18/2019  16:30:15.	-5.744458E-2	-1.837526E+0
9/18/2019  16:30:15.	-5.696143E-2	-1.895182E+0
9/18/2019  16:30:15.	-5.776668E-2	-1.962340E+0
9/18/2019  16:30:15.	-6.018242E-2	-2.024344E+0
9/18/2019  16:30:15.	-6.066557E-2	-2.080067E+0
9/18/2019  16:30:15.	-6.163187E-2	-2.142233E+0
9/18/2019  16:30:15.	-6.388656E-2	-2.206653E+0
9/18/2019  16:30:15.	-6.372551E-2	-2.264470E+0
9/18/2019  16:30:15.	-6.839594E-2	-2.324058E+0
9/18/2019  16:30:15.	-6.984539E-2	-2.382359E+0
9/18/2019  16:30:15.	-7.161693E-2	-2.446296E+0
9/18/2019  16:30:15.	-7.322743E-2	-2.504757E+0
9/18/2019  16:30:15.	-7.483792E-2	-2.560641E+0
9/18/2019  16:30:15.	-7.451582E-2	-2.619425E+0
9/18/2019  16:30:15.	-7.596527E-2	-2.668223E+0
9/18/2019  16:30:15.	-7.516002E-2	-2.725879E+0
9/18/2019  16:30:15.	-7.805891E-2	-2.783214E+0
9/18/2019  16:30:15.	-7.886416E-2	-2.842158E+0
9/18/2019  16:30:15.	-7.886416E-2	-2.892889E+0
9/18/2019  16:30:15.	-7.886416E-2	-2.950706E+0
9/18/2019  16:30:15.	-8.079675E-2	-3.001921E+0
9/18/2019  16:30:15.	-8.031360E-2	-3.052008E+0
9/18/2019  16:30:15.	-8.578928E-2	-3.103544E+0
9/18/2019  16:30:15.	-8.369564E-2	-3.161522E+0
9/18/2019  16:30:15.	-8.530613E-2	-3.203718E+0
9/18/2019  16:30:15.	-8.788293E-2	-3.255093E+0
9/18/2019  16:30:15.	-8.788293E-2	-3.307113E+0
9/18/2019  16:30:15.	-9.174811E-2	-3.358005E+0
9/18/2019  16:30:15.	-9.239231E-2	-3.402133E+0
9/18/2019  16:30:15.	-9.432490E-2	-3.453508E+0
9/18/2019  16:30:15.	-9.561330E-2	-3.496348E+0
9/18/2019  16:30:15.	-9.464700E-2	-3.541443E+0
9/18/2019  16:30:15.	-9.802904E-2	-3.584121E+0
9/18/2019  16:30:15.	-9.722379E-2	-3.628572E+0
9/18/2019  16:30:15.	-1.006058E-1	-3.671895E+0
9/18/2019  16:30:15.	-9.851219E-2	-3.716345E+0
9/18/2019  16:30:15.	-1.009279E-1	-3.758218E+0
9/18/2019  16:30:15.	-1.015721E-1	-3.797354E+0
9/18/2019  16:30:15.	-9.963953E-2	-3.839228E+0
9/18/2019  16:30:15.	-1.047931E-1	-3.874176E+0
9/18/2019  16:30:15.	-1.047931E-1	-3.920559E+0
9/18/2019  16:30:15.	-1.043100E-1	-3.953575E+0
9/18/2019  16:30:15.	-1.064036E-1	-3.989973E+0
9/18/2019  16:30:15.	-1.065647E-1	-4.026048E+0
9/18/2019  16:30:15.	-1.107519E-1	-4.061158E+0
9/18/2019  16:30:15.	-1.089804E-1	-4.099005E+0
9/18/2019  16:30:15.	-1.094635E-1	-4.134276E+0
9/18/2019  16:30:15.	-1.117182E-1	-4.160205E+0
9/18/2019  16:30:15.	-1.105909E-1	-4.197730E+0
9/18/2019  16:30:15.	-1.136508E-1	-4.223338E+0
9/18/2019  16:30:15.	-1.112351E-1	-4.259413E+0
9/18/2019  16:30:15.	-1.165497E-1	-4.288081E+0
9/18/2019  16:30:15.	-1.131677E-1	-4.314010E+0
9/18/2019  16:30:15.	-1.141340E-1	-4.341711E+0
9/18/2019  16:30:15.	-1.192876E-1	-4.368768E+0
9/18/2019  16:30:15.	-1.179992E-1	-4.390188E+0
9/18/2019  16:30:15.	-1.184823E-1	-4.415474E+0
9/18/2019  16:30:15.	-1.183213E-1	-4.441886E+0
9/18/2019  16:30:15.	-1.191265E-1	-4.461535E+0
9/18/2019  16:30:15.	-1.184823E-1	-4.486820E+0
9/18/2019  16:30:15.	-1.189655E-1	-4.506147E+0
9/18/2019  16:30:15.	-1.208981E-1	-4.524668E+0
9/18/2019  16:30:15.	-1.200928E-1	-4.543028E+0
9/18/2019  16:30:15.	-1.199318E-1	-4.561871E+0
9/18/2019  16:30:15.	-1.204149E-1	-4.580392E+0
9/18/2019  16:30:15.	-1.207370E-1	-4.599235E+0
9/18/2019  16:30:15.	-1.220254E-1	-4.608577E+0
9/18/2019  16:30:15.	-1.168718E-1	-4.626292E+0
9/18/2019  16:30:15.	-1.208981E-1	-4.636278E+0
9/18/2019  16:30:15.	-1.220254E-1	-4.644814E+0
9/18/2019  16:30:15.	-1.210591E-1	-4.664784E+0
9/18/2019  16:30:15.	-1.204149E-1	-4.673481E+0
9/18/2019  16:30:15.	-1.205760E-1	-4.682017E+0
9/18/2019  16:30:15.	-1.215423E-1	-4.691197E+0
9/18/2019  16:30:15.	-1.168718E-1	-4.691358E+0
9/18/2019  16:30:15.	-1.200928E-1	-4.700538E+0
9/18/2019  16:30:15.	-1.244411E-1	-4.710523E+0
9/18/2019  16:30:15.	-1.202539E-1	-4.711490E+0
9/18/2019  16:30:15.	-1.194486E-1	-4.712295E+0
9/18/2019  16:30:15.	-1.204149E-1	-4.720670E+0
9/18/2019  16:30:15.	-1.210591E-1	-4.719381E+0
9/18/2019  16:30:15.	-1.199318E-1	-4.718576E+0
9/18/2019  16:30:15.	-1.178381E-1	-4.721958E+0
9/18/2019  16:30:15.	-1.246022E-1	-4.720187E+0
9/18/2019  16:30:15.	-1.208981E-1	-4.713261E+0
9/18/2019  16:30:15.	-1.207370E-1	-4.713100E+0
9/18/2019  16:30:15.	-1.200928E-1	-4.704564E+0
9/18/2019  16:30:15.	-1.204149E-1	-4.703115E+0
9/18/2019  16:30:15.	-1.208981E-1	-4.694418E+0
9/18/2019  16:30:15.	-1.154224E-1	-4.686687E+0
9/18/2019  16:30:15.	-1.207370E-1	-4.676863E+0
9/18/2019  16:30:15.	-1.199318E-1	-4.668166E+0
9/18/2019  16:30:15.	-1.188044E-1	-4.659469E+0
9/18/2019  16:30:15.	-1.188044E-1	-4.648035E+0
9/18/2019  16:30:15.	-1.173550E-1	-4.639821E+0
9/18/2019  16:30:15.	-1.191265E-1	-4.622266E+0
9/18/2019  16:30:15.	-1.152613E-1	-4.603906E+0
9/18/2019  16:30:15.	-1.170329E-1	-4.596336E+0
9/18/2019  16:30:15.	-1.184823E-1	-4.577493E+0
9/18/2019  16:30:15.	-1.152613E-1	-4.558489E+0
9/18/2019  16:30:15.	-1.183213E-1	-4.541739E+0
9/18/2019  16:30:15.	-1.173550E-1	-4.523863E+0
9/18/2019  16:30:15.	-1.149392E-1	-4.504697E+0
9/18/2019  16:30:15.	-1.144561E-1	-4.476674E+0
9/18/2019  16:30:15.	-1.070478E-1	-4.459924E+0
9/18/2019  16:30:15.	-1.171939E-1	-4.440437E+0
9/18/2019  16:30:15.	-1.104298E-1	-4.415796E+0
9/18/2019  16:30:15.	-1.130066E-1	-4.386162E+0
9/18/2019  16:30:15.	-1.109130E-1	-4.360877E+0
9/18/2019  16:30:15.	-1.104298E-1	-4.332531E+0
9/18/2019  16:30:15.	-1.089804E-1	-4.304991E+0
9/18/2019  16:30:15.	-1.070478E-1	-4.279062E+0
9/18/2019  16:30:15.	-1.097856E-1	-4.250878E+0
9/18/2019  16:30:15.	-1.088194E-1	-4.213675E+0
9/18/2019  16:30:15.	-1.075310E-1	-4.188711E+0
9/18/2019  16:30:15.	-1.051152E-1	-4.161171E+0
9/18/2019  16:30:15.	-1.068868E-1	-4.125740E+0
9/18/2019  16:30:15.	-1.035047E-1	-4.089986E+0
9/18/2019  16:30:15.	-9.947848E-2	-4.055360E+0
9/18/2019  16:30:15.	-1.023774E-1	-4.019767E+0
9/18/2019  16:30:15.	-9.947848E-2	-3.983692E+0
9/18/2019  16:30:15.	-9.722379E-2	-3.949065E+0
9/18/2019  16:30:15.	-9.786799E-2	-3.911379E+0
9/18/2019  16:30:15.	-9.625750E-2	-3.867734E+0
9/18/2019  16:30:15.	-9.786799E-2	-3.833108E+0
9/18/2019  16:30:15.	-9.480805E-2	-3.788979E+0
9/18/2019  16:30:15.	-9.593540E-2	-3.747911E+0
9/18/2019  16:30:15.	-9.625750E-2	-3.709903E+0
9/18/2019  16:30:15.	-9.496910E-2	-3.666097E+0
9/18/2019  16:30:15.	-9.513015E-2	-3.622613E+0
9/18/2019  16:30:15.	-9.384175E-2	-3.578324E+0
9/18/2019  16:30:15.	-9.335861E-2	-3.524693E+0
9/18/2019  16:30:15.	-9.448595E-2	-3.482659E+0
9/18/2019  16:30:15.	-9.207021E-2	-3.441430E+0
9/18/2019  16:30:15.	-9.158706E-2	-3.388122E+0
9/18/2019  16:30:15.	-8.852712E-2	-3.346087E+0
9/18/2019  16:30:15.	-8.691663E-2	-3.294229E+0
9/18/2019  16:30:15.	-8.659453E-2	-3.242531E+0
9/18/2019  16:30:15.	-8.272934E-2	-3.192605E+0
9/18/2019  16:30:15.	-8.079675E-2	-3.141230E+0
9/18/2019  16:30:15.	-7.966940E-2	-3.091304E+0
9/18/2019  16:30:15.	-7.757576E-2	-3.038479E+0
9/18/2019  16:30:15.	-8.111885E-2	-2.989520E+0
9/18/2019  16:30:15.	-7.467687E-2	-2.929287E+0
9/18/2019  16:30:15.	-7.516002E-2	-2.881455E+0
9/18/2019  16:30:15.	-7.854206E-2	-2.823154E+0
9/18/2019  16:30:15.	-7.516002E-2	-2.772262E+0
9/18/2019  16:30:15.	-7.660947E-2	-2.714284E+0
9/18/2019  16:30:15.	-7.210008E-2	-2.656628E+0
9/18/2019  16:30:15.	-7.129483E-2	-2.600099E+0
9/18/2019  16:30:15.	-7.016749E-2	-2.544375E+0
9/18/2019  16:30:15.	-7.113378E-2	-2.484787E+0
9/18/2019  16:30:15.	-6.887909E-2	-2.428258E+0
9/18/2019  16:30:15.	-6.630230E-2	-2.364321E+0
9/18/2019  16:30:15.	-6.565810E-2	-2.307631E+0
9/18/2019  16:30:15.	-6.984539E-2	-2.243533E+0
9/18/2019  16:30:15.	-6.807385E-2	-2.188776E+0
9/18/2019  16:30:15.	-6.565810E-2	-2.124356E+0
9/18/2019  16:30:15.	-6.404761E-2	-2.061385E+0
9/18/2019  16:30:15.	-6.243712E-2	-2.006145E+0
9/18/2019  16:30:15.	-6.292026E-2	-1.936411E+0
9/18/2019  16:30:15.	-5.969927E-2	-1.874245E+0
9/18/2019  16:30:15.	-5.599514E-2	-1.814496E+0
9/18/2019  16:30:15.	-5.663934E-2	-1.751364E+0
9/18/2019  16:30:15.	-5.663934E-2	-1.690165E+0
9/18/2019  16:30:15.	-5.567304E-2	-1.622202E+0
9/18/2019  16:30:15.	-5.277415E-2	-1.560842E+0
9/18/2019  16:30:15.	-4.955316E-2	-1.489497E+0
9/18/2019  16:30:15.	-4.971421E-2	-1.428620E+0
9/18/2019  16:30:15.	-4.472168E-2	-1.364200E+0
9/18/2019  16:30:15.	-4.488273E-2	-1.299136E+0
9/18/2019  16:30:15.	-4.343328E-2	-1.231012E+0
9/18/2019  16:30:15.	-3.683026E-2	-1.164821E+0
9/18/2019  16:30:15.	-4.021229E-2	-1.098307E+0
9/18/2019  16:30:15.	-3.570291E-2	-1.030344E+0
9/18/2019  16:30:15.	-3.505871E-2	-9.680183E-1
9/18/2019  16:30:15.	-3.538081E-2	-8.971565E-1
9/18/2019  16:30:15.	-3.393137E-2	-8.335419E-1
9/18/2019  16:30:15.	-3.264297E-2	-7.618749E-1
9/18/2019  16:30:15.	-3.038828E-2	-6.992266E-1
9/18/2019  16:30:15.	-3.232087E-2	-6.285259E-1
9/18/2019  16:30:15.	-3.135457E-2	-5.571810E-1
9/18/2019  16:30:15.	-2.459050E-2	-4.880908E-1
9/18/2019  16:30:15.	-2.539575E-2	-4.193227E-1
9/18/2019  16:30:15.	-2.571784E-2	-3.508766E-1
9/18/2019  16:30:15.	-1.863167E-2	-2.824306E-1
9/18/2019  16:30:15.	-1.879272E-2	-2.201045E-1
9/18/2019  16:30:15.	-1.476648E-2	-1.494038E-1
9/18/2019  16:30:15.	-1.476648E-2	-8.321249E-2
9/18/2019  16:30:15.	-9.935000E-3	-9.451851E-3
9/18/2019  16:30:15.	-1.186759E-2	5.400163E-2
9/18/2019  16:30:15.	-1.057920E-2	1.279233E-1
9/18/2019  16:30:15.	-8.002406E-3	1.942757E-1
9/18/2019  16:30:15.	-8.646604E-3	2.625607E-1
9/18/2019  16:30:15.	-7.519258E-3	3.326172E-1
9/18/2019  16:30:15.	-7.197159E-3	4.028348E-1
9/18/2019  16:30:15.	-4.942467E-3	4.653220E-1
9/18/2019  16:30:15.	-1.238330E-3	5.392437E-1
9/18/2019  16:30:15.	-1.882528E-3	6.035025E-1
9/18/2019  16:30:15.	1.499510E-3	6.676002E-1
9/18/2019  16:30:15.	5.525746E-3	7.411999E-1
9/18/2019  16:30:15.	2.787906E-3	8.072302E-1
9/18/2019  16:30:15.	6.330994E-3	8.713280E-1
9/18/2019  16:30:15.	9.713032E-3	9.425119E-1
9/18/2019  16:30:15.	1.148458E-2	1.007898E+0
9/18/2019  16:30:15.	1.228982E-2	1.071996E+0
9/18/2019  16:30:15.	1.245087E-2	1.140120E+0
9/18/2019  16:30:15.	1.551081E-2	1.208566E+0
9/18/2019  16:30:15.	1.631606E-2	1.276529E+0
9/18/2019  16:30:15.	1.599396E-2	1.344170E+0
9/18/2019  16:30:15.	1.679921E-2	1.406657E+0
9/18/2019  16:30:15.	1.889285E-2	1.469628E+0
9/18/2019  16:30:15.	2.002020E-2	1.535981E+0
9/18/2019  16:30:15.	2.002020E-2	1.598468E+0
9/18/2019  16:30:15.	2.549588E-2	1.663693E+0
9/18/2019  16:30:15.	2.791162E-2	1.733267E+0
9/18/2019  16:30:15.	2.775057E-2	1.790279E+0
9/18/2019  16:30:15.	2.823372E-2	1.857598E+0
9/18/2019  16:30:15.	3.193785E-2	1.918958E+0
9/18/2019  16:30:15.	3.258205E-2	1.983700E+0
9/18/2019  16:30:15.	3.306520E-2	2.044577E+0
9/18/2019  16:30:15.	3.081051E-2	2.107870E+0
9/18/2019  16:30:15.	3.596409E-2	2.166492E+0
9/18/2019  16:30:15.	3.789668E-2	2.228819E+0
9/18/2019  16:30:15.	3.918508E-2	2.285348E+0
9/18/2019  16:30:15.	4.143977E-2	2.347352E+0
9/18/2019  16:30:15.	3.837983E-2	2.408229E+0
9/18/2019  16:30:15.	4.015138E-2	2.467335E+0
9/18/2019  16:30:15.	4.176187E-2	2.526924E+0
9/18/2019  16:30:15.	4.288922E-2	2.584097E+0
9/18/2019  16:30:15.	4.514391E-2	2.640143E+0
9/18/2019  16:30:15.	4.852595E-2	2.697799E+0
9/18/2019  16:30:15.	4.917014E-2	2.753523E+0
9/18/2019  16:30:15.	4.933119E-2	2.809085E+0
9/18/2019  16:30:15.	5.126379E-2	2.863199E+0
9/18/2019  16:30:15.	5.319638E-2	2.915057E+0
9/18/2019  16:30:15.	4.433866E-2	2.973197E+0
9/18/2019  16:30:15.	5.351848E-2	3.025055E+0
9/18/2019  16:30:15.	5.512897E-2	3.079652E+0
9/18/2019  16:30:15.	5.673947E-2	3.130061E+0
9/18/2019  16:30:15.	5.706157E-2	3.179182E+0
9/18/2019  16:30:15.	5.722262E-2	3.230718E+0
9/18/2019  16:30:15.	6.044361E-2	3.279356E+0
9/18/2019  16:30:15.	6.221515E-2	3.330731E+0
9/18/2019  16:30:15.	6.124885E-2	3.380335E+0
9/18/2019  16:30:15.	6.543614E-2	3.428973E+0
9/18/2019  16:30:15.	6.398669E-2	3.473424E+0
9/18/2019  16:30:15.	7.010657E-2	3.519646E+0
9/18/2019  16:30:15.	6.833503E-2	3.566029E+0
9/18/2019  16:30:15.	7.042867E-2	3.611767E+0
9/18/2019  16:30:15.	7.268336E-2	3.656701E+0
9/18/2019  16:30:15.	7.429386E-2	3.699380E+0
9/18/2019  16:30:15.	7.381071E-2	3.740609E+0
9/18/2019  16:30:15.	7.590435E-2	3.782000E+0
9/18/2019  16:30:15.	7.751485E-2	3.823229E+0
9/18/2019  16:30:15.	7.832009E-2	3.863170E+0
9/18/2019  16:30:15.	8.057479E-2	3.905044E+0
9/18/2019  16:30:15.	8.105793E-2	3.943858E+0
9/18/2019  16:30:15.	8.121898E-2	3.979289E+0
9/18/2019  16:30:15.	8.443997E-2	4.017298E+0
9/18/2019  16:30:15.	8.540627E-2	4.053374E+0
9/18/2019  16:30:15.	8.605047E-2	4.088161E+0
9/18/2019  16:30:15.	8.588942E-2	4.124720E+0
9/18/2019  16:30:15.	8.991565E-2	4.157253E+0
9/18/2019  16:30:15.	8.782201E-2	4.189464E+0
9/18/2019  16:30:15.	8.975460E-2	4.220225E+0
9/18/2019  16:30:15.	8.959355E-2	4.252919E+0
9/18/2019  16:30:15.	9.329769E-2	4.281908E+0
9/18/2019  16:30:15.	8.991565E-2	4.312186E+0
9/18/2019  16:30:15.	9.104300E-2	4.339888E+0
9/18/2019  16:30:15.	9.329769E-2	4.366784E+0
9/18/2019  16:30:15.	9.716288E-2	4.393035E+0
9/18/2019  16:30:15.	9.539133E-2	4.420737E+0
9/18/2019  16:30:15.	9.394189E-2	4.444734E+0
9/18/2019  16:30:15.	9.684078E-2	4.468570E+0
9/18/2019  16:30:15.	9.893442E-2	4.491278E+0
9/18/2019  16:30:15.	9.458609E-2	4.513987E+0
9/18/2019  16:30:15.	9.973967E-2	4.532669E+0
9/18/2019  16:30:15.	1.003839E-1	4.554089E+0
9/18/2019  16:30:15.	9.893442E-2	4.572932E+0
9/18/2019  16:30:15.	1.027996E-1	4.592098E+0
9/18/2019  16:30:15.	1.032828E-1	4.607881E+0
9/18/2019  16:30:15.	1.032828E-1	4.625597E+0
9/18/2019  16:30:15.	1.029607E-1	4.639448E+0
9/18/2019  16:30:15.	1.019944E-1	4.655070E+0
9/18/2019  16:30:15.	1.044101E-1	4.666827E+0
9/18/2019  16:30:15.	1.032828E-1	4.682127E+0
9/18/2019  16:30:15.	1.019944E-1	4.688891E+0
9/18/2019  16:30:15.	1.019944E-1	4.703547E+0
9/18/2019  16:30:15.	1.056985E-1	4.712727E+0
9/18/2019  16:30:15.	1.026386E-1	4.721908E+0
9/18/2019  16:30:15.	1.037659E-1	4.728028E+0
9/18/2019  16:30:15.	1.061816E-1	4.734631E+0
9/18/2019  16:30:15.	9.426399E-2	4.740912E+0
9/18/2019  16:30:15.	1.026386E-1	4.744294E+0
9/18/2019  16:30:15.	1.063427E-1	4.747998E+0
9/18/2019  16:30:15.	1.050543E-1	4.750897E+0
9/18/2019  16:30:15.	1.018333E-1	4.752508E+0
9/18/2019  16:30:15.	1.047322E-1	4.753796E+0
9/18/2019  16:30:15.	-4.766563E-1	4.754118E+0
9/18/2019  16:30:15.	1.011891E-1	4.751542E+0
9/18/2019  16:30:15.	1.032828E-1	4.749609E+0
9/18/2019  16:30:15.	1.048933E-1	4.747515E+0
9/18/2019  16:30:15.	1.037659E-1	4.743972E+0
