Channel	X	Y
9/18/2019  16:30:37.	-8.482299E-2	-2.811720E+0
9/18/2019  16:30:37.	-7.950836E-2	-2.756318E+0
9/18/2019  16:30:37.	-7.838101E-2	-2.698340E+0
9/18/2019  16:30:37.	-7.596527E-2	-2.642455E+0
9/18/2019  16:30:37.	-7.644842E-2	-2.584316E+0
9/18/2019  16:30:37.	-7.419372E-2	-2.527948E+0
9/18/2019  16:30:37.	-7.322743E-2	-2.468843E+0
9/18/2019  16:30:37.	-7.338848E-2	-2.412314E+0
9/18/2019  16:30:37.	-7.193903E-2	-2.348538E+0
9/18/2019  16:30:37.	-6.887909E-2	-2.292654E+0
9/18/2019  16:30:37.	-6.678545E-2	-2.226945E+0
9/18/2019  16:30:37.	-6.791280E-2	-2.172993E+0
9/18/2019  16:30:37.	-6.646335E-2	-2.108412E+0
9/18/2019  16:30:37.	-6.453076E-2	-2.045280E+0
9/18/2019  16:30:37.	-6.662440E-2	-1.982954E+0
9/18/2019  16:30:37.	-6.404761E-2	-1.923204E+0
9/18/2019  16:30:37.	-6.002137E-2	-1.859590E+0
9/18/2019  16:30:37.	-6.050452E-2	-1.798230E+0
9/18/2019  16:30:37.	-5.937718E-2	-1.736064E+0
9/18/2019  16:30:37.	-5.905508E-2	-1.674704E+0
9/18/2019  16:30:37.	-5.518989E-2	-1.606419E+0
9/18/2019  16:30:37.	-5.406254E-2	-1.544254E+0
9/18/2019  16:30:37.	-5.390150E-2	-1.476130E+0
9/18/2019  16:30:37.	-5.084156E-2	-1.409294E+0
9/18/2019  16:30:37.	-4.488273E-2	-1.349867E+0
9/18/2019  16:30:37.	-4.939211E-2	-1.281582E+0
9/18/2019  16:30:37.	-4.359433E-2	-1.216518E+0
9/18/2019  16:30:37.	-4.794267E-2	-1.150648E+0
9/18/2019  16:30:37.	-4.230594E-2	-1.076888E+0
9/18/2019  16:30:37.	-4.021229E-2	-1.012468E+0
9/18/2019  16:30:37.	-3.908495E-2	-9.478871E-1
9/18/2019  16:30:37.	-3.489766E-2	-8.831452E-1
9/18/2019  16:30:37.	-3.489766E-2	-8.122834E-1
9/18/2019  16:30:37.	-3.393137E-2	-7.468973E-1
9/18/2019  16:30:37.	-3.360927E-2	-6.770018E-1
9/18/2019  16:30:37.	-3.071038E-2	-6.080726E-1
9/18/2019  16:30:37.	-2.781149E-2	-5.431697E-1
9/18/2019  16:30:37.	-2.765044E-2	-4.732742E-1
9/18/2019  16:30:37.	-2.314105E-2	-4.051503E-1
9/18/2019  16:30:37.	-1.847062E-2	-3.371874E-1
9/18/2019  16:30:37.	-1.573278E-2	-2.680972E-1
9/18/2019  16:30:37.	-1.476648E-2	-1.957860E-1
9/18/2019  16:30:37.	-1.283389E-2	-1.283063E-1
9/18/2019  16:30:37.	-9.612901E-3	-6.163187E-2
9/18/2019  16:30:37.	-9.935000E-3	4.237351E-3
9/18/2019  16:30:37.	-9.290802E-3	7.526015E-2
9/18/2019  16:30:37.	-9.612901E-3	1.483766E-1
9/18/2019  16:30:37.	-6.069813E-3	2.118301E-1
9/18/2019  16:30:37.	-4.942467E-3	2.830140E-1
9/18/2019  16:30:37.	-6.069813E-3	3.522652E-1
9/18/2019  16:30:37.	-3.331973E-3	4.152356E-1
9/18/2019  16:30:37.	-3.493022E-3	4.827153E-1
9/18/2019  16:30:37.	2.948955E-3	5.577644E-1
9/18/2019  16:30:37.	1.338461E-3	6.249221E-1
9/18/2019  16:30:37.	2.948955E-3	6.859599E-1
9/18/2019  16:30:37.	7.297290E-3	7.593985E-1
9/18/2019  16:30:37.	6.814142E-3	8.246236E-1
9/18/2019  16:30:37.	9.390933E-3	8.900097E-1
9/18/2019  16:30:37.	1.035723E-2	9.611937E-1
9/18/2019  16:30:37.	1.100143E-2	1.028996E+0
9/18/2019  16:30:37.	1.132353E-2	1.094221E+0
9/18/2019  16:30:37.	1.551081E-2	1.158158E+0
9/18/2019  16:30:37.	1.728236E-2	1.225637E+0
9/18/2019  16:30:37.	1.373927E-2	1.293278E+0
9/18/2019  16:30:37.	1.760445E-2	1.360114E+0
9/18/2019  16:30:37.	1.937600E-2	1.424534E+0
9/18/2019  16:30:37.	2.066439E-2	1.486377E+0
9/18/2019  16:30:37.	2.243594E-2	1.552730E+0
9/18/2019  16:30:37.	2.243594E-2	1.614412E+0
9/18/2019  16:30:37.	2.388538E-2	1.684469E+0
9/18/2019  16:30:37.	2.984421E-2	1.747278E+0
9/18/2019  16:30:37.	2.758952E-2	1.810571E+0
9/18/2019  16:30:37.	2.968316E-2	1.872092E+0
9/18/2019  16:30:37.	3.000526E-2	1.933291E+0
9/18/2019  16:30:37.	2.823372E-2	1.998517E+0
9/18/2019  16:30:37.	3.225995E-2	2.062293E+0
9/18/2019  16:30:37.	3.628619E-2	2.121398E+0
9/18/2019  16:30:37.	3.403150E-2	2.183242E+0
9/18/2019  16:30:37.	3.580304E-2	2.241703E+0
9/18/2019  16:30:37.	3.773563E-2	2.302741E+0
9/18/2019  16:30:37.	3.982928E-2	2.364424E+0
9/18/2019  16:30:37.	4.111767E-2	2.424657E+0
9/18/2019  16:30:37.	3.837983E-2	2.485534E+0
9/18/2019  16:30:37.	4.305027E-2	2.540291E+0
9/18/2019  16:30:37.	4.369446E-2	2.595854E+0
9/18/2019  16:30:37.	5.400163E-2	2.653832E+0
9/18/2019  16:30:37.	4.611021E-2	2.710683E+0
9/18/2019  16:30:37.	4.498286E-2	2.768017E+0
9/18/2019  16:30:37.	4.836490E-2	2.823741E+0
9/18/2019  16:30:37.	5.223008E-2	2.875761E+0
9/18/2019  16:30:37.	4.868700E-2	2.930679E+0
9/18/2019  16:30:37.	5.206903E-2	2.981571E+0
9/18/2019  16:30:37.	5.657842E-2	3.038100E+0
9/18/2019  16:30:37.	5.834996E-2	3.088993E+0
9/18/2019  16:30:37.	5.786681E-2	3.143589E+0
9/18/2019  16:30:37.	5.979941E-2	3.192227E+0
9/18/2019  16:30:37.	6.028256E-2	3.240865E+0
9/18/2019  16:30:37.	6.269830E-2	3.292079E+0
9/18/2019  16:30:37.	6.253725E-2	3.340878E+0
9/18/2019  16:30:37.	6.527509E-2	3.392253E+0
9/18/2019  16:30:37.	6.752978E-2	3.437509E+0
9/18/2019  16:30:37.	6.946237E-2	3.483248E+0
9/18/2019  16:30:37.	6.865713E-2	3.528181E+0
9/18/2019  16:30:37.	6.914028E-2	3.571826E+0
9/18/2019  16:30:37.	6.978447E-2	3.619981E+0
9/18/2019  16:30:37.	7.203917E-2	3.664270E+0
9/18/2019  16:30:37.	7.477701E-2	3.708721E+0
9/18/2019  16:30:37.	7.445491E-2	3.748823E+0
9/18/2019  16:30:37.	7.509910E-2	3.791019E+0
9/18/2019  16:30:37.	8.073584E-2	3.833698E+0
9/18/2019  16:30:37.	7.558225E-2	3.872028E+0
9/18/2019  16:30:37.	8.138003E-2	3.911647E+0
9/18/2019  16:30:37.	8.154108E-2	3.952716E+0
9/18/2019  16:30:37.	8.508417E-2	3.987825E+0
9/18/2019  16:30:37.	8.476207E-2	4.024062E+0
9/18/2019  16:30:37.	8.798306E-2	4.060138E+0
9/18/2019  16:30:37.	8.685571E-2	4.094765E+0
9/18/2019  16:30:37.	8.653362E-2	4.131001E+0
9/18/2019  16:30:37.	9.007670E-2	4.166433E+0
9/18/2019  16:30:37.	8.830516E-2	4.197839E+0
9/18/2019  16:30:37.	9.104300E-2	4.227794E+0
9/18/2019  16:30:37.	9.136510E-2	4.260005E+0
9/18/2019  16:30:37.	9.072090E-2	4.287867E+0
9/18/2019  16:30:37.	9.152615E-2	4.318468E+0
9/18/2019  16:30:37.	9.378084E-2	4.346008E+0
9/18/2019  16:30:37.	9.329769E-2	4.373387E+0
9/18/2019  16:30:37.	9.667973E-2	4.399800E+0
9/18/2019  16:30:37.	9.635763E-2	4.424924E+0
9/18/2019  16:30:37.	9.458609E-2	4.450532E+0
9/18/2019  16:30:37.	9.780708E-2	4.474206E+0
9/18/2019  16:30:37.	9.845127E-2	4.497237E+0
9/18/2019  16:30:37.	9.829022E-2	4.517208E+0
9/18/2019  16:30:37.	9.667973E-2	4.537984E+0
9/18/2019  16:30:37.	1.007060E-1	4.557149E+0
9/18/2019  16:30:37.	1.000618E-1	4.577281E+0
9/18/2019  16:30:37.	9.909547E-2	4.596446E+0
9/18/2019  16:30:37.	1.007060E-1	4.613196E+0
9/18/2019  16:30:37.	9.925652E-2	4.628174E+0
9/18/2019  16:30:37.	1.003839E-1	4.642186E+0
9/18/2019  16:30:37.	1.005449E-1	4.657164E+0
9/18/2019  16:30:37.	1.010281E-1	4.671498E+0
9/18/2019  16:30:37.	1.036049E-1	4.681966E+0
9/18/2019  16:30:37.	1.016723E-1	4.695495E+0
9/18/2019  16:30:37.	1.018333E-1	4.704675E+0
9/18/2019  16:30:37.	1.021554E-1	4.713694E+0
9/18/2019  16:30:37.	1.010281E-1	4.720941E+0
9/18/2019  16:30:37.	1.003839E-1	4.728833E+0
9/18/2019  16:30:37.	1.029607E-1	4.735275E+0
9/18/2019  16:30:37.	1.053764E-1	4.740912E+0
9/18/2019  16:30:37.	9.796813E-2	4.745583E+0
9/18/2019  16:30:37.	1.023165E-1	4.747837E+0
9/18/2019  16:30:37.	1.034438E-1	4.751864E+0
9/18/2019  16:30:37.	1.047322E-1	4.753313E+0
9/18/2019  16:30:37.	1.044101E-1	4.754279E+0
9/18/2019  16:30:37.	1.015112E-1	4.755246E+0
9/18/2019  16:30:37.	1.034438E-1	4.754441E+0
9/18/2019  16:30:37.	1.031217E-1	4.749126E+0
9/18/2019  16:30:37.	9.845127E-2	4.746871E+0
9/18/2019  16:30:37.	1.039270E-1	4.741556E+0
9/18/2019  16:30:37.	1.013502E-1	4.735758E+0
9/18/2019  16:30:37.	1.026386E-1	4.729316E+0
9/18/2019  16:30:37.	1.021554E-1	4.723035E+0
9/18/2019  16:30:37.	1.031217E-1	4.714982E+0
9/18/2019  16:30:37.	1.048933E-1	4.705158E+0
9/18/2019  16:30:37.	9.764603E-2	4.695817E+0
9/18/2019  16:30:37.	9.941757E-2	4.683416E+0
9/18/2019  16:30:37.	1.013502E-1	4.671337E+0
9/18/2019  16:30:37.	9.684078E-2	4.659257E+0
9/18/2019  16:30:37.	1.005449E-1	4.645246E+0
9/18/2019  16:30:37.	9.812918E-2	4.629140E+0
9/18/2019  16:30:37.	9.410294E-2	4.614968E+0
9/18/2019  16:30:37.	9.635763E-2	4.596285E+0
9/18/2019  16:30:37.	9.877337E-2	4.577603E+0
9/18/2019  16:30:37.	9.957862E-2	4.558116E+0
9/18/2019  16:30:37.	9.667973E-2	4.540239E+0
9/18/2019  16:30:37.	9.748498E-2	4.518657E+0
9/18/2019  16:30:37.	9.667973E-2	4.496110E+0
9/18/2019  16:30:37.	9.990072E-2	4.474529E+0
9/18/2019  16:30:37.	9.635763E-2	4.451981E+0
9/18/2019  16:30:37.	9.410294E-2	4.427984E+0
9/18/2019  16:30:37.	1.005449E-1	4.400122E+0
9/18/2019  16:30:37.	9.249244E-2	4.374836E+0
9/18/2019  16:30:37.	9.394189E-2	4.348101E+0
9/18/2019  16:30:37.	9.281454E-2	4.317823E+0
9/18/2019  16:30:37.	9.506924E-2	4.289961E+0
9/18/2019  16:30:37.	9.104300E-2	4.260810E+0
9/18/2019  16:30:37.	8.878831E-2	4.229566E+0
9/18/2019  16:30:37.	8.911041E-2	4.198322E+0
9/18/2019  16:30:37.	8.637257E-2	4.164662E+0
9/18/2019  16:30:37.	8.975460E-2	4.131163E+0
9/18/2019  16:30:37.	8.701676E-2	4.099113E+0
9/18/2019  16:30:37.	8.894936E-2	4.062554E+0
9/18/2019  16:30:37.	8.927146E-2	4.027122E+0
9/18/2019  16:30:37.	8.250738E-2	3.988631E+0
9/18/2019  16:30:37.	8.411787E-2	3.950944E+0
9/18/2019  16:30:37.	8.508417E-2	3.913419E+0
9/18/2019  16:30:37.	7.944744E-2	3.875088E+0
9/18/2019  16:30:37.	8.218528E-2	3.833698E+0
9/18/2019  16:30:37.	7.993059E-2	3.793596E+0
9/18/2019  16:30:37.	7.928639E-2	3.751722E+0
9/18/2019  16:30:37.	7.832009E-2	3.710009E+0
9/18/2019  16:30:37.	7.815904E-2	3.666686E+0
9/18/2019  16:30:37.	7.461596E-2	3.621269E+0
9/18/2019  16:30:37.	7.606540E-2	3.580201E+0
9/18/2019  16:30:37.	7.397176E-2	3.534301E+0
9/18/2019  16:30:37.	7.445491E-2	3.486147E+0
9/18/2019  16:30:37.	7.220021E-2	3.437026E+0
9/18/2019  16:30:37.	7.236126E-2	3.390321E+0
9/18/2019  16:30:37.	6.833503E-2	3.342005E+0
9/18/2019  16:30:37.	6.946237E-2	3.293045E+0
9/18/2019  16:30:37.	6.591929E-2	3.246984E+0
9/18/2019  16:30:37.	6.624139E-2	3.194159E+0
9/18/2019  16:30:37.	6.688558E-2	3.141173E+0
9/18/2019  16:30:37.	6.479194E-2	3.091409E+0
9/18/2019  16:30:37.	6.269830E-2	3.036168E+0
9/18/2019  16:30:37.	5.883311E-2	2.988175E+0
9/18/2019  16:30:37.	5.963836E-2	2.932290E+0
9/18/2019  16:30:37.	5.174694E-2	2.879626E+0
9/18/2019  16:30:37.	5.577317E-2	2.821325E+0
9/18/2019  16:30:37.	5.657842E-2	2.765924E+0
9/18/2019  16:30:37.	5.174694E-2	2.711488E+0
9/18/2019  16:30:37.	5.512897E-2	2.655443E+0
9/18/2019  16:30:37.	5.029749E-2	2.598592E+0
9/18/2019  16:30:37.	4.933119E-2	2.541902E+0
9/18/2019  16:30:37.	4.755965E-2	2.482796E+0
9/18/2019  16:30:37.	4.256712E-2	2.422885E+0
9/18/2019  16:30:37.	4.482181E-2	2.361847E+0
9/18/2019  16:30:37.	4.321132E-2	2.304030E+0
9/18/2019  16:30:37.	4.079557E-2	2.242508E+0
9/18/2019  16:30:37.	3.934613E-2	2.185335E+0
9/18/2019  16:30:37.	3.805773E-2	2.122042E+0
9/18/2019  16:30:37.	3.950718E-2	2.058428E+0
9/18/2019  16:30:37.	3.290415E-2	2.000127E+0
9/18/2019  16:30:37.	3.064946E-2	1.939894E+0
9/18/2019  16:30:37.	3.242100E-2	1.873059E+0
9/18/2019  16:30:37.	2.984421E-2	1.811054E+0
9/18/2019  16:30:37.	3.016631E-2	1.748728E+0
9/18/2019  16:30:37.	2.694532E-2	1.680765E+0
9/18/2019  16:30:37.	2.485168E-2	1.619082E+0
9/18/2019  16:30:37.	2.452958E-2	1.559977E+0
9/18/2019  16:30:37.	2.243594E-2	1.493624E+0
9/18/2019  16:30:37.	2.179174E-2	1.424373E+0
9/18/2019  16:30:37.	1.873180E-2	1.357376E+0
9/18/2019  16:30:37.	1.663816E-2	1.295372E+0
9/18/2019  16:30:37.	1.534976E-2	1.229825E+0
9/18/2019  16:30:37.	1.567186E-2	1.167337E+0
9/18/2019  16:30:37.	1.277297E-2	1.098730E+0
9/18/2019  16:30:37.	9.713032E-3	1.027063E+0
9/18/2019  16:30:37.	8.424636E-3	9.636094E-1
9/18/2019  16:30:37.	7.136241E-3	8.922644E-1
9/18/2019  16:30:37.	3.271054E-3	8.291330E-1
9/18/2019  16:30:37.	3.593153E-3	7.622974E-1
9/18/2019  16:30:37.	1.660560E-3	6.956228E-1
9/18/2019  16:30:37.	-9.162311E-4	6.283041E-1
9/18/2019  16:30:37.	-1.238330E-3	5.551876E-1
9/18/2019  16:30:37.	-3.009874E-3	4.873858E-1
9/18/2019  16:30:37.	-1.315599E-2	4.221607E-1
9/18/2019  16:30:37.	-1.154549E-2	3.564525E-1
9/18/2019  16:30:37.	-1.476648E-2	2.868791E-1
9/18/2019  16:30:37.	-1.589383E-2	2.169837E-1
9/18/2019  16:30:37.	-1.718222E-2	1.507923E-1
9/18/2019  16:30:37.	-2.104741E-2	8.170213E-2
9/18/2019  16:30:37.	-2.104741E-2	1.132353E-2
9/18/2019  16:30:37.	-2.072531E-2	-5.583409E-2
9/18/2019  16:30:37.	-2.603994E-2	-1.221865E-1
9/18/2019  16:30:37.	-2.378525E-2	-1.882167E-1
9/18/2019  16:30:37.	-2.732834E-2	-2.606890E-1
9/18/2019  16:30:37.	-2.475155E-2	-3.305844E-1
9/18/2019  16:30:37.	-2.909988E-2	-3.940379E-1
9/18/2019  16:30:37.	-2.829464E-2	-4.597461E-1
9/18/2019  16:30:37.	-3.038828E-2	-5.293194E-1
9/18/2019  16:30:37.	-3.280402E-2	-6.003422E-1
9/18/2019  16:30:37.	-3.409241E-2	-6.694325E-1
9/18/2019  16:30:37.	-3.296507E-2	-7.406163E-1
9/18/2019  16:30:37.	-3.683026E-2	-8.027814E-1
9/18/2019  16:30:37.	-3.586396E-2	-8.670402E-1
9/18/2019  16:30:37.	-3.650816E-2	-9.391904E-1
9/18/2019  16:30:37.	-4.069544E-2	-1.003449E+0
9/18/2019  16:30:37.	-3.972915E-2	-1.069479E+0
9/18/2019  16:30:37.	-4.085649E-2	-1.140986E+0
9/18/2019  16:30:37.	-4.278908E-2	-1.203634E+0
9/18/2019  16:30:37.	-4.343328E-2	-1.265799E+0
9/18/2019  16:30:37.	-4.778162E-2	-1.333118E+0
9/18/2019  16:30:37.	-4.681532E-2	-1.398343E+0
9/18/2019  16:30:37.	-4.890896E-2	-1.468077E+0
9/18/2019  16:30:37.	-4.939211E-2	-1.528471E+0
9/18/2019  16:30:37.	-5.051946E-2	-1.596112E+0
9/18/2019  16:30:37.	-5.631724E-2	-1.657955E+0
9/18/2019  16:30:37.	-5.341835E-2	-1.718671E+0
9/18/2019  16:30:37.	-5.486779E-2	-1.787761E+0
9/18/2019  16:30:37.	-5.583409E-2	-1.848960E+0
9/18/2019  16:30:37.	-5.841088E-2	-1.910320E+0
9/18/2019  16:30:37.	-5.969927E-2	-1.974096E+0
9/18/2019  16:30:37.	-6.130977E-2	-2.034651E+0
9/18/2019  16:30:37.	-6.259816E-2	-2.098427E+0
9/18/2019  16:30:37.	-5.921613E-2	-2.154633E+0
9/18/2019  16:30:37.	-6.227607E-2	-2.217604E+0
9/18/2019  16:30:37.	-6.581915E-2	-2.280736E+0
9/18/2019  16:30:37.	-6.710755E-2	-2.337909E+0
9/18/2019  16:30:37.	-6.694650E-2	-2.393632E+0
9/18/2019  16:30:37.	-6.662440E-2	-2.449517E+0
9/18/2019  16:30:37.	-6.759070E-2	-2.516353E+0
9/18/2019  16:30:37.	-6.871804E-2	-2.574170E+0
9/18/2019  16:30:37.	-7.290533E-2	-2.630537E+0
9/18/2019  16:30:37.	-7.226113E-2	-2.682879E+0
