Channel	X	Y
9/18/2019  16:35:20.	-1.178381E-1	-4.693613E+0
9/18/2019  16:35:20.	-1.237969E-1	-4.683789E+0
9/18/2019  16:35:20.	-1.242801E-1	-4.673320E+0
9/18/2019  16:35:20.	-1.226696E-1	-4.674931E+0
9/18/2019  16:35:20.	-1.241190E-1	-4.656409E+0
9/18/2019  16:35:20.	-1.241190E-1	-4.648035E+0
9/18/2019  16:35:20.	-1.220254E-1	-4.639016E+0
9/18/2019  16:35:20.	-1.212202E-1	-4.620495E+0
9/18/2019  16:35:20.	-1.217033E-1	-4.602779E+0
9/18/2019  16:35:20.	-1.202539E-1	-4.593438E+0
9/18/2019  16:35:20.	-1.191265E-1	-4.573628E+0
9/18/2019  16:35:20.	-1.215423E-1	-4.557039E+0
9/18/2019  16:35:20.	-1.200928E-1	-4.529338E+0
9/18/2019  16:35:20.	-1.188044E-1	-4.512911E+0
9/18/2019  16:35:20.	-1.197707E-1	-4.495195E+0
9/18/2019  16:35:20.	-1.149392E-1	-4.467011E+0
9/18/2019  16:35:20.	-1.165497E-1	-4.448006E+0
9/18/2019  16:35:20.	-1.128456E-1	-4.421755E+0
9/18/2019  16:35:20.	-1.146171E-1	-4.394859E+0
9/18/2019  16:35:20.	-1.125235E-1	-4.366997E+0
9/18/2019  16:35:20.	-1.112351E-1	-4.341067E+0
9/18/2019  16:35:20.	-1.072089E-1	-4.313205E+0
9/18/2019  16:35:20.	-1.072089E-1	-4.286631E+0
9/18/2019  16:35:20.	-1.047931E-1	-4.251200E+0
9/18/2019  16:35:20.	-1.051152E-1	-4.215446E+0
9/18/2019  16:35:20.	-1.015721E-1	-4.188228E+0
9/18/2019  16:35:20.	-1.012500E-1	-4.152958E+0
9/18/2019  16:35:20.	-1.004448E-1	-4.116882E+0
9/18/2019  16:35:20.	-9.996163E-2	-4.080323E+0
9/18/2019  16:35:20.	-9.996163E-2	-4.045697E+0
9/18/2019  16:35:20.	-9.786799E-2	-4.010748E+0
9/18/2019  16:35:20.	-9.529120E-2	-3.963560E+0
9/18/2019  16:35:20.	-1.001227E-1	-3.929900E+0
9/18/2019  16:35:20.	-9.786799E-2	-3.886738E+0
9/18/2019  16:35:20.	-9.448595E-2	-3.850984E+0
9/18/2019  16:35:20.	-9.464700E-2	-3.806534E+0
9/18/2019  16:35:20.	-9.513015E-2	-3.762567E+0
9/18/2019  16:35:20.	-9.464700E-2	-3.717955E+0
9/18/2019  16:35:20.	-9.384175E-2	-3.674794E+0
9/18/2019  16:35:20.	-9.207021E-2	-3.626478E+0
9/18/2019  16:35:20.	-9.432490E-2	-3.578162E+0
9/18/2019  16:35:20.	-9.303651E-2	-3.535645E+0
9/18/2019  16:35:20.	-9.110391E-2	-3.482337E+0
9/18/2019  16:35:20.	-9.174811E-2	-3.431605E+0
9/18/2019  16:35:20.	-9.400280E-2	-3.380552E+0
9/18/2019  16:35:20.	-9.078182E-2	-3.338840E+0
9/18/2019  16:35:20.	-9.029867E-2	-3.278446E+0
9/18/2019  16:35:20.	-8.820502E-2	-3.224010E+0
9/18/2019  16:35:20.	-8.691663E-2	-3.175534E+0
9/18/2019  16:35:20.	-8.224620E-2	-3.115784E+0
9/18/2019  16:35:20.	-8.240724E-2	-3.064892E+0
9/18/2019  16:35:20.	-8.272934E-2	-3.010295E+0
9/18/2019  16:35:20.	-7.983045E-2	-2.956504E+0
9/18/2019  16:35:20.	-7.741471E-2	-2.899331E+0
9/18/2019  16:35:20.	-7.628737E-2	-2.839259E+0
9/18/2019  16:35:20.	-7.258323E-2	-2.781281E+0
9/18/2019  16:35:20.	-7.467687E-2	-2.723464E+0
9/18/2019  16:35:20.	-7.226113E-2	-2.666935E+0
9/18/2019  16:35:20.	-7.000644E-2	-2.601226E+0
9/18/2019  16:35:20.	-6.984539E-2	-2.544053E+0
9/18/2019  16:35:20.	-7.113378E-2	-2.476734E+0
9/18/2019  16:35:20.	-7.129483E-2	-2.420850E+0
9/18/2019  16:35:20.	-7.145588E-2	-2.355946E+0
9/18/2019  16:35:20.	-6.887909E-2	-2.293137E+0
9/18/2019  16:35:20.	-6.678545E-2	-2.227911E+0
9/18/2019  16:35:20.	-6.598020E-2	-2.164780E+0
9/18/2019  16:35:20.	-6.614125E-2	-2.100360E+0
9/18/2019  16:35:20.	-6.002137E-2	-2.038999E+0
9/18/2019  16:35:20.	-6.002137E-2	-1.968298E+0
9/18/2019  16:35:20.	-5.937718E-2	-1.905328E+0
9/18/2019  16:35:20.	-5.599514E-2	-1.836076E+0
9/18/2019  16:35:20.	-5.341835E-2	-1.765214E+0
9/18/2019  16:35:20.	-5.357940E-2	-1.705626E+0
9/18/2019  16:35:20.	-5.277415E-2	-1.636536E+0
9/18/2019  16:35:20.	-5.229100E-2	-1.566479E+0
9/18/2019  16:35:20.	-5.100261E-2	-1.500126E+0
9/18/2019  16:35:20.	-5.051946E-2	-1.430875E+0
9/18/2019  16:35:20.	-5.003631E-2	-1.365489E+0
9/18/2019  16:35:20.	-5.068051E-2	-1.289634E+0
9/18/2019  16:35:20.	-4.987526E-2	-1.223282E+0
9/18/2019  16:35:20.	-4.923106E-2	-1.150971E+0
9/18/2019  16:35:20.	-5.003631E-2	-1.076405E+0
9/18/2019  16:35:20.	-4.311118E-2	-1.011824E+0
9/18/2019  16:35:20.	-4.246699E-2	-9.398346E-1
9/18/2019  16:35:20.	-4.037334E-2	-8.675234E-1
9/18/2019  16:35:20.	-3.827970E-2	-7.981110E-1
9/18/2019  16:35:20.	-3.377032E-2	-7.267661E-1
9/18/2019  16:35:20.	-3.489766E-2	-6.523612E-1
9/18/2019  16:35:20.	-3.602501E-2	-5.763459E-1
9/18/2019  16:35:20.	-3.119353E-2	-5.087051E-1
9/18/2019  16:35:20.	-3.360927E-2	-4.394538E-1
9/18/2019  16:35:20.	-2.974408E-2	-3.645658E-1
9/18/2019  16:35:20.	-2.958303E-2	-2.888726E-1
9/18/2019  16:35:20.	-2.765044E-2	-2.223592E-1
9/18/2019  16:35:20.	-2.539575E-2	-1.490817E-1
9/18/2019  16:35:20.	-2.716729E-2	-7.419372E-2
9/18/2019  16:35:20.	-2.233581E-2	-2.365676E-3
9/18/2019  16:35:20.	-1.975902E-2	6.930132E-2
9/18/2019  16:35:20.	-1.830957E-2	1.449946E-1
9/18/2019  16:35:20.	-1.396124E-2	2.131185E-1
9/18/2019  16:35:20.	-1.074025E-2	2.884896E-1
9/18/2019  16:35:20.	-9.935000E-3	3.582241E-1
9/18/2019  16:35:20.	-1.170654E-2	4.344005E-1
9/18/2019  16:35:20.	-8.485555E-3	5.009139E-1
9/18/2019  16:35:20.	-7.036110E-3	5.761241E-1
9/18/2019  16:35:20.	-4.942467E-3	6.490795E-1
9/18/2019  16:35:20.	-3.331973E-3	7.212297E-1
9/18/2019  16:35:20.	-5.425615E-3	7.941852E-1
9/18/2019  16:35:20.	-2.720334E-4	8.658523E-1
9/18/2019  16:35:20.	1.177412E-3	9.368752E-1
9/18/2019  16:35:20.	2.787906E-3	1.005966E+0
9/18/2019  16:35:20.	7.619389E-3	1.073445E+0
9/18/2019  16:35:20.	4.881549E-3	1.145918E+0
9/18/2019  16:35:20.	8.746735E-3	1.214525E+0
9/18/2019  16:35:20.	1.180667E-2	1.288125E+0
9/18/2019  16:35:20.	1.647711E-2	1.355283E+0
9/18/2019  16:35:20.	1.728236E-2	1.426145E+0
9/18/2019  16:35:20.	1.744340E-2	1.492014E+0
9/18/2019  16:35:20.	1.647711E-2	1.562071E+0
9/18/2019  16:35:20.	1.953705E-2	1.631805E+0
9/18/2019  16:35:20.	1.840970E-2	1.700413E+0
9/18/2019  16:35:20.	1.889285E-2	1.768859E+0
9/18/2019  16:35:20.	2.324118E-2	1.834407E+0
9/18/2019  16:35:20.	2.823372E-2	1.897699E+0
9/18/2019  16:35:20.	1.647711E-2	1.964052E+0
9/18/2019  16:35:20.	3.000526E-2	2.032821E+0
9/18/2019  16:35:20.	3.499779E-2	2.098046E+0
9/18/2019  16:35:20.	2.372433E-2	2.159567E+0
9/18/2019  16:35:20.	3.354835E-2	2.227531E+0
9/18/2019  16:35:20.	3.290415E-2	2.289696E+0
9/18/2019  16:35:20.	3.564199E-2	2.355566E+0
9/18/2019  16:35:20.	3.773563E-2	2.415638E+0
9/18/2019  16:35:20.	3.950718E-2	2.480541E+0
9/18/2019  16:35:20.	4.224502E-2	2.543029E+0
9/18/2019  16:35:20.	4.449971E-2	2.600041E+0
9/18/2019  16:35:20.	4.466076E-2	2.659147E+0
9/18/2019  16:35:20.	4.353341E-2	2.719219E+0
9/18/2019  16:35:20.	4.965329E-2	2.777197E+0
9/18/2019  16:35:20.	5.416268E-2	2.835820E+0
9/18/2019  16:35:20.	5.094169E-2	2.894926E+0
9/18/2019  16:35:20.	5.045854E-2	2.951616E+0
9/18/2019  16:35:20.	5.432373E-2	3.011366E+0
9/18/2019  16:35:20.	5.834996E-2	3.066929E+0
9/18/2019  16:35:20.	5.834996E-2	3.121525E+0
9/18/2019  16:35:20.	5.706157E-2	3.174511E+0
9/18/2019  16:35:20.	5.947731E-2	3.230557E+0
9/18/2019  16:35:20.	5.996046E-2	3.279034E+0
9/18/2019  16:35:20.	6.140990E-2	3.332986E+0
9/18/2019  16:35:20.	6.640243E-2	3.382107E+0
9/18/2019  16:35:20.	6.865713E-2	3.434771E+0
9/18/2019  16:35:20.	6.865713E-2	3.483248E+0
9/18/2019  16:35:20.	6.446984E-2	3.533657E+0
9/18/2019  16:35:20.	6.624139E-2	3.583744E+0
9/18/2019  16:35:20.	6.994552E-2	3.629966E+0
9/18/2019  16:35:20.	7.558225E-2	3.674417E+0
9/18/2019  16:35:20.	7.316651E-2	3.720961E+0
9/18/2019  16:35:20.	7.429386E-2	3.766700E+0
9/18/2019  16:35:20.	7.606540E-2	3.810345E+0
9/18/2019  16:35:20.	7.477701E-2	3.852863E+0
9/18/2019  16:35:20.	7.880324E-2	3.893287E+0
9/18/2019  16:35:20.	8.121898E-2	3.934517E+0
9/18/2019  16:35:20.	7.751485E-2	3.975102E+0
9/18/2019  16:35:20.	7.993059E-2	4.013755E+0
9/18/2019  16:35:20.	7.864219E-2	4.054179E+0
9/18/2019  16:35:20.	8.154108E-2	4.090094E+0
9/18/2019  16:35:20.	8.331263E-2	4.125526E+0
9/18/2019  16:35:20.	8.379577E-2	4.161602E+0
9/18/2019  16:35:20.	8.427892E-2	4.197839E+0
9/18/2019  16:35:20.	8.605047E-2	4.230693E+0
9/18/2019  16:35:20.	8.782201E-2	4.261455E+0
9/18/2019  16:35:20.	8.814411E-2	4.294471E+0
9/18/2019  16:35:20.	8.846621E-2	4.324749E+0
9/18/2019  16:35:20.	9.168720E-2	4.352128E+0
9/18/2019  16:35:20.	9.152615E-2	4.382245E+0
9/18/2019  16:35:20.	9.233140E-2	4.409785E+0
9/18/2019  16:35:20.	9.168720E-2	4.437164E+0
9/18/2019  16:35:20.	9.152615E-2	4.464221E+0
9/18/2019  16:35:20.	9.281454E-2	4.484836E+0
9/18/2019  16:35:20.	9.120405E-2	4.509477E+0
9/18/2019  16:35:20.	9.184825E-2	4.532830E+0
9/18/2019  16:35:20.	9.539133E-2	4.553284E+0
9/18/2019  16:35:20.	8.975460E-2	4.574704E+0
9/18/2019  16:35:20.	9.490819E-2	4.591293E+0
9/18/2019  16:35:20.	9.571343E-2	4.610297E+0
9/18/2019  16:35:20.	9.667973E-2	4.627530E+0
9/18/2019  16:35:20.	9.410294E-2	4.643957E+0
9/18/2019  16:35:20.	9.345874E-2	4.658935E+0
9/18/2019  16:35:20.	9.329769E-2	4.672303E+0
9/18/2019  16:35:20.	9.619658E-2	4.685187E+0
9/18/2019  16:35:20.	9.667973E-2	4.697427E+0
9/18/2019  16:35:20.	9.587448E-2	4.706124E+0
9/18/2019  16:35:20.	1.002228E-1	4.716754E+0
9/18/2019  16:35:20.	9.941757E-2	4.725934E+0
9/18/2019  16:35:20.	9.909547E-2	4.731893E+0
9/18/2019  16:35:20.	9.877337E-2	4.739785E+0
9/18/2019  16:35:20.	9.780708E-2	4.744455E+0
9/18/2019  16:35:20.	9.893442E-2	4.749609E+0
9/18/2019  16:35:20.	1.008670E-1	4.751703E+0
9/18/2019  16:35:20.	9.941757E-2	4.752669E+0
9/18/2019  16:35:20.	1.002228E-1	4.755085E+0
9/18/2019  16:35:20.	1.026386E-1	4.755246E+0
9/18/2019  16:35:20.	9.925652E-2	4.753152E+0
9/18/2019  16:35:20.	9.700183E-2	4.749931E+0
9/18/2019  16:35:20.	1.016723E-1	4.747676E+0
9/18/2019  16:35:20.	9.893442E-2	4.742361E+0
9/18/2019  16:35:20.	9.941757E-2	4.735919E+0
9/18/2019  16:35:20.	1.008670E-1	4.729960E+0
9/18/2019  16:35:20.	1.026386E-1	4.722874E+0
9/18/2019  16:35:20.	1.084363E-1	4.713050E+0
9/18/2019  16:35:20.	1.094026E-1	4.699038E+0
9/18/2019  16:35:20.	1.076311E-1	4.691951E+0
9/18/2019  16:35:20.	1.047322E-1	4.678423E+0
9/18/2019  16:35:20.	1.056985E-1	4.664089E+0
9/18/2019  16:35:20.	1.056985E-1	4.651205E+0
9/18/2019  16:35:20.	1.032828E-1	4.636227E+0
9/18/2019  16:35:20.	1.050543E-1	4.617867E+0
9/18/2019  16:35:20.	1.047322E-1	4.599829E+0
9/18/2019  16:35:20.	1.031217E-1	4.581790E+0
9/18/2019  16:35:20.	1.016723E-1	4.563591E+0
9/18/2019  16:35:20.	1.023165E-1	4.541044E+0
9/18/2019  16:35:20.	9.990072E-2	4.518979E+0
9/18/2019  16:35:20.	9.812918E-2	4.497559E+0
9/18/2019  16:35:20.	9.893442E-2	4.472918E+0
9/18/2019  16:35:20.	9.941757E-2	4.446183E+0
9/18/2019  16:35:20.	9.523029E-2	4.421864E+0
9/18/2019  16:35:20.	9.635763E-2	4.391425E+0
9/18/2019  16:35:20.	9.571343E-2	4.365978E+0
9/18/2019  16:35:20.	1.044101E-1	4.337794E+0
9/18/2019  16:35:20.	9.426399E-2	4.305100E+0
9/18/2019  16:35:20.	9.313664E-2	4.276594E+0
9/18/2019  16:35:20.	9.200930E-2	4.241967E+0
9/18/2019  16:35:20.	9.088195E-2	4.211367E+0
9/18/2019  16:35:20.	8.733886E-2	4.175291E+0
9/18/2019  16:35:20.	9.007670E-2	4.140826E+0
9/18/2019  16:35:20.	8.717781E-2	4.105394E+0
9/18/2019  16:35:20.	8.443997E-2	4.067385E+0
9/18/2019  16:35:20.	8.363473E-2	4.027927E+0
9/18/2019  16:35:20.	8.299053E-2	3.988308E+0
9/18/2019  16:35:20.	7.445491E-2	3.949334E+0
9/18/2019  16:35:20.	8.009164E-2	3.908587E+0
9/18/2019  16:35:20.	8.009164E-2	3.869613E+0
9/18/2019  16:35:20.	7.815904E-2	3.824357E+0
9/18/2019  16:35:20.	7.880324E-2	3.782161E+0
9/18/2019  16:35:20.	7.687065E-2	3.739804E+0
9/18/2019  16:35:20.	7.493806E-2	3.694387E+0
9/18/2019  16:35:20.	7.332756E-2	3.647360E+0
9/18/2019  16:35:20.	7.123392E-2	3.599366E+0
9/18/2019  16:35:20.	7.107287E-2	3.550245E+0
9/18/2019  16:35:20.	6.720768E-2	3.503379E+0
9/18/2019  16:35:20.	6.479194E-2	3.451843E+0
9/18/2019  16:35:20.	6.463089E-2	3.402239E+0
9/18/2019  16:35:20.	6.350354E-2	3.351829E+0
9/18/2019  16:35:20.	6.398669E-2	3.299326E+0
9/18/2019  16:35:20.	6.237620E-2	3.248112E+0
9/18/2019  16:35:20.	5.625632E-2	3.195770E+0
9/18/2019  16:35:20.	5.673947E-2	3.139885E+0
9/18/2019  16:35:20.	5.416268E-2	3.087060E+0
9/18/2019  16:35:20.	5.625632E-2	3.031014E+0
9/18/2019  16:35:20.	5.223008E-2	2.976257E+0
9/18/2019  16:35:20.	4.997539E-2	2.918439E+0
9/18/2019  16:35:20.	4.707650E-2	2.859978E+0
9/18/2019  16:35:20.	4.739860E-2	2.803771E+0
9/18/2019  16:35:20.	4.675440E-2	2.744343E+0
9/18/2019  16:35:20.	4.482181E-2	2.683949E+0
9/18/2019  16:35:20.	4.321132E-2	2.622749E+0
9/18/2019  16:35:20.	3.950718E-2	2.564127E+0
9/18/2019  16:35:20.	3.693039E-2	2.503249E+0
9/18/2019  16:35:20.	3.757458E-2	2.439795E+0
9/18/2019  16:35:20.	3.709144E-2	2.376825E+0
9/18/2019  16:35:20.	3.113261E-2	2.313532E+0
9/18/2019  16:35:20.	3.387045E-2	2.250239E+0
9/18/2019  16:35:20.	2.726742E-2	2.184047E+0
9/18/2019  16:35:20.	3.177680E-2	2.120754E+0
9/18/2019  16:35:20.	3.064946E-2	2.057461E+0
9/18/2019  16:35:20.	2.614007E-2	1.987726E+0
9/18/2019  16:35:20.	2.243594E-2	1.923950E+0
9/18/2019  16:35:20.	2.436853E-2	1.859208E+0
9/18/2019  16:35:20.	2.308014E-2	1.795432E+0
9/18/2019  16:35:20.	2.066439E-2	1.727308E+0
9/18/2019  16:35:20.	1.840970E-2	1.660633E+0
9/18/2019  16:35:20.	1.583291E-2	1.590738E+0
9/18/2019  16:35:20.	1.567186E-2	1.520037E+0
9/18/2019  16:35:20.	1.454451E-2	1.455939E+0
9/18/2019  16:35:20.	1.245087E-2	1.383466E+0
9/18/2019  16:35:20.	1.969810E-2	1.313249E+0
9/18/2019  16:35:20.	1.116248E-2	1.245124E+0
9/18/2019  16:35:20.	1.067933E-2	1.171847E+0
9/18/2019  16:35:20.	9.551982E-3	1.104367E+0
9/18/2019  16:35:20.	4.398400E-3	1.036082E+0
9/18/2019  16:35:20.	2.143708E-3	9.629652E-1
9/18/2019  16:35:20.	-1.109839E-4	8.930697E-1
9/18/2019  16:35:20.	6.942632E-4	8.218857E-1
9/18/2019  16:35:20.	-1.560429E-3	7.502186E-1
9/18/2019  16:35:20.	-1.721478E-3	6.764579E-1
9/18/2019  16:35:20.	-7.197159E-3	6.093003E-1
9/18/2019  16:35:20.	-7.680307E-3	5.368280E-1
9/18/2019  16:35:20.	-8.646604E-3	4.621010E-1
9/18/2019  16:35:20.	-1.041815E-2	3.933329E-1
9/18/2019  16:35:20.	-1.363914E-2	3.176396E-1
9/18/2019  16:35:20.	-1.122340E-2	2.480662E-1
9/18/2019  16:35:20.	-1.299494E-2	1.759161E-1
9/18/2019  16:35:20.	-1.830957E-2	1.053764E-1
9/18/2019  16:35:20.	-1.959797E-2	3.564199E-2
9/18/2019  16:35:20.	-2.072531E-2	-3.666921E-2
