Channel	X	Y
9/18/2019  16:21:28.	-2.104741E-2	-5.943834E-1
9/18/2019  16:21:28.	-2.008111E-2	-6.143535E-1
9/18/2019  16:21:28.	-2.442945E-2	-6.367394E-1
9/18/2019  16:21:28.	-2.459050E-2	-6.591253E-1
9/18/2019  16:21:28.	-2.587889E-2	-6.802228E-1
9/18/2019  16:21:28.	-2.233581E-2	-7.019645E-1
9/18/2019  16:21:28.	-2.410735E-2	-7.266050E-1
9/18/2019  16:21:28.	-2.394630E-2	-7.489909E-1
9/18/2019  16:21:28.	-2.765044E-2	-7.700884E-1
9/18/2019  16:21:28.	-2.716729E-2	-7.911859E-1
9/18/2019  16:21:28.	-2.813359E-2	-8.114781E-1
9/18/2019  16:21:28.	-2.652309E-2	-8.325756E-1
9/18/2019  16:21:28.	-2.765044E-2	-8.564109E-1
9/18/2019  16:21:28.	-2.829464E-2	-8.768642E-1
9/18/2019  16:21:28.	-2.765044E-2	-8.965123E-1
9/18/2019  16:21:28.	-2.813359E-2	-9.182540E-1
9/18/2019  16:21:28.	-2.909988E-2	-9.398346E-1
9/18/2019  16:21:28.	-3.054933E-2	-9.617373E-1
9/18/2019  16:21:28.	-3.006618E-2	-9.846064E-1
9/18/2019  16:21:28.	-2.620099E-2	-1.006348E+0
9/18/2019  16:21:28.	-2.974408E-2	-1.027285E+0
9/18/2019  16:21:28.	-3.119353E-2	-1.048704E+0
9/18/2019  16:21:28.	-3.473661E-2	-1.070768E+0
9/18/2019  16:21:28.	-3.248192E-2	-1.092671E+0
9/18/2019  16:21:28.	-3.328717E-2	-1.114895E+0
9/18/2019  16:21:28.	-3.151562E-2	-1.135349E+0
9/18/2019  16:21:28.	-3.199877E-2	-1.150971E+0
9/18/2019  16:21:28.	-3.538081E-2	-1.171424E+0
9/18/2019  16:21:28.	-3.360927E-2	-1.195259E+0
9/18/2019  16:21:28.	-3.618606E-2	-1.216196E+0
9/18/2019  16:21:28.	-3.505871E-2	-1.239065E+0
9/18/2019  16:21:28.	-3.167667E-2	-1.260484E+0
9/18/2019  16:21:28.	-3.232087E-2	-1.282226E+0
9/18/2019  16:21:28.	-3.296507E-2	-1.297043E+0
9/18/2019  16:21:28.	-3.570291E-2	-1.320878E+0
9/18/2019  16:21:28.	-3.618606E-2	-1.343747E+0
9/18/2019  16:21:28.	-3.779655E-2	-1.365811E+0
9/18/2019  16:21:28.	-3.683026E-2	-1.387392E+0
9/18/2019  16:21:28.	-3.827970E-2	-1.406717E+0
9/18/2019  16:21:28.	-3.521976E-2	-1.429909E+0
9/18/2019  16:21:28.	-2.877778E-2	-1.446014E+0
9/18/2019  16:21:28.	-3.795760E-2	-1.468883E+0
9/18/2019  16:21:28.	-3.779655E-2	-1.491591E+0
9/18/2019  16:21:28.	-4.037334E-2	-1.515909E+0
9/18/2019  16:21:28.	-4.166174E-2	-1.531048E+0
9/18/2019  16:21:28.	-3.779655E-2	-1.552629E+0
9/18/2019  16:21:28.	-4.021229E-2	-1.575981E+0
9/18/2019  16:21:28.	-4.021229E-2	-1.590797E+0
9/18/2019  16:21:28.	-3.972915E-2	-1.614794E+0
9/18/2019  16:21:28.	-4.923106E-2	-1.636858E+0
9/18/2019  16:21:28.	-4.858686E-2	-1.652641E+0
9/18/2019  16:21:28.	-4.826477E-2	-1.675510E+0
9/18/2019  16:21:28.	-5.116365E-2	-1.697896E+0
9/18/2019  16:21:28.	-5.148575E-2	-1.714001E+0
9/18/2019  16:21:28.	-4.874791E-2	-1.737192E+0
9/18/2019  16:21:28.	-5.003631E-2	-1.759256E+0
9/18/2019  16:21:28.	-4.955316E-2	-1.775522E+0
9/18/2019  16:21:28.	-5.116365E-2	-1.797908E+0
9/18/2019  16:21:28.	-5.357940E-2	-1.821743E+0
9/18/2019  16:21:28.	-5.325730E-2	-1.836882E+0
9/18/2019  16:21:28.	-5.518989E-2	-1.858945E+0
9/18/2019  16:21:28.	-5.325730E-2	-1.875695E+0
9/18/2019  16:21:28.	-5.309625E-2	-1.897275E+0
9/18/2019  16:21:28.	-5.454569E-2	-1.913702E+0
9/18/2019  16:21:28.	-5.454569E-2	-1.937699E+0
9/18/2019  16:21:28.	-5.438464E-2	-1.960568E+0
9/18/2019  16:21:28.	-5.599514E-2	-1.976351E+0
9/18/2019  16:21:28.	-5.583409E-2	-2.000186E+0
9/18/2019  16:21:28.	-5.663934E-2	-2.017902E+0
9/18/2019  16:21:28.	-5.841088E-2	-2.040288E+0
9/18/2019  16:21:28.	-5.728353E-2	-2.059614E+0
9/18/2019  16:21:28.	-5.663934E-2	-2.078779E+0
9/18/2019  16:21:28.	-5.712248E-2	-2.102453E+0
9/18/2019  16:21:28.	-5.583409E-2	-2.118558E+0
9/18/2019  16:21:28.	-5.631724E-2	-2.133053E+0
9/18/2019  16:21:28.	-5.841088E-2	-2.157210E+0
9/18/2019  16:21:28.	-6.050452E-2	-2.173315E+0
9/18/2019  16:21:28.	-5.937718E-2	-2.197956E+0
9/18/2019  16:21:28.	-5.986032E-2	-2.214061E+0
9/18/2019  16:21:28.	-5.969927E-2	-2.236930E+0
9/18/2019  16:21:28.	-5.969927E-2	-2.253196E+0
9/18/2019  16:21:28.	-5.873298E-2	-2.268174E+0
9/18/2019  16:21:28.	-6.549705E-2	-2.293459E+0
9/18/2019  16:21:28.	-6.130977E-2	-2.309242E+0
9/18/2019  16:21:28.	-5.986032E-2	-2.333238E+0
9/18/2019  16:21:28.	-5.905508E-2	-2.349826E+0
9/18/2019  16:21:28.	-6.018242E-2	-2.364804E+0
9/18/2019  16:21:28.	-5.518989E-2	-2.388801E+0
9/18/2019  16:21:28.	-6.130977E-2	-2.406194E+0
9/18/2019  16:21:28.	-6.114872E-2	-2.421011E+0
9/18/2019  16:21:28.	-6.275921E-2	-2.444846E+0
9/18/2019  16:21:28.	-6.581915E-2	-2.462723E+0
9/18/2019  16:21:28.	-6.436971E-2	-2.478023E+0
9/18/2019  16:21:28.	-6.388656E-2	-2.495738E+0
9/18/2019  16:21:28.	-6.404761E-2	-2.521023E+0
9/18/2019  16:21:28.	-6.742965E-2	-2.536323E+0
9/18/2019  16:21:28.	-6.565810E-2	-2.552750E+0
9/18/2019  16:21:28.	-6.662440E-2	-2.568372E+0
9/18/2019  16:21:28.	-6.549705E-2	-2.593979E+0
9/18/2019  16:21:28.	-6.469181E-2	-2.610889E+0
9/18/2019  16:21:28.	-6.404761E-2	-2.626833E+0
9/18/2019  16:21:28.	-6.807385E-2	-2.647287E+0
9/18/2019  16:21:28.	-6.791280E-2	-2.664197E+0
9/18/2019  16:21:28.	-6.904014E-2	-2.684167E+0
9/18/2019  16:21:28.	-6.936224E-2	-2.700756E+0
9/18/2019  16:21:28.	-6.742965E-2	-2.716538E+0
9/18/2019  16:21:28.	-7.113378E-2	-2.734254E+0
9/18/2019  16:21:28.	-7.065064E-2	-2.759217E+0
9/18/2019  16:21:28.	-7.097274E-2	-2.775161E+0
9/18/2019  16:21:28.	-7.322743E-2	-2.790300E+0
9/18/2019  16:21:28.	-6.904014E-2	-2.807210E+0
9/18/2019  16:21:28.	-7.081169E-2	-2.824281E+0
9/18/2019  16:21:28.	-7.419372E-2	-2.841514E+0
9/18/2019  16:21:28.	-7.499897E-2	-2.856814E+0
9/18/2019  16:21:28.	-7.081169E-2	-2.874046E+0
9/18/2019  16:21:28.	-7.499897E-2	-2.890634E+0
9/18/2019  16:21:28.	-7.290533E-2	-2.908189E+0
9/18/2019  16:21:28.	-7.483792E-2	-2.933474E+0
9/18/2019  16:21:28.	-7.467687E-2	-2.948291E+0
9/18/2019  16:21:28.	-7.612632E-2	-2.966167E+0
9/18/2019  16:21:28.	-7.322743E-2	-2.982433E+0
9/18/2019  16:21:28.	-7.596527E-2	-2.999827E+0
9/18/2019  16:21:28.	-7.532107E-2	-3.016576E+0
9/18/2019  16:21:28.	-7.274428E-2	-3.032842E+0
9/18/2019  16:21:28.	-7.805891E-2	-3.050880E+0
9/18/2019  16:21:28.	-7.773681E-2	-3.067629E+0
9/18/2019  16:21:28.	-7.612632E-2	-3.075199E+0
9/18/2019  16:21:28.	-7.532107E-2	-3.092270E+0
9/18/2019  16:21:28.	-7.580422E-2	-3.109986E+0
9/18/2019  16:21:28.	-7.660947E-2	-3.127218E+0
9/18/2019  16:21:28.	-7.499897E-2	-3.142840E+0
9/18/2019  16:21:28.	-7.709261E-2	-3.162167E+0
9/18/2019  16:21:28.	-7.548212E-2	-3.176017E+0
9/18/2019  16:21:28.	-7.660947E-2	-3.193733E+0
9/18/2019  16:21:28.	-7.709261E-2	-3.211609E+0
9/18/2019  16:21:28.	-7.725366E-2	-3.229003E+0
9/18/2019  16:21:28.	-7.644842E-2	-3.244142E+0
9/18/2019  16:21:28.	-7.757576E-2	-3.262824E+0
9/18/2019  16:21:28.	-7.789786E-2	-3.280861E+0
9/18/2019  16:21:28.	-7.532107E-2	-3.287303E+0
9/18/2019  16:21:28.	-7.789786E-2	-3.306468E+0
9/18/2019  16:21:28.	-7.741471E-2	-3.323057E+0
9/18/2019  16:21:28.	-7.596527E-2	-3.339806E+0
9/18/2019  16:21:28.	-7.789786E-2	-3.356072E+0
9/18/2019  16:21:28.	-7.516002E-2	-3.364286E+0
9/18/2019  16:21:28.	-7.596527E-2	-3.382324E+0
9/18/2019  16:21:28.	-7.628737E-2	-3.401167E+0
9/18/2019  16:21:28.	-7.821996E-2	-3.416628E+0
9/18/2019  16:21:28.	-7.757576E-2	-3.424841E+0
9/18/2019  16:21:28.	-7.725366E-2	-3.443040E+0
9/18/2019  16:21:28.	-7.902521E-2	-3.461561E+0
9/18/2019  16:21:28.	-7.838101E-2	-3.478310E+0
9/18/2019  16:21:28.	-7.870311E-2	-3.486041E+0
9/18/2019  16:21:28.	-7.854206E-2	-3.503273E+0
9/18/2019  16:21:28.	-7.854206E-2	-3.520506E+0
9/18/2019  16:21:28.	-7.773681E-2	-3.529042E+0
9/18/2019  16:21:28.	-7.741471E-2	-3.545791E+0
9/18/2019  16:21:28.	-7.709261E-2	-3.565278E+0
9/18/2019  16:21:28.	-8.063570E-2	-3.574780E+0
9/18/2019  16:21:28.	-8.031360E-2	-3.592335E+0
9/18/2019  16:21:28.	-7.966940E-2	-3.600388E+0
9/18/2019  16:21:28.	-7.918626E-2	-3.619231E+0
9/18/2019  16:21:28.	-8.015255E-2	-3.636141E+0
9/18/2019  16:21:28.	-7.677051E-2	-3.645965E+0
9/18/2019  16:21:28.	-8.127990E-2	-3.661104E+0
9/18/2019  16:21:28.	-8.160200E-2	-3.674149E+0
9/18/2019  16:21:28.	-8.015255E-2	-3.688966E+0
9/18/2019  16:21:28.	-8.031360E-2	-3.702495E+0
9/18/2019  16:21:28.	-8.144095E-2	-3.715862E+0
9/18/2019  16:21:28.	-8.047465E-2	-3.731323E+0
9/18/2019  16:21:28.	-8.289039E-2	-3.741469E+0
9/18/2019  16:21:28.	-8.272934E-2	-3.758702E+0
9/18/2019  16:21:28.	-8.095780E-2	-3.768204E+0
9/18/2019  16:21:28.	-8.321249E-2	-3.784792E+0
9/18/2019  16:21:28.	-8.321249E-2	-3.793489E+0
9/18/2019  16:21:28.	-8.111885E-2	-3.810721E+0
9/18/2019  16:21:28.	-8.466194E-2	-3.820707E+0
9/18/2019  16:21:28.	-8.369564E-2	-3.827632E+0
9/18/2019  16:21:28.	-8.514509E-2	-3.846797E+0
9/18/2019  16:21:28.	-8.417879E-2	-3.857266E+0
9/18/2019  16:21:28.	-8.385669E-2	-3.874015E+0
9/18/2019  16:21:28.	-8.353459E-2	-3.883678E+0
9/18/2019  16:21:28.	-8.611138E-2	-3.899461E+0
9/18/2019  16:21:28.	-8.450089E-2	-3.909446E+0
9/18/2019  16:21:28.	-8.643348E-2	-3.918787E+0
9/18/2019  16:21:28.	-8.482299E-2	-3.936664E+0
9/18/2019  16:21:28.	-8.546718E-2	-3.943267E+0
9/18/2019  16:21:28.	-8.643348E-2	-3.953897E+0
9/18/2019  16:21:28.	-8.820502E-2	-3.971613E+0
9/18/2019  16:21:28.	-8.482299E-2	-3.979826E+0
9/18/2019  16:21:28.	-8.578928E-2	-3.990295E+0
9/18/2019  16:21:28.	-8.691663E-2	-4.008333E+0
9/18/2019  16:21:28.	-8.933237E-2	-4.017351E+0
9/18/2019  16:21:28.	-8.997657E-2	-4.025082E+0
9/18/2019  16:21:28.	-8.884922E-2	-4.042637E+0
9/18/2019  16:21:28.	-8.917132E-2	-4.051656E+0
9/18/2019  16:21:28.	-8.884922E-2	-4.060514E+0
9/18/2019  16:21:28.	-8.933237E-2	-4.069855E+0
9/18/2019  16:21:28.	-8.852712E-2	-4.084832E+0
9/18/2019  16:21:28.	-9.126496E-2	-4.098844E+0
9/18/2019  16:21:28.	-9.045972E-2	-4.106736E+0
9/18/2019  16:21:28.	-8.772188E-2	-4.113500E+0
9/18/2019  16:21:28.	-8.868817E-2	-4.125257E+0
9/18/2019  16:21:28.	-8.949342E-2	-4.142650E+0
9/18/2019  16:21:28.	-9.142601E-2	-4.152636E+0
9/18/2019  16:21:28.	-8.965447E-2	-4.159078E+0
9/18/2019  16:21:28.	-9.045972E-2	-4.168580E+0
9/18/2019  16:21:28.	-9.110391E-2	-4.178082E+0
9/18/2019  16:21:28.	-9.126496E-2	-4.186940E+0
9/18/2019  16:21:28.	-9.335861E-2	-4.196120E+0
9/18/2019  16:21:28.	-9.190916E-2	-4.204333E+0
9/18/2019  16:21:28.	-9.416385E-2	-4.214641E+0
9/18/2019  16:21:28.	-9.045972E-2	-4.231873E+0
9/18/2019  16:21:28.	-9.319756E-2	-4.241537E+0
9/18/2019  16:21:28.	-9.335861E-2	-4.250395E+0
9/18/2019  16:21:28.	-9.142601E-2	-4.260380E+0
9/18/2019  16:21:28.	-9.496910E-2	-4.267305E+0
9/18/2019  16:21:28.	-9.319756E-2	-4.278418E+0
9/18/2019  16:21:28.	-9.287546E-2	-4.285987E+0
9/18/2019  16:21:28.	-9.126496E-2	-4.296617E+0
9/18/2019  16:21:28.	-9.416385E-2	-4.306119E+0
9/18/2019  16:21:28.	-9.303651E-2	-4.314171E+0
9/18/2019  16:21:28.	-9.641855E-2	-4.323029E+0
9/18/2019  16:21:28.	-9.577435E-2	-4.333015E+0
9/18/2019  16:21:28.	-9.416385E-2	-4.340423E+0
9/18/2019  16:21:28.	-9.593540E-2	-4.351214E+0
9/18/2019  16:21:28.	-9.319756E-2	-4.359105E+0
9/18/2019  16:21:28.	-9.690169E-2	-4.362004E+0
9/18/2019  16:21:28.	-9.432490E-2	-4.368768E+0
9/18/2019  16:21:28.	-9.770694E-2	-4.377787E+0
9/18/2019  16:21:28.	-9.496910E-2	-4.386645E+0
9/18/2019  16:21:28.	-9.335861E-2	-4.395664E+0
9/18/2019  16:21:28.	-9.819009E-2	-4.405327E+0
9/18/2019  16:21:28.	-9.400280E-2	-4.414346E+0
9/18/2019  16:21:28.	-9.625750E-2	-4.423043E+0
9/18/2019  16:21:28.	-9.480805E-2	-4.424171E+0
9/18/2019  16:21:28.	-9.513015E-2	-4.433673E+0
9/18/2019  16:21:28.	-9.609645E-2	-4.441403E+0
9/18/2019  16:21:28.	-9.513015E-2	-4.450744E+0
9/18/2019  16:21:28.	-9.625750E-2	-4.459602E+0
9/18/2019  16:21:28.	-9.754589E-2	-4.460247E+0
9/18/2019  16:21:28.	-9.593540E-2	-4.469265E+0
9/18/2019  16:21:28.	-9.400280E-2	-4.479734E+0
9/18/2019  16:21:28.	-9.770694E-2	-4.488753E+0
9/18/2019  16:21:28.	-9.625750E-2	-4.489236E+0
9/18/2019  16:21:28.	-9.786799E-2	-4.497128E+0
9/18/2019  16:21:28.	-9.754589E-2	-4.506469E+0
9/18/2019  16:21:28.	-9.674064E-2	-4.515166E+0
9/18/2019  16:21:28.	-1.001227E-1	-4.515166E+0
9/18/2019  16:21:28.	-9.754589E-2	-4.524346E+0
9/18/2019  16:21:28.	-9.899534E-2	-4.534814E+0
9/18/2019  16:21:28.	-9.963953E-2	-4.534653E+0
9/18/2019  16:21:28.	-9.819009E-2	-4.543350E+0
9/18/2019  16:21:28.	-9.915639E-2	-4.544638E+0
9/18/2019  16:21:28.	-9.931744E-2	-4.551886E+0
9/18/2019  16:21:28.	-9.802904E-2	-4.562676E+0
9/18/2019  16:21:28.	-9.883429E-2	-4.561710E+0
9/18/2019  16:21:28.	-9.980058E-2	-4.571534E+0
9/18/2019  16:21:28.	-9.947848E-2	-4.578460E+0
9/18/2019  16:21:28.	-9.819009E-2	-4.579748E+0
9/18/2019  16:21:28.	-1.007669E-1	-4.587479E+0
9/18/2019  16:21:28.	-9.883429E-2	-4.589733E+0
9/18/2019  16:21:28.	-1.002837E-1	-4.596498E+0
9/18/2019  16:21:28.	-1.010890E-1	-4.599074E+0
9/18/2019  16:21:28.	-1.009279E-1	-4.608254E+0
9/18/2019  16:21:28.	-9.947848E-2	-4.609060E+0
9/18/2019  16:21:28.	-1.004448E-1	-4.617757E+0
9/18/2019  16:21:28.	-9.996163E-2	-4.617112E+0
9/18/2019  16:21:28.	-1.022163E-1	-4.627259E+0
9/18/2019  16:21:28.	-1.006058E-1	-4.625326E+0
9/18/2019  16:21:28.	-1.004448E-1	-4.637244E+0
9/18/2019  16:21:28.	-9.996163E-2	-4.636922E+0
9/18/2019  16:21:28.	-1.028605E-1	-4.645136E+0
9/18/2019  16:21:28.	-9.963953E-2	-4.644491E+0
9/18/2019  16:21:28.	-1.022163E-1	-4.644169E+0
9/18/2019  16:21:28.	-1.018942E-1	-4.654638E+0
9/18/2019  16:21:28.	-1.015721E-1	-4.653349E+0
9/18/2019  16:21:28.	-1.026995E-1	-4.664462E+0
9/18/2019  16:21:28.	-1.014111E-1	-4.662368E+0
9/18/2019  16:21:28.	-1.039879E-1	-4.664301E+0
9/18/2019  16:21:28.	-1.018942E-1	-4.672837E+0
9/18/2019  16:21:28.	-1.020553E-1	-4.669133E+0
9/18/2019  16:21:28.	-1.025384E-1	-4.670904E+0
9/18/2019  16:21:28.	-1.018942E-1	-4.682339E+0
9/18/2019  16:21:28.	-1.041489E-1	-4.683144E+0
9/18/2019  16:21:28.	-1.023774E-1	-4.681534E+0
9/18/2019  16:21:28.	-1.043100E-1	-4.683144E+0
9/18/2019  16:21:28.	-1.026995E-1	-4.691680E+0
9/18/2019  16:21:28.	-1.028605E-1	-4.692163E+0
9/18/2019  16:21:28.	-1.043100E-1	-4.692163E+0
9/18/2019  16:21:28.	-1.051152E-1	-4.692163E+0
9/18/2019  16:21:28.	-1.036658E-1	-4.702310E+0
9/18/2019  16:21:28.	-1.033437E-1	-4.701182E+0
9/18/2019  16:21:28.	-1.043100E-1	-4.701504E+0
9/18/2019  16:21:28.	-1.017332E-1	-4.701827E+0
9/18/2019  16:21:28.	-1.043100E-1	-4.701343E+0
9/18/2019  16:21:28.	-1.033437E-1	-4.711007E+0
9/18/2019  16:21:28.	-1.023774E-1	-4.711329E+0
9/18/2019  16:21:28.	-1.051152E-1	-4.711168E+0
9/18/2019  16:21:28.	-1.051152E-1	-4.710523E+0
9/18/2019  16:21:28.	-1.030216E-1	-4.711329E+0
9/18/2019  16:21:28.	-1.044710E-1	-4.711007E+0
9/18/2019  16:21:28.	-1.054373E-1	-4.712134E+0
9/18/2019  16:21:28.	-1.070478E-1	-4.711812E+0
9/18/2019  16:21:28.	-1.068868E-1	-4.719703E+0
9/18/2019  16:21:28.	-1.054373E-1	-4.721475E+0
9/18/2019  16:21:28.	-1.039879E-1	-4.719865E+0
9/18/2019  16:21:28.	-1.039879E-1	-4.719381E+0
9/18/2019  16:21:28.	-1.049542E-1	-4.718576E+0
9/18/2019  16:21:28.	-1.054373E-1	-4.719381E+0
9/18/2019  16:21:28.	-1.057594E-1	-4.719059E+0
9/18/2019  16:21:28.	-1.073699E-1	-4.720187E+0
9/18/2019  16:21:28.	-1.046321E-1	-4.719703E+0
9/18/2019  16:21:28.	-1.070478E-1	-4.720187E+0
9/18/2019  16:21:28.	-1.064036E-1	-4.720187E+0
9/18/2019  16:21:28.	-1.083362E-1	-4.720026E+0
9/18/2019  16:21:28.	-1.060815E-1	-4.720348E+0
9/18/2019  16:21:28.	-1.070478E-1	-4.719865E+0
9/18/2019  16:21:28.	-1.057594E-1	-4.720348E+0
9/18/2019  16:21:28.	-1.084973E-1	-4.719542E+0
9/18/2019  16:21:28.	-1.070478E-1	-4.709718E+0
9/18/2019  16:21:28.	-1.057594E-1	-4.712939E+0
9/18/2019  16:21:28.	-1.064036E-1	-4.713261E+0
9/18/2019  16:21:28.	-1.055984E-1	-4.712456E+0
9/18/2019  16:21:28.	-1.065647E-1	-4.711973E+0
9/18/2019  16:21:28.	-1.055984E-1	-4.712295E+0
9/18/2019  16:21:28.	-1.086583E-1	-4.713100E+0
9/18/2019  16:21:28.	-1.062426E-1	-4.704403E+0
9/18/2019  16:21:28.	-1.083362E-1	-4.703276E+0
9/18/2019  16:21:28.	-1.043100E-1	-4.703276E+0
9/18/2019  16:21:28.	-1.065647E-1	-4.704725E+0
9/18/2019  16:21:28.	-1.089804E-1	-4.704564E+0
9/18/2019  16:21:28.	-1.060815E-1	-4.693130E+0
9/18/2019  16:21:28.	-1.068868E-1	-4.695062E+0
9/18/2019  16:21:28.	-1.043100E-1	-4.693613E+0
9/18/2019  16:21:28.	-1.059205E-1	-4.693774E+0
9/18/2019  16:21:28.	-1.088194E-1	-4.685560E+0
9/18/2019  16:21:28.	-1.094635E-1	-4.685077E+0
9/18/2019  16:21:28.	-1.046321E-1	-4.685399E+0
9/18/2019  16:21:28.	-1.062426E-1	-4.676863E+0
9/18/2019  16:21:28.	-1.035047E-1	-4.673803E+0
