Channel	X	Y
9/18/2019  16:27:09.	9.442504E-2	4.428306E+0
9/18/2019  16:27:09.	9.667973E-2	4.420253E+0
9/18/2019  16:27:09.	9.700183E-2	4.410268E+0
9/18/2019  16:27:09.	9.764603E-2	4.404148E+0
9/18/2019  16:27:09.	9.555238E-2	4.395129E+0
9/18/2019  16:27:09.	9.120405E-2	4.386271E+0
9/18/2019  16:27:09.	9.410294E-2	4.379829E+0
9/18/2019  16:27:09.	9.651868E-2	4.368877E+0
9/18/2019  16:27:09.	9.490819E-2	4.361630E+0
9/18/2019  16:27:09.	8.878831E-2	4.351806E+0
9/18/2019  16:27:09.	9.104300E-2	4.344397E+0
9/18/2019  16:27:09.	9.104300E-2	4.333284E+0
9/18/2019  16:27:09.	9.490819E-2	4.325232E+0
9/18/2019  16:27:09.	9.458609E-2	4.316535E+0
9/18/2019  16:27:09.	9.458609E-2	4.306389E+0
9/18/2019  16:27:09.	9.233140E-2	4.298175E+0
9/18/2019  16:27:09.	9.168720E-2	4.287706E+0
9/18/2019  16:27:09.	8.894936E-2	4.278043E+0
9/18/2019  16:27:09.	9.297559E-2	4.268541E+0
9/18/2019  16:27:09.	9.217035E-2	4.259361E+0
9/18/2019  16:27:09.	9.490819E-2	4.249537E+0
9/18/2019  16:27:09.	9.152615E-2	4.240357E+0
9/18/2019  16:27:09.	8.637257E-2	4.230210E+0
9/18/2019  16:27:09.	8.927146E-2	4.220547E+0
9/18/2019  16:27:09.	9.152615E-2	4.211206E+0
9/18/2019  16:27:09.	9.104300E-2	4.199127E+0
9/18/2019  16:27:09.	8.894936E-2	4.187853E+0
9/18/2019  16:27:09.	8.894936E-2	4.178673E+0
9/18/2019  16:27:09.	8.862726E-2	4.168044E+0
9/18/2019  16:27:09.	8.943251E-2	4.157897E+0
9/18/2019  16:27:09.	9.345874E-2	4.146624E+0
9/18/2019  16:27:09.	9.233140E-2	4.138571E+0
9/18/2019  16:27:09.	8.846621E-2	4.125848E+0
9/18/2019  16:27:09.	8.621152E-2	4.117473E+0
9/18/2019  16:27:09.	8.395682E-2	4.104106E+0
9/18/2019  16:27:09.	8.669466E-2	4.090738E+0
9/18/2019  16:27:09.	8.798306E-2	4.082363E+0
9/18/2019  16:27:09.	9.023775E-2	4.069962E+0
9/18/2019  16:27:09.	8.943251E-2	4.060782E+0
9/18/2019  16:27:09.	8.540627E-2	4.045965E+0
9/18/2019  16:27:09.	8.315158E-2	4.035658E+0
9/18/2019  16:27:09.	8.282948E-2	4.022130E+0
9/18/2019  16:27:09.	8.331263E-2	4.012789E+0
9/18/2019  16:27:09.	8.363473E-2	3.998938E+0
9/18/2019  16:27:09.	8.669466E-2	3.988470E+0
9/18/2019  16:27:09.	8.653362E-2	3.975102E+0
9/18/2019  16:27:09.	8.347368E-2	3.964473E+0
9/18/2019  16:27:09.	8.315158E-2	3.949656E+0
9/18/2019  16:27:09.	8.202423E-2	3.939832E+0
9/18/2019  16:27:09.	8.282948E-2	3.926142E+0
9/18/2019  16:27:09.	8.266843E-2	3.914063E+0
9/18/2019  16:27:09.	8.154108E-2	3.901340E+0
9/18/2019  16:27:09.	8.009164E-2	3.889261E+0
9/18/2019  16:27:09.	8.138003E-2	3.877504E+0
9/18/2019  16:27:09.	8.282948E-2	3.864781E+0
9/18/2019  16:27:09.	8.202423E-2	3.850930E+0
9/18/2019  16:27:09.	7.928639E-2	3.838368E+0
9/18/2019  16:27:09.	7.783695E-2	3.826772E+0
9/18/2019  16:27:09.	7.735380E-2	3.812922E+0
9/18/2019  16:27:09.	8.105793E-2	3.800360E+0
9/18/2019  16:27:09.	8.089688E-2	3.784899E+0
9/18/2019  16:27:09.	8.282948E-2	3.775397E+0
9/18/2019  16:27:09.	7.832009E-2	3.759614E+0
9/18/2019  16:27:09.	7.654855E-2	3.746890E+0
9/18/2019  16:27:09.	7.445491E-2	3.732074E+0
9/18/2019  16:27:09.	8.041374E-2	3.720156E+0
9/18/2019  16:27:09.	7.832009E-2	3.704695E+0
9/18/2019  16:27:09.	7.832009E-2	3.693099E+0
9/18/2019  16:27:09.	7.509910E-2	3.679893E+0
9/18/2019  16:27:09.	7.268336E-2	3.664432E+0
9/18/2019  16:27:09.	7.767590E-2	3.651869E+0
9/18/2019  16:27:09.	7.719275E-2	3.634798E+0
9/18/2019  16:27:09.	7.590435E-2	3.622558E+0
9/18/2019  16:27:09.	7.542120E-2	3.608063E+0
9/18/2019  16:27:09.	7.493806E-2	3.592280E+0
9/18/2019  16:27:09.	7.316651E-2	3.578107E+0
9/18/2019  16:27:09.	7.719275E-2	3.561680E+0
9/18/2019  16:27:09.	7.687065E-2	3.550084E+0
9/18/2019  16:27:09.	7.654855E-2	3.536717E+0
9/18/2019  16:27:09.	7.477701E-2	3.519162E+0
9/18/2019  16:27:09.	7.413281E-2	3.504829E+0
9/18/2019  16:27:09.	6.785188E-2	3.491783E+0
9/18/2019  16:27:09.	7.058972E-2	3.474712E+0
9/18/2019  16:27:09.	7.381071E-2	3.462150E+0
9/18/2019  16:27:09.	7.220021E-2	3.444273E+0
9/18/2019  16:27:09.	7.171707E-2	3.431228E+0
9/18/2019  16:27:09.	6.704663E-2	3.417538E+0
9/18/2019  16:27:09.	6.624139E-2	3.398856E+0
9/18/2019  16:27:09.	6.591929E-2	3.386455E+0
9/18/2019  16:27:09.	6.720768E-2	3.370028E+0
9/18/2019  16:27:09.	6.656348E-2	3.351507E+0
9/18/2019  16:27:09.	6.624139E-2	3.338784E+0
9/18/2019  16:27:09.	6.495299E-2	3.324289E+0
9/18/2019  16:27:09.	6.575824E-2	3.306735E+0
9/18/2019  16:27:09.	6.608034E-2	3.292079E+0
9/18/2019  16:27:09.	6.543614E-2	3.276779E+0
9/18/2019  16:27:09.	6.463089E-2	3.259385E+0
9/18/2019  16:27:09.	6.285935E-2	3.243924E+0
9/18/2019  16:27:09.	6.430879E-2	3.229430E+0
9/18/2019  16:27:09.	6.076570E-2	3.211070E+0
9/18/2019  16:27:09.	6.656348E-2	3.196092E+0
9/18/2019  16:27:09.	6.559719E-2	3.180792E+0
9/18/2019  16:27:09.	6.140990E-2	3.162432E+0
9/18/2019  16:27:09.	6.140990E-2	3.145844E+0
9/18/2019  16:27:09.	5.979941E-2	3.130061E+0
9/18/2019  16:27:09.	6.044361E-2	3.113956E+0
9/18/2019  16:27:09.	6.334250E-2	3.095757E+0
9/18/2019  16:27:09.	6.237620E-2	3.077558E+0
9/18/2019  16:27:09.	6.157095E-2	3.061936E+0
9/18/2019  16:27:09.	5.754472E-2	3.045187E+0
9/18/2019  16:27:09.	5.979941E-2	3.025861E+0
9/18/2019  16:27:09.	5.577317E-2	3.009916E+0
9/18/2019  16:27:09.	5.947731E-2	2.993650E+0
9/18/2019  16:27:09.	5.996046E-2	2.978672E+0
9/18/2019  16:27:09.	6.012151E-2	2.962728E+0
9/18/2019  16:27:09.	5.867206E-2	2.941631E+0
9/18/2019  16:27:09.	5.754472E-2	2.924398E+0
9/18/2019  16:27:09.	5.883311E-2	2.909098E+0
9/18/2019  16:27:09.	5.738367E-2	2.892027E+0
9/18/2019  16:27:09.	5.754472E-2	2.871895E+0
9/18/2019  16:27:09.	5.577317E-2	2.854985E+0
9/18/2019  16:27:09.	5.690052E-2	2.838880E+0
9/18/2019  16:27:09.	5.512897E-2	2.822292E+0
9/18/2019  16:27:09.	5.577317E-2	2.805220E+0
9/18/2019  16:27:09.	5.706157E-2	2.785411E+0
9/18/2019  16:27:09.	5.512897E-2	2.767856E+0
9/18/2019  16:27:09.	5.367953E-2	2.750624E+0
9/18/2019  16:27:09.	5.367953E-2	2.733552E+0
9/18/2019  16:27:09.	5.190798E-2	2.716964E+0
9/18/2019  16:27:09.	5.319638E-2	2.693934E+0
9/18/2019  16:27:09.	5.319638E-2	2.677990E+0
9/18/2019  16:27:09.	5.464583E-2	2.660596E+0
9/18/2019  16:27:09.	5.126379E-2	2.642559E+0
9/18/2019  16:27:09.	4.997539E-2	2.624682E+0
9/18/2019  16:27:09.	4.788175E-2	2.607127E+0
9/18/2019  16:27:09.	4.900909E-2	2.589573E+0
9/18/2019  16:27:09.	5.029749E-2	2.567670E+0
9/18/2019  16:27:09.	4.852595E-2	2.551565E+0
9/18/2019  16:27:09.	4.788175E-2	2.530950E+0
9/18/2019  16:27:09.	4.611021E-2	2.510497E+0
9/18/2019  16:27:09.	4.643230E-2	2.491976E+0
9/18/2019  16:27:09.	4.562706E-2	2.474099E+0
9/18/2019  16:27:09.	4.272817E-2	2.455256E+0
9/18/2019  16:27:09.	4.240607E-2	2.438346E+0
9/18/2019  16:27:09.	4.321132E-2	2.418376E+0
9/18/2019  16:27:09.	4.417761E-2	2.398083E+0
9/18/2019  16:27:09.	4.321132E-2	2.380529E+0
9/18/2019  16:27:09.	4.433866E-2	2.362974E+0
9/18/2019  16:27:09.	4.353341E-2	2.344775E+0
9/18/2019  16:27:09.	4.288922E-2	2.326094E+0
9/18/2019  16:27:09.	3.854088E-2	2.306929E+0
9/18/2019  16:27:09.	3.999033E-2	2.282127E+0
9/18/2019  16:27:09.	3.934613E-2	2.262801E+0
9/18/2019  16:27:09.	3.950718E-2	2.245568E+0
9/18/2019  16:27:09.	3.966823E-2	2.226886E+0
9/18/2019  16:27:09.	4.143977E-2	2.207560E+0
9/18/2019  16:27:09.	3.773563E-2	2.188073E+0
9/18/2019  16:27:09.	4.031243E-2	2.166815E+0
9/18/2019  16:27:09.	3.870193E-2	2.149260E+0
9/18/2019  16:27:09.	3.644724E-2	2.129612E+0
9/18/2019  16:27:09.	3.821878E-2	2.110286E+0
9/18/2019  16:27:09.	3.628619E-2	2.090799E+0
9/18/2019  16:27:09.	3.902403E-2	2.070667E+0
9/18/2019  16:27:09.	3.515884E-2	2.050697E+0
9/18/2019  16:27:09.	3.628619E-2	2.030566E+0
9/18/2019  16:27:09.	3.354835E-2	2.011723E+0
9/18/2019  16:27:09.	3.757458E-2	1.991431E+0
9/18/2019  16:27:09.	3.483674E-2	1.972105E+0
9/18/2019  16:27:09.	3.499779E-2	1.954711E+0
9/18/2019  16:27:09.	3.419255E-2	1.933775E+0
9/18/2019  16:27:09.	3.499779E-2	1.913160E+0
9/18/2019  16:27:09.	3.403150E-2	1.891418E+0
9/18/2019  16:27:09.	3.290415E-2	1.870965E+0
9/18/2019  16:27:09.	2.920001E-2	1.849867E+0
9/18/2019  16:27:09.	3.016631E-2	1.828770E+0
9/18/2019  16:27:09.	3.145471E-2	1.808638E+0
9/18/2019  16:27:09.	3.032736E-2	1.787058E+0
9/18/2019  16:27:09.	3.177680E-2	1.772241E+0
9/18/2019  16:27:09.	2.887791E-2	1.750982E+0
9/18/2019  16:27:09.	3.064946E-2	1.730207E+0
9/18/2019  16:27:09.	2.758952E-2	1.709593E+0
9/18/2019  16:27:09.	2.372433E-2	1.688334E+0
9/18/2019  16:27:09.	2.614007E-2	1.667720E+0
9/18/2019  16:27:09.	2.646217E-2	1.646300E+0
9/18/2019  16:27:09.	2.452958E-2	1.624719E+0
9/18/2019  16:27:09.	2.694532E-2	1.607326E+0
9/18/2019  16:27:09.	2.291909E-2	1.588322E+0
9/18/2019  16:27:09.	2.227489E-2	1.565775E+0
9/18/2019  16:27:09.	2.436853E-2	1.545322E+0
9/18/2019  16:27:09.	2.275804E-2	1.524063E+0
9/18/2019  16:27:09.	2.098649E-2	1.506992E+0
9/18/2019  16:27:09.	2.146964E-2	1.485411E+0
9/18/2019  16:27:09.	2.211384E-2	1.463347E+0
9/18/2019  16:27:09.	1.615501E-2	1.440800E+0
9/18/2019  16:27:09.	2.002020E-2	1.421152E+0
9/18/2019  16:27:09.	2.018125E-2	1.397478E+0
9/18/2019  16:27:09.	1.969810E-2	1.381856E+0
9/18/2019  16:27:09.	1.679921E-2	1.359792E+0
9/18/2019  16:27:09.	1.857075E-2	1.335634E+0
9/18/2019  16:27:09.	1.696026E-2	1.314376E+0
9/18/2019  16:27:09.	1.712131E-2	1.296660E+0
9/18/2019  16:27:09.	1.792655E-2	1.273791E+0
9/18/2019  16:27:09.	1.760445E-2	1.251566E+0
9/18/2019  16:27:09.	1.567186E-2	1.230147E+0
9/18/2019  16:27:09.	1.679921E-2	1.208566E+0
9/18/2019  16:27:09.	1.470556E-2	1.184570E+0
9/18/2019  16:27:09.	1.840970E-2	1.168143E+0
9/18/2019  16:27:09.	1.502766E-2	1.144307E+0
9/18/2019  16:27:09.	1.486661E-2	1.121921E+0
9/18/2019  16:27:09.	1.373927E-2	1.105172E+0
9/18/2019  16:27:09.	1.196772E-2	1.081820E+0
9/18/2019  16:27:09.	1.277297E-2	1.058629E+0
9/18/2019  16:27:09.	1.438347E-2	1.040591E+0
9/18/2019  16:27:09.	1.341717E-2	1.017400E+0
9/18/2019  16:27:09.	1.148458E-2	9.943699E-1
9/18/2019  16:27:09.	1.261192E-2	9.756882E-1
9/18/2019  16:27:09.	1.164563E-2	9.526581E-1
9/18/2019  16:27:09.	1.180667E-2	9.305942E-1
9/18/2019  16:27:09.	9.874081E-3	9.132009E-1
9/18/2019  16:27:09.	1.486661E-2	8.885603E-1
9/18/2019  16:27:09.	9.229883E-3	8.650470E-1
9/18/2019  16:27:09.	7.297290E-3	8.468484E-1
9/18/2019  16:27:09.	6.975191E-3	8.230131E-1
9/18/2019  16:27:09.	8.746735E-3	8.059418E-1
9/18/2019  16:27:09.	5.525746E-3	7.808181E-1
9/18/2019  16:27:09.	9.551982E-3	7.574659E-1
9/18/2019  16:27:09.	5.364697E-3	7.386231E-1
9/18/2019  16:27:09.	2.143708E-3	7.143046E-1
9/18/2019  16:27:09.	1.821609E-3	6.975554E-1
9/18/2019  16:27:09.	-1.109839E-4	6.724317E-1
9/18/2019  16:27:09.	4.720499E-3	6.547162E-1
9/18/2019  16:27:09.	3.271054E-3	6.297536E-1
9/18/2019  16:27:09.	-1.109839E-4	6.112329E-1
9/18/2019  16:27:09.	-2.720334E-4	5.882028E-1
9/18/2019  16:27:09.	8.553127E-4	5.659779E-1
9/18/2019  16:27:09.	-1.238330E-3	5.390827E-1
9/18/2019  16:27:09.	-2.720334E-4	5.208841E-1
9/18/2019  16:27:09.	-1.399379E-3	4.960824E-1
9/18/2019  16:27:09.	-1.077281E-3	4.761123E-1
9/18/2019  16:27:09.	-1.238330E-3	4.563032E-1
9/18/2019  16:27:09.	-4.459319E-3	4.321458E-1
9/18/2019  16:27:09.	-2.043577E-3	4.141082E-1
9/18/2019  16:27:09.	-5.747714E-3	3.891456E-1
9/18/2019  16:27:09.	-3.493022E-3	3.703028E-1
9/18/2019  16:27:09.	-5.586665E-3	3.448570E-1
9/18/2019  16:27:09.	-7.197159E-3	3.244037E-1
9/18/2019  16:27:09.	-7.358209E-3	3.000852E-1
9/18/2019  16:27:09.	-3.654072E-3	2.801151E-1
9/18/2019  16:27:09.	-3.331973E-3	2.551524E-1
9/18/2019  16:27:09.	-5.747714E-3	2.355044E-1
9/18/2019  16:27:09.	-5.425615E-3	2.166616E-1
9/18/2019  16:27:09.	-7.197159E-3	1.907326E-1
9/18/2019  16:27:09.	-8.968703E-3	1.715677E-1
9/18/2019  16:27:09.	-6.875060E-3	1.512755E-1
9/18/2019  16:27:09.	-8.002406E-3	1.261518E-1
9/18/2019  16:27:09.	-6.069813E-3	1.077921E-1
9/18/2019  16:27:09.	-8.485555E-3	7.944744E-2
9/18/2019  16:27:09.	-7.036110E-3	6.108780E-2
9/18/2019  16:27:09.	-1.331704E-2	4.176187E-2
9/18/2019  16:27:09.	-8.807654E-3	1.454451E-2
9/18/2019  16:27:09.	-1.041815E-2	-5.103516E-3
9/18/2019  16:27:09.	-8.163456E-3	-2.378525E-2
9/18/2019  16:27:09.	-1.106235E-2	-4.278908E-2
9/18/2019  16:27:09.	-1.251179E-2	-6.936224E-2
9/18/2019  16:27:09.	-1.347809E-2	-9.190916E-2
9/18/2019  16:27:09.	-1.363914E-2	-1.125235E-1
9/18/2019  16:27:09.	-1.090130E-2	-1.357146E-1
9/18/2019  16:27:09.	-1.508858E-2	-1.553626E-1
9/18/2019  16:27:09.	-1.605488E-2	-1.817747E-1
9/18/2019  16:27:09.	-1.798747E-2	-2.025501E-1
9/18/2019  16:27:09.	-1.863167E-2	-2.239697E-1
9/18/2019  16:27:09.	-1.524963E-2	-2.437788E-1
9/18/2019  16:27:09.	-1.524963E-2	-2.703519E-1
9/18/2019  16:27:09.	-1.686013E-2	-2.904831E-1
9/18/2019  16:27:09.	-2.088636E-2	-3.104532E-1
9/18/2019  16:27:09.	-2.024216E-2	-3.297792E-1
9/18/2019  16:27:09.	-2.088636E-2	-3.516819E-1
9/18/2019  16:27:09.	-2.281895E-2	-3.780940E-1
9/18/2019  16:27:09.	-1.895377E-2	-3.985473E-1
9/18/2019  16:27:09.	-2.362420E-2	-4.185174E-1
9/18/2019  16:27:09.	-2.378525E-2	-4.383265E-1
9/18/2019  16:27:09.	-2.732834E-2	-4.618397E-1
9/18/2019  16:27:09.	-2.571784E-2	-4.813267E-1
9/18/2019  16:27:09.	-2.652309E-2	-5.098324E-1
9/18/2019  16:27:09.	-2.700624E-2	-5.298026E-1
9/18/2019  16:27:09.	-2.716729E-2	-5.499338E-1
9/18/2019  16:27:09.	-2.555679E-2	-5.729638E-1
9/18/2019  16:27:09.	-2.942198E-2	-5.940613E-1
9/18/2019  16:27:09.	-2.732834E-2	-6.151588E-1
9/18/2019  16:27:09.	-3.586396E-2	-6.360952E-1
9/18/2019  16:27:09.	-3.666921E-2	-6.565485E-1
9/18/2019  16:27:09.	-3.489766E-2	-6.781291E-1
9/18/2019  16:27:09.	-3.650816E-2	-6.993877E-1
9/18/2019  16:27:09.	-3.650816E-2	-7.269271E-1
9/18/2019  16:27:09.	-3.779655E-2	-7.481857E-1
9/18/2019  16:27:09.	-3.844075E-2	-7.692831E-1
9/18/2019  16:27:09.	-3.747445E-2	-7.916690E-1
9/18/2019  16:27:09.	-3.715235E-2	-8.124444E-1
9/18/2019  16:27:09.	-3.795760E-2	-8.324146E-1
9/18/2019  16:27:09.	-3.908495E-2	-8.549615E-1
9/18/2019  16:27:09.	-3.779655E-2	-8.762200E-1
9/18/2019  16:27:09.	-3.860180E-2	-8.979617E-1
9/18/2019  16:27:09.	-3.650816E-2	-9.192203E-1
9/18/2019  16:27:09.	-4.117859E-2	-9.416061E-1
9/18/2019  16:27:09.	-3.924600E-2	-9.625426E-1
9/18/2019  16:27:09.	-3.940705E-2	-9.841232E-1
9/18/2019  16:27:09.	-3.876285E-2	-1.006026E+0
9/18/2019  16:27:09.	-3.844075E-2	-1.028090E+0
9/18/2019  16:27:09.	-4.069544E-2	-1.049670E+0
9/18/2019  16:27:09.	-4.117859E-2	-1.070607E+0
9/18/2019  16:27:09.	-3.972915E-2	-1.092026E+0
9/18/2019  16:27:09.	-3.972915E-2	-1.114573E+0
9/18/2019  16:27:09.	-4.133964E-2	-1.136798E+0
9/18/2019  16:27:09.	-4.150069E-2	-1.150810E+0
9/18/2019  16:27:09.	-4.166174E-2	-1.172551E+0
9/18/2019  16:27:09.	-4.133964E-2	-1.194776E+0
9/18/2019  16:27:09.	-4.456063E-2	-1.217162E+0
9/18/2019  16:27:09.	-4.456063E-2	-1.239387E+0
9/18/2019  16:27:09.	-4.375538E-2	-1.260645E+0
9/18/2019  16:27:09.	-4.520483E-2	-1.284642E+0
9/18/2019  16:27:09.	-4.327223E-2	-1.297848E+0
9/18/2019  16:27:09.	-4.649322E-2	-1.321522E+0
9/18/2019  16:27:09.	-4.713742E-2	-1.343586E+0
9/18/2019  16:27:09.	-4.536588E-2	-1.365006E+0
9/18/2019  16:27:09.	-4.713742E-2	-1.387875E+0
9/18/2019  16:27:09.	-4.794267E-2	-1.402530E+0
9/18/2019  16:27:09.	-4.504378E-2	-1.425399E+0
9/18/2019  16:27:09.	-4.874791E-2	-1.447624E+0
9/18/2019  16:27:09.	-4.858686E-2	-1.470171E+0
9/18/2019  16:27:09.	-5.019736E-2	-1.487887E+0
9/18/2019  16:27:09.	-4.955316E-2	-1.513655E+0
9/18/2019  16:27:09.	-5.180785E-2	-1.531692E+0
9/18/2019  16:27:09.	-4.987526E-2	-1.554561E+0
9/18/2019  16:27:09.	-5.583409E-2	-1.577752E+0
9/18/2019  16:27:09.	-5.518989E-2	-1.592569E+0
9/18/2019  16:27:09.	-5.229100E-2	-1.614794E+0
9/18/2019  16:27:09.	-5.357940E-2	-1.638307E+0
9/18/2019  16:27:09.	-5.470674E-2	-1.652641E+0
9/18/2019  16:27:09.	-5.470674E-2	-1.675671E+0
9/18/2019  16:27:09.	-5.486779E-2	-1.699989E+0
9/18/2019  16:27:09.	-5.390150E-2	-1.713517E+0
9/18/2019  16:27:09.	-5.390150E-2	-1.736225E+0
9/18/2019  16:27:09.	-5.212995E-2	-1.760061E+0
9/18/2019  16:27:09.	-5.567304E-2	-1.775844E+0
9/18/2019  16:27:09.	-5.744458E-2	-1.799840E+0
9/18/2019  16:27:09.	-5.422359E-2	-1.821099E+0
9/18/2019  16:27:09.	-5.406254E-2	-1.837687E+0
9/18/2019  16:27:09.	-5.518989E-2	-1.861844E+0
9/18/2019  16:27:09.	-5.374045E-2	-1.876339E+0
9/18/2019  16:27:09.	-5.808878E-2	-1.898725E+0
9/18/2019  16:27:09.	-5.969927E-2	-1.914347E+0
9/18/2019  16:27:09.	-5.808878E-2	-1.938021E+0
9/18/2019  16:27:09.	-5.776668E-2	-1.962662E+0
9/18/2019  16:27:09.	-5.760563E-2	-1.979572E+0
9/18/2019  16:27:09.	-5.921613E-2	-2.000347E+0
9/18/2019  16:27:09.	-5.824983E-2	-2.016775E+0
9/18/2019  16:27:09.	-5.889403E-2	-2.040449E+0
9/18/2019  16:27:09.	-5.857193E-2	-2.055910E+0
9/18/2019  16:27:09.	-6.002137E-2	-2.079262E+0
9/18/2019  16:27:09.	-6.002137E-2	-2.096655E+0
9/18/2019  16:27:09.	-6.147082E-2	-2.119041E+0
9/18/2019  16:27:09.	-5.969927E-2	-2.135307E+0
